,Time,GHI,POA,ambient_temp,module_temp
0,2023-11-03 00:00:00,0.0,0.0,28.296,28.371
1,2023-11-03 00:01:00,0.0,0.0,28.346,28.134
2,2023-11-03 00:02:00,0.0,0.0,28.408,27.99
3,2023-11-03 00:03:00,0.0,0.0,28.517,28.264
4,2023-11-03 00:04:00,0.0,0.0,28.64,28.255
5,2023-11-03 00:05:00,0.0,0.0,28.617,28.124
6,2023-11-03 00:06:00,0.0,0.0,28.597,27.912
7,2023-11-03 00:07:00,0.0,0.0,28.478,27.927
8,2023-11-03 00:08:00,0.0,0.0,28.439,27.807
9,2023-11-03 00:09:00,0.0,0.0,28.328,27.829
10,2023-11-03 00:10:00,0.0,0.0,28.317,27.88
11,2023-11-03 00:11:00,0.0,0.0,28.301,27.891
12,2023-11-03 00:12:00,0.0,0.0,28.345,27.85
13,2023-11-03 00:13:00,0.0,0.0,28.345,27.85
14,2023-11-03 00:14:00,0.0,0.0,28.283,27.883
15,2023-11-03 00:15:00,0.0,0.0,28.271,28.085
16,2023-11-03 00:16:00,0.0,0.0,28.416,28.063
17,2023-11-03 00:17:00,0.0,0.0,28.498,27.895
18,2023-11-03 00:18:00,0.0,0.0,28.318,27.938
19,2023-11-03 00:19:00,0.0,0.0,28.127,28.039
20,2023-11-03 00:20:00,0.0,0.0,28.137,27.978
21,2023-11-03 00:21:00,0.0,0.0,28.252,27.911
22,2023-11-03 00:22:00,0.0,0.0,28.415,27.971
23,2023-11-03 00:23:00,0.0,0.0,28.421,28.072
24,2023-11-03 00:24:00,0.0,0.0,28.575,28.039
25,2023-11-03 00:25:00,0.0,0.0,28.613,28.03
26,2023-11-03 00:26:00,0.0,0.0,28.654,28.047
27,2023-11-03 00:27:00,0.0,0.0,28.702,27.935
28,2023-11-03 00:28:00,0.0,0.0,28.645,27.799
29,2023-11-03 00:29:00,0.0,0.0,28.573,27.776
30,2023-11-03 00:30:00,0.0,0.0,28.308,27.904
31,2023-11-03 00:31:00,0.0,0.0,28.308,27.904
32,2023-11-03 00:32:00,0.0,0.0,28.195,27.929
33,2023-11-03 00:33:00,0.0,0.0,28.247,27.905
34,2023-11-03 00:34:00,0.0,0.0,28.26,27.925
35,2023-11-03 00:35:00,0.0,0.0,28.243,28.002
36,2023-11-03 00:36:00,0.0,0.0,28.324,28.121
37,2023-11-03 00:37:00,0.0,0.0,28.501,28.034
38,2023-11-03 00:38:00,0.0,0.0,28.713,28.028
39,2023-11-03 00:39:00,0.0,0.0,28.761,28.013
40,2023-11-03 00:40:00,0.0,0.0,28.747,27.919
41,2023-11-03 00:41:00,0.0,0.0,28.845,27.817
42,2023-11-03 00:42:00,0.0,0.0,28.751,27.863
43,2023-11-03 00:43:00,0.0,0.0,28.751,27.778
44,2023-11-03 00:44:00,0.0,0.0,28.603,27.702
45,2023-11-03 00:45:00,0.0,0.0,28.474,27.686
46,2023-11-03 00:46:00,0.0,0.0,28.37,27.71
47,2023-11-03 00:47:00,0.0,0.0,28.268,27.785
48,2023-11-03 00:48:00,0.0,0.0,28.318,27.958
