,Time,GHI,POA,ambient_temp,module_temp
0,2023-11-04 00:00:00,0.0,0.0,33.224,33.204
1,2023-11-04 00:01:00,0.0,0.0,33.224,33.184
2,2023-11-04 00:02:00,0.0,0.0,33.254,33.301
3,2023-11-04 00:03:00,0.0,0.0,33.254,33.301
4,2023-11-04 00:04:00,0.0,0.0,33.397,33.449
5,2023-11-04 00:05:00,0.0,0.0,33.334,33.385
6,2023-11-04 00:06:00,0.0,0.0,33.334,33.297
7,2023-11-04 00:07:00,0.0,0.0,33.334,33.189
8,2023-11-04 00:08:00,0.0,0.0,33.334,33.115
9,2023-11-04 00:09:00,0.0,0.0,33.344,33.105
10,2023-11-04 00:10:00,0.0,0.0,33.366,33.342
11,2023-11-04 00:11:00,0.0,0.0,33.305,33.349
12,2023-11-04 00:12:00,0.0,0.0,33.38,33.381
13,2023-11-04 00:13:00,0.0,0.0,33.443,33.471
14,2023-11-04 00:14:00,0.0,0.0,33.539,33.594
15,2023-11-04 00:15:00,0.0,0.0,33.682,33.725
16,2023-11-04 00:16:00,0.0,0.0,33.837,33.898
17,2023-11-04 00:17:00,0.0,0.0,33.992,34.002
18,2023-11-04 00:18:00,0.0,0.0,34.212,34.006
19,2023-11-04 00:19:00,0.0,0.0,34.262,33.897
20,2023-11-04 00:20:00,0.0,0.0,34.262,33.897
21,2023-11-04 00:21:00,0.0,0.0,34.306,33.908
22,2023-11-04 00:22:00,0.0,0.0,34.431,34.051
23,2023-11-04 00:23:00,0.0,0.0,34.415,34.051
24,2023-11-04 00:24:00,0.0,0.0,34.423,33.989
25,2023-11-04 00:25:00,0.0,0.0,34.547,34.049
26,2023-11-04 00:26:00,0.0,0.0,34.593,34.029
27,2023-11-04 00:27:00,0.0,0.0,34.581,34.012
28,2023-11-04 00:28:00,0.0,0.0,34.494,33.936
29,2023-11-04 00:29:00,0.0,0.0,34.436,33.912
30,2023-11-04 00:30:00,0.0,0.0,34.384,33.81
31,2023-11-04 00:31:00,0.0,0.0,34.335,33.758
32,2023-11-04 00:32:00,0.0,0.0,34.321,33.707
33,2023-11-04 00:33:00,0.0,0.0,34.285,33.797
34,2023-11-04 00:34:00,0.0,0.0,34.233,33.749
35,2023-11-04 00:35:00,0.0,0.0,34.182,33.722
36,2023-11-04 00:36:00,0.0,0.0,34.182,33.722
37,2023-11-04 00:37:00,0.0,0.0,34.127,33.517
38,2023-11-04 00:38:00,0.0,0.0,34.136,33.676
39,2023-11-04 00:39:00,0.0,0.0,34.065,33.694
40,2023-11-04 00:40:00,0.0,0.0,34.028,33.672
41,2023-11-04 00:41:00,0.0,0.0,34.1,33.716
42,2023-11-04 00:42:00,0.0,0.0,34.09,33.71
43,2023-11-04 00:43:00,0.0,0.0,34.072,33.693
44,2023-11-04 00:44:00,0.0,0.0,34.156,33.695
45,2023-11-04 00:45:00,0.0,0.0,34.212,33.587
46,2023-11-04 00:46:00,0.0,0.0,34.259,33.5
47,2023-11-04 00:47:00,0.0,0.0,34.268,33.535
48,2023-11-04 00:48:00,0.0,0.0,34.27,33.574
49,2023-11-04 00:49:00,0.0,0.0,34.306,33.613
50,2023-11-04 00:50:00,0.0,0.0,34.283,33.8
51,2023-11-04 00:51:00,0.0,0.0,34.196,33.779
52,2023-11-04 00:52:00,0.0,0.0,34.058,33.697
53,2023-11-04 00:53:00,0.0,0.0,33.84,33.589
54,2023-11-04 00:54:00,0.0,0.0,33.84,33.589
55,2023-11-04 00:55:00,0.0,0.0,33.694,33.421
56,2023-11-04 00:56:00,0.0,0.0,33.729,33.533
57,2023-11-04 00:57:00,0.0,0.0,33.827,33.65
58,2023-11-04 00:58:00,0.0,0.0,33.945,33.695
59,2023-11-04 00:59:00,0.0,0.0,34.129,33.67
60,2023-11-04 01:00:00,0.0,0.0,33.999,33.723
61,2023-11-04 01:01:00,0.0,0.0,34.133,33.763
62,2023-11-04 01:02:00,0.0,0.0,34.116,33.831
63,2023-11-04 01:03:00,0.0,0.0,34.152,33.908
64,2023-11-04 01:04:00,0.0,0.0,34.163,33.901
65,2023-11-04 01:05:00,0.0,0.0,34.199,33.951
66,2023-11-04 01:06:00,0.0,0.0,34.172,34.002
67,2023-11-04 01:07:00,0.0,0.0,34.2,33.872
68,2023-11-04 01:08:00,0.0,0.0,34.249,33.752
69,2023-11-04 01:09:00,0.0,0.0,34.198,33.783
70,2023-11-04 01:10:00,0.0,0.0,34.158,33.781
71,2023-11-04 01:11:00,0.0,0.0,34.128,33.827
72,2023-11-04 01:12:00,0.0,0.0,34.128,33.827
73,2023-11-04 01:13:00,0.0,0.0,34.087,33.748
74,2023-11-04 01:14:00,0.0,0.0,34.106,33.598
75,2023-11-04 01:15:00,0.0,0.0,33.978,33.502
76,2023-11-04 01:16:00,0.0,0.0,34.045,33.449
77,2023-11-04 01:17:00,0.0,0.0,33.992,33.388
78,2023-11-04 01:18:00,0.0,0.0,33.85,33.43
79,2023-11-04 01:19:00,0.0,0.0,33.888,33.517
80,2023-11-04 01:20:00,0.0,0.0,33.941,33.575
81,2023-11-04 01:21:00,0.0,0.0,33.993,33.573
82,2023-11-04 01:22:00,0.0,0.0,34.025,33.532
83,2023-11-04 01:23:00,0.0,0.0,33.928,33.606
84,2023-11-04 01:24:00,0.0,0.0,34.052,33.727
85,2023-11-04 01:25:00,0.0,0.0,34.067,33.831
86,2023-11-04 01:26:00,0.0,0.0,34.167,33.926
87,2023-11-04 01:27:00,0.0,0.0,34.355,33.911
88,2023-11-04 01:28:00,0.0,0.0,34.332,33.785
89,2023-11-04 01:29:00,0.0,0.0,34.177,33.643
90,2023-11-04 01:30:00,0.0,0.0,34.177,33.643
91,2023-11-04 01:31:00,0.0,0.0,34.071,33.742
92,2023-11-04 01:32:00,0.0,0.0,34.062,33.82
93,2023-11-04 01:33:00,0.0,0.0,34.046,33.8
94,2023-11-04 01:34:00,0.0,0.0,34.138,33.773
95,2023-11-04 01:35:00,0.0,0.0,34.092,33.81
96,2023-11-04 01:36:00,0.0,0.0,34.062,33.796
97,2023-11-04 01:37:00,0.0,0.0,34.142,33.857
98,2023-11-04 01:38:00,0.0,0.0,34.354,34.018
99,2023-11-04 01:39:00,0.0,0.0,34.425,33.943
100,2023-11-04 01:40:00,0.0,0.0,34.425,33.919
101,2023-11-04 01:41:00,0.0,0.0,34.346,33.87
102,2023-11-04 01:42:00,0.0,0.0,34.321,33.857
103,2023-11-04 01:43:00,0.0,0.0,34.283,33.877
104,2023-11-04 01:44:00,0.0,0.0,34.232,33.822
105,2023-11-04 01:45:00,0.0,0.0,34.245,33.726
106,2023-11-04 01:46:00,0.0,0.0,34.245,33.726
107,2023-11-04 01:47:00,0.0,0.0,34.105,33.633
108,2023-11-04 01:48:00,0.0,0.0,34.071,33.644
109,2023-11-04 01:49:00,0.0,0.0,34.082,33.684
110,2023-11-04 01:50:00,0.0,0.0,34.066,33.706
111,2023-11-04 01:51:00,0.0,0.0,34.117,33.77
112,2023-11-04 01:52:00,0.0,0.0,34.194,33.802
113,2023-11-04 01:53:00,0.0,0.0,34.291,33.77
114,2023-11-04 01:54:00,0.0,0.0,34.212,33.804
115,2023-11-04 01:55:00,0.0,0.0,34.149,33.741
116,2023-11-04 01:56:00,0.0,0.0,34.046,33.62
117,2023-11-04 01:57:00,0.0,0.0,33.907,33.488
118,2023-11-04 01:58:00,0.0,0.0,33.82,33.339
119,2023-11-04 01:59:00,0.0,0.0,33.568,33.276
120,2023-11-04 02:00:00,0.0,0.0,33.379,33.199
121,2023-11-04 02:01:00,0.0,0.0,33.332,33.194
122,2023-11-04 02:02:00,0.0,0.0,33.264,33.249
123,2023-11-04 02:03:00,0.0,0.0,33.224,33.411
124,2023-11-04 02:04:00,0.0,0.0,33.224,33.411
125,2023-11-04 02:05:00,0.0,0.0,33.711,33.643
126,2023-11-04 02:06:00,0.0,0.0,33.805,33.738
127,2023-11-04 02:07:00,0.0,0.0,33.754,33.67
128,2023-11-04 02:08:00,0.0,0.0,33.684,33.496
129,2023-11-04 02:09:00,0.0,0.0,33.596,33.276
130,2023-11-04 02:10:00,0.0,0.0,33.543,33.152
131,2023-11-04 02:11:00,0.0,0.0,33.471,33.08
132,2023-11-04 02:12:00,0.0,0.0,33.348,33.088
133,2023-11-04 02:13:00,0.0,0.0,33.334,33.057
134,2023-11-04 02:14:00,0.0,0.0,33.334,33.134
135,2023-11-04 02:15:00,0.0,0.0,33.322,33.043
136,2023-11-04 02:16:00,0.0,0.0,33.205,33.157
137,2023-11-04 02:17:00,0.0,0.0,33.169,33.176
138,2023-11-04 02:18:00,0.0,0.0,33.167,33.1
139,2023-11-04 02:19:00,0.0,0.0,33.099,33.089
140,2023-11-04 02:20:00,0.0,0.0,33.125,33.122
141,2023-11-04 02:21:00,0.0,0.0,33.199,33.136
142,2023-11-04 02:22:00,0.0,0.0,33.199,33.136
143,2023-11-04 02:23:00,0.0,0.0,33.215,33.024
144,2023-11-04 02:24:00,0.0,0.0,33.278,32.965
145,2023-11-04 02:25:00,0.0,0.0,33.296,32.921
146,2023-11-04 02:26:00,0.0,0.0,33.289,32.786
147,2023-11-04 02:27:00,0.0,0.0,33.129,32.641
148,2023-11-04 02:28:00,0.0,0.0,32.964,32.535
149,2023-11-04 02:29:00,0.0,0.0,32.934,32.409
150,2023-11-04 02:30:00,0.0,0.0,32.835,32.292
151,2023-11-04 02:31:00,0.0,0.0,32.696,32.258
152,2023-11-04 02:32:00,0.0,0.0,32.634,32.337
153,2023-11-04 02:33:00,0.0,0.0,32.669,32.483
154,2023-11-04 02:34:00,0.0,0.0,32.795,32.593
155,2023-11-04 02:35:00,0.0,0.0,32.842,32.599
156,2023-11-04 02:36:00,0.0,0.0,32.944,32.652
157,2023-11-04 02:37:00,0.0,0.0,33.004,32.69
158,2023-11-04 02:38:00,0.0,0.0,33.004,32.69
159,2023-11-04 02:39:00,0.0,0.0,32.924,32.494
160,2023-11-04 02:40:00,0.0,0.0,32.873,32.328
161,2023-11-04 02:41:00,0.0,0.0,32.803,32.176
162,2023-11-04 02:42:00,0.0,0.0,32.7,32.023
163,2023-11-04 02:43:00,0.0,0.0,32.637,31.948
164,2023-11-04 02:44:00,0.0,0.0,32.661,31.914
165,2023-11-04 02:45:00,0.0,0.0,32.607,32.062
166,2023-11-04 02:46:00,0.0,0.0,32.55,32.095
167,2023-11-04 02:47:00,0.0,0.0,32.694,32.048
168,2023-11-04 02:48:00,0.0,0.0,32.688,32.031
169,2023-11-04 02:49:00,0.0,0.0,32.715,31.959
170,2023-11-04 02:50:00,0.0,0.0,32.687,31.956
171,2023-11-04 02:51:00,0.0,0.0,32.63,31.852
172,2023-11-04 02:52:00,0.0,0.0,32.404,31.864
173,2023-11-04 02:53:00,0.0,0.0,32.324,31.754
174,2023-11-04 02:54:00,0.0,0.0,32.375,31.643
175,2023-11-04 02:55:00,0.0,0.0,32.375,31.643
176,2023-11-04 02:56:00,0.0,0.0,32.196,31.588
177,2023-11-04 02:57:00,0.0,0.0,31.988,31.51
178,2023-11-04 02:58:00,0.0,0.0,31.836,31.334
179,2023-11-04 02:59:00,0.0,0.0,31.782,31.399
180,2023-11-04 03:00:00,0.0,0.0,31.718,31.525
181,2023-11-04 03:01:00,0.0,0.0,31.638,31.576
182,2023-11-04 03:02:00,0.0,0.0,31.656,31.653
183,2023-11-04 03:03:00,0.0,0.0,31.776,31.658
184,2023-11-04 03:04:00,0.0,0.0,31.796,31.626
185,2023-11-04 03:05:00,0.0,0.0,31.796,31.555
186,2023-11-04 03:06:00,0.0,0.0,31.784,31.392
187,2023-11-04 03:07:00,0.0,0.0,31.625,31.305
188,2023-11-04 03:08:00,0.0,0.0,31.495,31.354
189,2023-11-04 03:09:00,0.0,0.0,31.425,31.268
190,2023-11-04 03:10:00,0.0,0.0,31.27,31.127
191,2023-11-04 03:11:00,0.0,0.0,31.225,31.038
192,2023-11-04 03:12:00,0.0,0.0,31.277,30.972
193,2023-11-04 03:13:00,0.0,0.0,31.277,30.972
194,2023-11-04 03:14:00,0.0,0.0,31.428,31.189
195,2023-11-04 03:15:00,0.0,0.0,31.621,31.375
196,2023-11-04 03:16:00,0.0,0.0,31.665,31.405
197,2023-11-04 03:17:00,0.0,0.0,31.666,31.3
198,2023-11-04 03:18:00,0.0,0.0,31.752,31.271
199,2023-11-04 03:19:00,0.0,0.0,31.806,31.332
200,2023-11-04 03:20:00,0.0,0.0,31.857,31.364
201,2023-11-04 03:21:00,0.0,0.0,31.901,31.319
202,2023-11-04 03:22:00,0.0,0.0,31.919,31.448
203,2023-11-04 03:23:00,0.0,0.0,32.0,31.544
204,2023-11-04 03:24:00,0.0,0.0,32.024,31.564
205,2023-11-04 03:25:00,0.0,0.0,32.105,31.615
206,2023-11-04 03:26:00,0.0,0.0,32.174,31.658
207,2023-11-04 03:27:00,0.0,0.0,32.335,31.756
208,2023-11-04 03:28:00,0.0,0.0,32.436,31.755
209,2023-11-04 03:29:00,0.0,0.0,32.519,31.771
210,2023-11-04 03:30:00,0.0,0.0,32.519,31.771
211,2023-11-04 03:31:00,0.0,0.0,32.426,31.881
