Timestamp,Current AN (RMS)_MAX,Current AN (RMS)_MIN,Current AN (RMS)_AVG,Current LineToNeutralAverage (RMS)_MAX,Current LineToNeutralAverage (RMS)_MIN,Current LineToNeutralAverage (RMS)_AVG,Current BN (RMS)_MAX,Current BN (RMS)_MIN,Current BN (RMS)_AVG,Current CN (RMS)_MAX,Current CN (RMS)_MIN,Current CN (RMS)_AVG,Current AN (TotalTHD)_MAX,Current AN (TotalTHD)_MIN,Current AN (TotalTHD)_AVG,Current BN (TotalTHD)_MAX,Current BN (TotalTHD)_MIN,Current BN (TotalTHD)_AVG,Current CN (TotalTHD)_MAX,Current CN (TotalTHD)_MIN,Current CN (TotalTHD)_AVG,Power Total (S)_MAX,Power Total (S)_MIN,Power Total (S)_AVG,Power Total (Q)_MAX,Power Total (Q)_MIN,Power Total (Q)_AVG,Power Total (P)_MAX,Power Total (P)_MIN,Power Total (P)_AVG,Voltage AN (TotalTHD)_MAX,Voltage AN (TotalTHD)_MIN,Voltage AN (TotalTHD)_AVG,Voltage BN (TotalTHD)_MAX,Voltage BN (TotalTHD)_MIN,Voltage BN (TotalTHD)_AVG,Voltage CN (TotalTHD)_MAX,Voltage CN (TotalTHD)_MIN,Voltage CN (TotalTHD)_AVG,Voltage AN (FlkrPLT)_1,Voltage BN (FlkrPLT)_1,Voltage BN (FlkrPST)_1,Voltage CN (FlkrPLT)_1,Voltage CN (FlkrPST)_1,Voltage AN (FlkrPST)_1,Voltage AN (RMS)_MAX,Voltage AN (RMS)_MIN,Voltage AN (RMS)_AVG,Voltage BN (RMS)_MAX,Voltage BN (RMS)_MIN,Voltage BN (RMS)_AVG,Voltage CN (RMS)_MAX,Voltage CN (RMS)_MIN,Voltage CN (RMS)_AVG,Voltage LineToNeutralAverage (RMS)_MAX,Voltage LineToNeutralAverage (RMS)_MIN,Voltage LineToNeutralAverage (RMS)_AVG
2023-08-13T02:30:00.0000000,0.13547387719154358,0.13069501519203186,0.13293927907943726,0.14501363039016724,0.14351265132427216,0.14425384998321533,0.12750586867332458,0.12226789444684982,0.12469570338726044,0.1770969033241272,0.17309196293354034,0.17512667179107666,50.777923583984375,48.72834777832031,45.766029357910156,45.35466003417969,43.82344436645508,41.91859817504883,31.710811614990234,30.697641372680664,29.279077529907227,5589.147567749023,5495.331764221191,5551.230430603027,-5017.460346221924,-5136.788845062256,-5094.437599182129,2241.375207901001,2183.7403774261475,2205.1591873168945,2.4275155067443848,0.9317952990531921,2.3124704360961914,2.4166641235351562,0.9124605059623718,2.329075336456299,2.418226480484009,0.8991564512252808,2.3239994049072266,0.07349477708339691,0.07830419391393661,0.4355723261833191,0.07533284276723862,0.4606952369213104,0.49487343430519104,14221.5029296875,14050.8427734375,14156.2802734375,14202.58984375,14008.8818359375,14132.3974609375,14184.6015625,14016.0634765625,14116.693359375,14189.71875,14063.41015625,14135.1123046875
2023-08-13T02:45:00.0000000,0.13667871057987213,0.130967915058136,0.13278131186962128,0.1484522968530655,0.14361654222011566,0.14436034858226776,0.13001303374767303,0.12285605818033218,0.1250857263803482,0.1786651313304901,0.17372235655784607,0.17521385848522186,50.669837951660156,47.42409133911133,44.83176040649414,45.54594421386719,42.99232482910156,40.965850830078125,31.636274337768555,30.14236068725586,28.827938079833984,5592.380523681641,5534.3217849731445,5563.708305358887,-5075.280666351318,-5144.476413726807,-5107.841491699219,2225.193500518799,2187.9446506500244,2205.612897872925,2.3461999893188477,0.928795337677002,2.2768807411193848,2.3725295066833496,0.8997071385383606,2.3205819129943848,2.387814521789551,0.9025883674621582,2.325040340423584,0.07349477708339691,0.07830419391393661,0.5798062682151794,0.07533284276723862,0.5339882373809814,0.5061197280883789,14226.59375,14018.6328125,14167.048828125,14202.1171875,13993.8369140625,14148.45703125,14179.5107421875,13976.681640625,14122.66796875,14182.2470703125,14081.0419921875,14146.05859375
2023-08-13T03:00:00.0000000,0.13520202040672302,0.13167470693588257,0.1329556405544281,0.14497074484825134,0.14418360590934753,0.14460362493991852,0.1268051266670227,0.12343859672546387,0.12509848177433014,0.17707623541355133,0.17464615404605865,0.17575711011886597,50.88543701171875,48.13541793823242,43.933616638183594,45.370548248291016,43.281585693359375,40.134666442871094,31.69851303100586,29.25594139099121,26.71882438659668,5604.299068450928,5534.757614135742,5566.388130187988,-5065.515995025635,-5153.759479522705,-5105.199813842773,2245.5341815948486,2191.6487216949463,2218.393564224243,2.364682674407959,0.9433966875076294,2.2851715087890625,2.384078025817871,0.932326078414917,2.300086498260498,2.3976969718933105,0.9508901238441467,2.3378801345825195,1.851281762123108,2.2562711238861084,0.44896358251571655,0.3354959785938263,0.4849768877029419,0.487304151058197,14254.056640625,14071.4921875,14199.1455078125,14223.1455078125,14063.71875,14181.9580078125,14207.2119140625,14050.70703125,14162.4970703125,14219.7138671875,14120.6650390625,14181.2001953125
2023-08-13T03:15:00.0000000,0.1352013200521469,0.12972301244735718,0.1324068307876587,0.14522549510002136,0.14340132474899292,0.1442725658416748,0.12859782576560974,0.12253164499998093,0.12507855892181396,0.17725008726119995,0.17315077781677246,0.17533233761787415,51.3674430847168,49.017364501953125,47.51043701171875,47.06938934326172,44.38264846801758,42.4818115234375,30.76419448852539,29.86495590209961,28.6529541015625,5581.443786621094,5511.436939239502,5555.026531219482,-5039.257049560547,-5127.628326416016,-5095.865726470947,2235.403060913086,2181.9605827331543,2211.408853530884,2.3391103744506836,0.9483951926231384,2.240049362182617,2.3626868724823,0.9228056073188782,2.291262149810791,2.3863115310668945,0.9322686195373535,2.287034034729004,1.851281762123108,2.2562711238861084,0.150360107421875,0.3354959785938263,0.15478387475013733,0.16140280663967133,14227.970703125,14015.4267578125,14168.265625,14200.23046875,14007.1494140625,14150.66796875,14184.439453125,13984.4052734375,14132.990234375,14185.80078125,14052.2578125,14150.6611328125
2023-08-13T03:30:00.0000000,0.13469889760017395,0.13046382367610931,0.13257071375846863,0.14520421624183655,0.14362679421901703,0.1444629579782486,0.12745776772499084,0.12259545177221298,0.12498309463262558,0.17723891139030457,0.17351186275482178,0.17583473026752472,50.848121643066406,49.25940704345703,47.925174713134766,46.08782958984375,44.453975677490234,41.44120788574219,31.034770965576172,29.662975311279297,27.92222785949707,5599.8640060424805,5528.806686401367,5568.140029907227,-5063.8532638549805,-5143.900394439697,-5112.2612953186035,2222.8877544403076,2182.3408603668213,2206.5534591674805,2.304863691329956,0.9515867829322815,2.2497308254241943,2.360542058944702,0.929355263710022,2.285752534866333,2.3598480224609375,0.9249266982078552,2.3089635372161865,1.851281762123108,2.2562711238861084,0.14182177186012268,0.3354959785938263,0.1413671225309372,0.15858229994773865,14220.6865234375,14055.10546875,14163.8720703125,14205.091796875,14043.193359375,14149.599609375,14191.0625,14027.5947265625,14132.1845703125,14188.0048828125,14064.4306640625,14148.5546875
2023-08-13T03:45:00.0000000,0.1339879184961319,0.1318729668855667,0.13272720575332642,0.14548753201961517,0.14419719576835632,0.14463970065116882,0.12604209780693054,0.12338783591985703,0.12478935718536377,0.1775633692741394,0.1752803772687912,0.17640258371829987,53.296756744384766,49.18418884277344,46.23302459716797,47.332786560058594,45.32620620727539,43.35960388183594,32.637107849121094,31.276714324951172,29.36994171142578,5602.27632522583,5530.274868011475,5563.559055328369,-5060.728073120117,-5152.808666229248,-5100.821495056152,2245.182514190674,2196.55704498291,2221.400499343872,2.311718702316284,0.9212337732315063,2.1815102100372314,2.332763433456421,0.9062708616256714,2.251007318496704,2.334937572479248,0.9132500886917114,2.2487735748291016,1.851281762123108,2.2562711238861084,0.6087051630020142,0.3354959785938263,0.5882998704910278,0.5263272523880005,14254.615234375,14063.578125,14200.4267578125,14219.185546875,14045.201171875,14174.9189453125,14215.3017578125,14037.8505859375,14167.0224609375,14220.0693359375,14064.0673828125,14180.7880859375
2023-08-13T04:00:00.0000000,0.1346869021654129,0.1309489607810974,0.13256482779979706,0.14650139212608337,0.14428195357322693,0.14491768181324005,0.12814736366271973,0.12314455211162567,0.12521298229694366,0.17887850105762482,0.17505507171154022,0.17697523534297943,50.98197937011719,48.23720932006836,44.484188079833984,47.063411712646484,44.784934997558594,42.220794677734375,32.07834243774414,30.693037033081055,28.490928649902344,5591.485023498535,5530.601501464844,5562.8509521484375,-5056.81037902832,-5142.085552215576,-5100.499153137207,2245.0625896453857,2196.282386779785,2220.3946113586426,2.2640340328216553,0.9423882961273193,2.1963651180267334,2.3174009323120117,0.9239377379417419,2.2616281509399414,2.323793411254883,0.9287756681442261,2.2609763145446777,1.851281762123108,2.2562711238861084,0.44837912917137146,0.3354959785938263,0.4426949918270111,0.3536619544029236,14235.7177734375,14098.4326171875,14194.5859375,14222.5,14079.7607421875,14177.2001953125,14196.98828125,14065.041015625,14159.8681640625,14206.6689453125,14110.2685546875,14177.220703125
2023-08-13T04:15:00.0000000,0.13539628684520721,0.13046060502529144,0.13248904049396515,0.14581504464149475,0.14387767016887665,0.14488522708415985,0.1276690810918808,0.12240545451641083,0.12510664761066437,0.1791127622127533,0.1746765524148941,0.17706018686294556,49.88433837890625,48.90995788574219,47.50804901123047,46.41889953613281,45.418800354003906,44.39263153076172,31.812763214111328,30.911155700683594,30.339744567871094,5603.245735168457,5517.064571380615,5560.769081115723,-5034.935474395752,-5147.563934326172,-5098.00910949707,2255.5325031280518,2195.8205699920654,2220.876932144165,2.2526650428771973,0.9500854015350342,2.2043511867523193,2.313382148742676,0.9498288035392761,2.243309736251831,2.3142638206481934,0.9442494511604309,2.262887477874756,1.851281762123108,2.2562711238861084,0.20093148946762085,0.3354959785938263,0.19493471086025238,0.19366419315338135,14267.4375,14068.6982421875,14186.1806640625,14247.474609375,14054.9228515625,14169.48046875,14233.771484375,14051.419921875,14155.5546875,14232.73828125,14075.4794921875,14170.4208984375
2023-08-13T04:30:00.0000000,0.13523057103157043,0.13077649474143982,0.13267748057842255,0.14599452912807465,0.14435820281505585,0.14497926831245422,0.1279248297214508,0.1234520673751831,0.12528273463249207,0.17842204868793488,0.1749117076396942,0.17697758972644806,52.41385269165039,49.89311599731445,47.417789459228516,49.71323776245117,47.585262298583984,44.179107666015625,32.180030822753906,31.456655502319336,30.05303382873535,5615.374565124512,5536.334991455078,5586.389064788818,-5062.551975250244,-5165.729522705078,-5127.394199371338,2244.9216842651367,2199.9306678771973,2217.5259590148926,2.2841501235961914,0.9727676510810852,2.20841383934021,2.3401999473571777,0.9495144486427307,2.2610411643981934,2.3218860626220703,0.9654136300086975,2.216606616973877,1.851281762123108,2.2562711238861084,0.12258772552013397,0.3354959785938263,0.12756216526031494,0.1292101889848709,14257.380859375,14123.771484375,14196.5703125,14237.3046875,14095.3017578125,14175.486328125,14217.3349609375,14087.5634765625,14162.1357421875,14222.35546875,14127.2255859375,14178.048828125
2023-08-13T04:45:00.0000000,0.13384057581424713,0.1312384009361267,0.13211891055107117,0.14580391347408295,0.14465057849884033,0.14506874978542328,0.1268520951271057,0.12436284869909286,0.12574733793735504,0.1783817559480667,0.17647239565849304,0.17733973264694214,51.832759857177734,48.637123107910156,44.701454162597656,47.997562408447266,46.33372497558594,44.4229736328125,32.61878967285156,30.968061447143555,28.732698440551758,5622.119426727295,5513.247013092041,5555.992603302002,-5053.657054901123,-5176.825523376465,-5095.020294189453,2244.129419326782,2190.5879974365234,2215.7537937164307,2.234846591949463,0.9371428489685059,2.137542724609375,2.2865231037139893,0.9252375960350037,2.1660192012786865,2.2707653045654297,0.9688478708267212,2.2000091075897217,1.851281762123108,2.2562711238861084,0.5403556227684021,0.3354959785938263,0.577740490436554,0.5760979652404785,14244.6328125,14028.388671875,14168.564453125,14231.6728515625,14031.19140625,14156.5341796875,14219.1689453125,14012.0810546875,14144.1669921875,14228.3701171875,14084.59375,14156.427734375
2023-08-13T05:00:00.0000000,0.13532885909080505,0.12906505167484283,0.1316951960325241,0.14584212005138397,0.14398154616355896,0.14488260447978973,0.12990184128284454,0.12343427538871765,0.12658120691776276,0.1788436323404312,0.1738625019788742,0.17637138068675995,50.66519546508789,48.17234802246094,45.93757247924805,49.22807312011719,46.3796501159668,44.31650161743164,32.21635818481445,30.978321075439453,29.290536880493164,5580.284595489502,5499.434471130371,5537.390232086182,-5032.806396484375,-5132.242679595947,-5081.1767578125,2237.1065616607666,2165.863513946533,2200.9408473968506,2.199445962905884,0.9334325790405273,2.1196160316467285,2.260894536972046,0.9056540131568909,2.1623597145080566,2.254812002182007,0.9565533995628357,2.1927967071533203,1.851281762123108,2.2562711238861084,0.5116403698921204,0.3354959785938263,0.4632076621055603,0.4939607083797455,14186.994140625,14014.984375,14113.9736328125,14158.9365234375,13995.033203125,14099.94921875,14146.8984375,13974.048828125,14079.861328125,14150.1513671875,14015.8994140625,14097.9287109375
2023-08-13T05:15:00.0000000,0.13435515761375427,0.12876613438129425,0.13057497143745422,0.14550691843032837,0.14401480555534363,0.14459756016731262,0.1294180452823639,0.12369072437286377,0.1272890418767929,0.17828737199306488,0.17428478598594666,0.17592880129814148,50.22469711303711,48.07697677612305,46.287193298339844,48.519466400146484,46.37641143798828,44.48728561401367,31.956085205078125,30.59878921508789,29.46023941040039,5597.793102264404,5478.634834289551,5507.098197937012,-5027.626514434814,-5170.6438064575195,-5066.9074058532715,2212.730646133423,2122.9968070983887,2157.3667526245117,2.179218292236328,0.9313803315162659,2.0842573642730713,2.2310924530029297,0.9133386611938477,2.118659496307373,2.2590315341949463,0.9548914432525635,2.145299196243286,1.851281762123108,2.2562711238861084,0.3657575249671936,0.3354959785938263,0.32200777530670166,0.3629986345767975,14141.4482421875,13859.4873046875,13995.78125,14134.1796875,13847.90625,13991.65234375,14121.931640625,13826.0634765625,13967.935546875,14115.6787109375,13884.6083984375,13985.1279296875
2023-08-13T05:30:00.0000000,0.13155056536197662,0.1293855607509613,0.13047629594802856,0.14509734511375427,0.14425070583820343,0.14476563036441803,0.12857860326766968,0.12663882970809937,0.12758825719356537,0.17714037001132965,0.17521445453166962,0.17623236775398254,50.78400802612305,49.11788558959961,46.585079193115234,49.64042282104492,47.576011657714844,44.6246223449707,32.23126983642578,31.225278854370117,29.69427490234375,5542.125701904297,5473.938465118408,5509.085178375244,-5020.62463760376,-5101.365566253662,-5064.31245803833,2188.563585281372,2144.747257232666,2168.585777282715,2.173365592956543,0.948441743850708,2.1043050289154053,2.1999289989471436,0.9162740707397461,2.1480650901794434,2.239504337310791,0.9558823704719543,2.1753363609313965,1.851281762123108,2.2562711238861084,0.17128638923168182,0.3354959785938263,0.16516342759132385,0.17203202843666077,14066.79296875,13950.625,14030.140625,14047.943359375,13946.5244140625,14018.166015625,14035.9365234375,13912.2060546875,14001.0556640625,14047.6591796875,13948.5576171875,14016.4521484375
2023-08-13T05:45:00.0000000,0.1339176893234253,0.1282704472541809,0.13078655302524567,0.14590772986412048,0.14412878453731537,0.14495126903057098,0.13073110580444336,0.12468758225440979,0.12746384739875793,0.17879460752010345,0.17451676726341248,0.1766035109758377,50.36772918701172,49.37852096557617,48.354061126708984,50.749908447265625,49.04142761230469,47.11023712158203,32.50530242919922,31.44122314453125,30.808916091918945,5563.936233520508,5503.69930267334,5537.9958152771,-5050.72546005249,-5133.717060089111,-5097.395896911621,2187.8082752227783,2142.221689224243,2164.6697521209717,2.1424849033355713,0.9357909560203552,2.03275728225708,2.1841633319854736,0.9182155132293701,2.0723395347595215,2.241608142852783,0.9407920837402344,2.1142539978027344,1.851281762123108,2.2562711238861084,0.0823945626616478,0.3354959785938263,0.07494161278009415,0.07590797543525696,14096.1591796875,13921.443359375,14032.685546875,14064.30859375,13912.921875,14017.1064453125,14062.5703125,13896.3017578125,14004.3642578125,14060.6103515625,13940.0859375,14018.056640625
2023-08-13T06:00:00.0000000,0.13423320651054382,0.12896610796451569,0.13084080815315247,0.14584285020828247,0.14437352120876312,0.14495664834976196,0.13022004067897797,0.12447790056467056,0.12744808197021484,0.17833071947097778,0.17474865913391113,0.17658108472824097,51.58678436279297,49.73455810546875,47.18262481689453,50.552433013916016,48.810546875,46.426753997802734,33.01005554199219,31.701797485351562,30.224233627319336,5557.621002197266,5499.658107757568,5535.553455352783,-5048.820495605469,-5127.242088317871,-5098.133087158203,2180.7451248168945,2140.942335128784,2156.6975116729736,2.1078245639801025,0.9528673887252808,2.0118343830108643,2.155856132507324,0.9382572174072266,2.0902605056762695,2.1775078773498535,0.9511973857879639,2.1036415100097656,0.36995306611061096,0.3900982439517975,0.32475772500038147,0.38080278038978577,0.29518163204193115,0.3266925513744354,14076.3759765625,13921.76953125,14012.5078125,14065.8271484375,13895.369140625,14000.8095703125,14045.5546875,13880.9580078125,13984.02734375,14045.3701171875,13939.3095703125,13999.1044921875
2023-08-13T06:15:00.0000000,0.13397471606731415,0.129245325922966,0.13103537261486053,0.1460624635219574,0.14460143446922302,0.145191490650177,0.13003025949001312,0.12454349547624588,0.12738202512264252,0.17904427647590637,0.17561957240104675,0.17715699970722198,52.70207595825195,49.22989273071289,45.50059127807617,50.92961883544922,48.794960021972656,45.773250579833984,33.092742919921875,31.453292846679688,30.10169219970703,5575.209617614746,5523.765563964844,5550.668239593506,-5082.674026489258,-5145.585536956787,-5111.17696762085,2181.980848312378,2142.7013874053955,2164.6502017974854,2.0866432189941406,0.955446720123291,2.0033578872680664,2.1206843852996826,0.9427082538604736,2.0698325634002686,2.1484549045562744,0.955586314201355,2.090362548828125,0.36995306611061096,0.3900982439517975,0.517240047454834,0.38080278038978577,0.5471999049186707,0.5701594948768616,14077.505859375,13881.7490234375,14042.2509765625,14056.427734375,13871.662109375,14024.267578125,14049.939453125,13856.166015625,14012.3515625,14054.8798828125,13947.02734375,14026.2978515625
2023-08-13T06:30:00.0000000,0.1335471123456955,0.12876036763191223,0.1307574361562729,0.14614969491958618,0.14437133073806763,0.14523135125637054,0.1308273822069168,0.12495039403438568,0.1277477741241455,0.17982181906700134,0.1743401437997818,0.17718903720378876,50.83289337158203,49.05585479736328,45.91054153442383,51.84807205200195,48.19892501831055,45.7510986328125,33.13251876831055,30.895679473876953,29.6844539642334,5584.598064422607,5497.287273406982,5538.0096435546875,-5039.609432220459,-5148.595809936523,-5095.487117767334,2200.8216381073,2144.2177295684814,2169.173240661621,2.091905117034912,0.9731582403182983,2.029479503631592,2.1383814811706543,0.9899557828903198,2.0716633796691895,2.1558165550231934,0.9967593550682068,2.0854861736297607,0.36995306611061096,0.3900982439517975,0.5489667057991028,0.38080278038978577,0.46988755464553833,0.4092310070991516,14113.337890625,13931.787109375,14035.091796875,14084.7705078125,13910.046875,14020.7353515625,14075.6357421875,13891.189453125,14012.1689453125,14069.6044921875,13948.2529296875,14022.669921875
2023-08-13T06:45:00.0000000,0.1326482892036438,0.12922167778015137,0.13075493276119232,0.1459808349609375,0.1445065587759018,0.14518298208713531,0.12942004203796387,0.12557314336299896,0.12772734463214874,0.1783377081155777,0.1756964772939682,0.17706671357154846,51.34169387817383,48.735774993896484,47.500030517578125,50.9474983215332,47.46958923339844,45.42449188232422,32.2806510925293,30.630525588989258,29.83672332763672,5570.935249328613,5487.977504730225,5538.117408752441,-5022.11332321167,-5136.18278503418,-5096.683025360107,2215.9550189971924,2142.0788764953613,2166.5701866149902,2.055319309234619,0.9724494218826294,1.9938360452651978,2.129563808441162,0.9671254754066467,2.0419211387634277,2.1398167610168457,0.9654502272605896,2.0469772815704346,0.36995306611061096,0.3900982439517975,0.16710048913955688,0.38080278038978577,0.15033197402954102,0.14873428642749786,14109.533203125,13941.478515625,14034.96875,14084.1826171875,13933.5693359375,14015.1728515625,14077.310546875,13899.1787109375,14006.82421875,14086.1240234375,13947.3896484375,14018.9931640625
2023-08-13T07:00:00.0000000,0.13207653164863586,0.1296939104795456,0.13088665902614594,0.14591243863105774,0.14485371112823486,0.14546772837638855,0.12873128056526184,0.12657608091831207,0.12789057195186615,0.17833314836025238,0.17658255994319916,0.17762555181980133,51.35784912109375,49.90009689331055,45.97513961791992,50.58967590332031,49.22203826904297,44.2860107421875,32.071380615234375,31.400585174560547,28.923860549926758,5560.204982757568,5490.818977355957,5541.101932525635,-5024.972438812256,-5118.776798248291,-5091.352939605713,2216.2814140319824,2168.363094329834,2186.7549419403076,2.0452492237091064,0.9631952047348022,1.9513076543807983,2.107403516769409,0.9708541631698608,2.010093927383423,2.0943307876586914,0.9714873433113098,2.020190715789795,0.36995306611061096,0.3900982439517975,0.10163892805576324,0.38080278038978577,0.09863921999931335,0.10350726544857025,14104.865234375,13983.8095703125,14081.5322265625,14084.5810546875,13967.8759765625,14061.4921875,14076.974609375,13967.5244140625,14050.8759765625,14086.2880859375,14017.3017578125,14064.634765625
2023-08-13T07:15:00.0000000,0.1341496706008911,0.12822531163692474,0.1306360363960266,0.146514892578125,0.14449676871299744,0.1454518437385559,0.13200709223747253,0.12483689934015274,0.12799817323684692,0.18039588630199432,0.17566139996051788,0.17772124707698822,54.280311584472656,49.51364517211914,46.38142395019531,49.62028503417969,48.19490432739258,44.703914642333984,33.149784088134766,31.521320343017578,29.562318801879883,5567.321300506592,5505.050182342529,5536.334037780762,-5045.934677124023,-5129.592418670654,-5088.461875915527,2206.9010734558105,2150.6712436676025,2181.3759803771973,2.0312891006469727,0.9544802904129028,1.9738919734954834,2.1021780967712402,0.9426620602607727,2.0108320713043213,2.062490940093994,0.9390980005264282,1.9898408651351929,0.36995306611061096,0.3900982439517975,0.5441614985466003,0.38080278038978577,0.5322834253311157,0.5410938858985901,14119.673828125,13949.978515625,14056.5341796875,14103.7880859375,13925.857421875,14041.322265625,14090.9716796875,13926.41015625,14031.6689453125,14084.10546875,13949.6357421875,14043.169921875
2023-08-13T07:30:00.0000000,0.1333765834569931,0.1292436718940735,0.13081791996955872,0.14637884497642517,0.14473555982112885,0.14555925130844116,0.13021808862686157,0.12539881467819214,0.12798695266246796,0.17978782951831818,0.17565642297267914,0.1778729408979416,53.477073669433594,49.564674377441406,44.99137878417969,49.884883880615234,47.945953369140625,44.87933349609375,32.940914154052734,31.344491958618164,29.13309097290039,5572.9193687438965,5510.623931884766,5540.764331817627,-5052.566051483154,-5134.376049041748,-5093.286991119385,2207.6263427734375,2159.060001373291,2181.3619136810303,2.034315586090088,0.9637247920036316,1.9712656736373901,2.06567120552063,0.9693377614021301,1.9745256900787354,2.073984384536743,0.9708465933799744,1.978569507598877,0.36995306611061096,0.3900982439517975,0.5707660913467407,0.38080278038978577,0.5001894235610962,0.5308981537818909,14118.759765625,13955.13671875,14054.7158203125,14101.431640625,13940.302734375,14043.408203125,14099.626953125,13913.2314453125,14034.029296875,14092.0205078125,13966.1435546875,14044.0576171875
2023-08-13T07:45:00.0000000,0.13175161182880402,0.12996125221252441,0.13101117312908173,0.14634576439857483,0.1452242136001587,0.1459069550037384,0.1293306052684784,0.1271771341562271,0.1283038705587387,0.17941434681415558,0.17708420753479004,0.17840565741062164,52.23561477661133,48.74251174926758,43.985740661621094,49.3816032409668,46.0992317199707,40.25690841674805,32.56529998779297,31.0852108001709,27.74779510498047,5586.331367492676,5519.343852996826,5557.121753692627,-5053.844928741455,-5138.478755950928,-5101.802349090576,2221.001386642456,2174.8008728027344,2202.971935272217,2.023181915283203,0.9533889293670654,1.7978240251541138,2.0351552963256836,0.938198447227478,1.8845986127853394,2.0383901596069336,0.9927294254302979,1.9838873147964478,0.36995306611061096,0.3900982439517975,0.4867405891418457,0.38080278038978577,0.49284806847572327,0.4743983745574951,14142.2041015625,14039.986328125,14118.119140625,14126.5869140625,14010.25390625,14097.1181640625,14130.1201171875,14006.8857421875,14095.1875,14130.65625,14034.9599609375,14103.4658203125
2023-08-13T08:00:00.0000000,0.13240079581737518,0.1301567554473877,0.13124299049377441,0.14647871255874634,0.14563634991645813,0.14607222378253937,0.1293155699968338,0.12688153982162476,0.12821386754512787,0.17944440245628357,0.177882120013237,0.17875969409942627,50.98606872558594,49.257408142089844,47.80082321166992,48.19066619873047,46.124813079833984,44.88312530517578,32.57851028442383,31.463809967041016,30.908662796020508,5586.957931518555,5519.304275512695,5562.233924865723,-5051.904678344727,-5144.073963165283,-5106.8010330200195,2224.4019508361816,2180.046796798706,2204.3066024780273,1.8459782600402832,0.950444757938385,1.8086103200912476,1.9267082214355469,0.9249983429908752,1.8421398401260376,2.0499207973480225,0.9918903708457947,1.9756591320037842,0.36995306611061096,0.3900982439517975,0.19291847944259644,0.38080278038978577,0.1743985265493393,0.1707957237958908,14142.822265625,14064.5849609375,14116.78515625,14125.1357421875,14059.4658203125,14102.9541015625,14116.775390625,14057.8232421875,14100.14453125,14126.8642578125,14068.0283203125,14106.6376953125
2023-08-13T08:15:00.0000000,0.13428369164466858,0.12861144542694092,0.13108305633068085,0.14666283130645752,0.1446990668773651,0.14585022628307343,0.13206493854522705,0.12507686018943787,0.12815029919147491,0.1804378628730774,0.17568428814411163,0.17831715941429138,51.37618637084961,50.17562484741211,48.95941162109375,48.04960632324219,46.806190490722656,45.5563850402832,32.26912307739258,31.621402740478516,30.682220458984375,5576.97057723999,5517.323970794678,5552.38151550293,-5051.950454711914,-5131.7138671875,-5099.989891052246,2217.961549758911,2168.2047843933105,2195.192575454712,1.8266687393188477,0.9355429410934448,1.7842732667922974,1.8999812602996826,0.9161081910133362,1.8311086893081665,2.0290300846099854,0.9676591753959656,1.9605507850646973,0.36995306611061096,0.3900982439517975,0.08241908252239227,0.38080278038978577,0.07981353998184204,0.08150877058506012,14155.009765625,13964.396484375,14091.09375,14144.1318359375,13937.2041015625,14074.3486328125,14131.6083984375,13948.3232421875,14070.619140625,14126.1328125,13974.3515625,14078.69140625
2023-08-13T08:30:00.0000000,0.1343698650598526,0.12849777936935425,0.13089126348495483,0.1469166874885559,0.14478212594985962,0.14599215984344482,0.13173061609268188,0.12548749148845673,0.12850821018218994,0.18074829876422882,0.1755712479352951,0.17857657372951508,52.4240837097168,48.6990966796875,45.651058197021484,47.46297836303711,45.4997444152832,43.63670349121094,33.12543487548828,30.66376495361328,29.343414306640625,5591.922283172607,5508.297920227051,5553.138256072998,-5045.979976654053,-5151.059627532959,-5101.718425750732,2214.614152908325,2170.861005783081,2193.0758953094482,1.817247986793518,0.9507465958595276,1.772428274154663,1.8858728408813477,0.9344453811645508,1.8308205604553223,2.0029609203338623,0.9751973748207092,1.9351650476455688,0.36995306611061096,0.3900982439517975,0.5790300965309143,0.38080278038978577,0.5765814185142517,0.543095588684082,14145.654296875,13982.134765625,14073.513671875,14144.2724609375,13960.4677734375,14067.091796875,14128.138671875,13962.302734375,14058.6103515625,14117.6064453125,14001.0732421875,14066.408203125
2023-08-13T08:45:00.0000000,0.13174274563789368,0.12980668246746063,0.13060002028942108,0.14638261497020721,0.1454537808895111,0.14595457911491394,0.1300356388092041,0.12704990804195404,0.12850159406661987,0.17963984608650208,0.17735198140144348,0.17876200377941132,51.633155822753906,48.9680061340332,45.07939910888672,47.467674255371094,45.62454605102539,43.731353759765625,32.76877975463867,31.01749038696289,29.1937198638916,5599.645614624023,5519.3634033203125,5556.784629821777,-5058.492183685303,-5151.23987197876,-5100.75569152832,2221.9526767730713,2181.6563606262207,2204.5600414276123,1.8218986988067627,0.9341388940811157,1.7532882690429688,1.8723344802856445,0.908100426197052,1.8141109943389893,2.0184977054595947,0.961336612701416,1.9252995252609253,0.36995306611061096,0.3900982439517975,0.49675506353378296,0.38080278038978577,0.5096989870071411,0.48381128907203674,14142.345703125,14041.685546875,14109.005859375,14121.8212890625,14030.306640625,14096.1064453125,14117.984375,14021.9365234375,14087.099609375,14124.6396484375,14046.5537109375,14097.40625
