time,ambient_temp1,ambient_temp2,ambient_rh,ir,inv_temp1,inv_temp2,inv_rh,deviceID
2024-02-20 00:00:00,6550.835,0.455,86.698,0.0,2.767,3.413,21.705,28
2024-02-20 00:05:00,6550.795,0.405,86.995,0.0,2.649,3.268,21.794,28
2024-02-20 00:10:00,6550.806,0.402,87.474,0.0,2.529,3.157,21.891,28
2024-02-20 00:15:00,6550.753,0.26,87.502,0.0,2.408,3.045,21.9,28
2024-02-20 00:20:00,6550.699,0.2,88.039,0.0,2.249,2.94,22.004,28
2024-02-20 00:25:00,6550.729,0.2,88.508,0.0,2.137,2.834,22.14,28
2024-02-20 00:30:00,6550.694,0.199,88.603,0.0,2.025,2.724,22.2,28
2024-02-20 00:35:00,6550.609,0.175,88.66,0.0,1.913,2.625,22.208,28
2024-02-20 00:40:00,6550.602,0.093,88.771,0.0,1.806,2.524,22.3,28
2024-02-20 00:45:00,6550.544,0.044,89.149,0.0,1.699,2.421,22.354,28
2024-02-20 00:50:00,6550.5,0.0,89.185,0.0,1.599,2.325,22.4,28
2024-02-20 00:55:00,6550.472,0.0,89.399,0.0,1.494,2.197,22.442,28
2024-02-20 01:00:00,6550.378,0.0,89.666,0.0,1.359,2.096,22.497,28
2024-02-20 01:05:00,6550.389,6553.4,89.936,0.0,1.253,2.002,22.582,28
2024-02-20 01:10:00,6550.377,6553.303,90.273,0.0,1.158,1.914,22.6,28
2024-02-20 01:15:00,6550.094,6553.072,90.3,0.0,1.062,1.818,22.6,28
2024-02-20 01:20:00,6549.814,6552.894,90.394,0.0,0.962,1.72,22.6,28
2024-02-20 01:25:00,6549.576,6552.76,90.84,0.0,0.86,1.624,22.6,28
2024-02-20 01:30:00,6549.462,6552.689,91.345,0.0,0.762,1.528,22.663,28
2024-02-20 01:35:00,6549.407,6552.467,91.465,0.0,0.665,1.429,22.7,28
2024-02-20 01:40:00,6549.334,6552.519,91.415,0.0,0.57,1.312,22.757,28
2024-02-20 01:45:00,6549.318,6552.487,92.112,0.0,0.472,1.218,22.803,28
2024-02-20 01:50:00,6549.099,6552.344,92.58,0.0,0.346,1.125,22.8,28
2024-02-20 01:55:00,6549.084,6552.375,92.911,0.0,0.248,1.033,22.881,28
2024-02-20 02:00:00,6549.001,6552.26,93.168,0.0,0.157,0.935,22.926,28
2024-02-20 02:05:00,6548.715,6551.979,92.912,0.0,0.065,0.839,22.9,28
2024-02-20 02:10:00,6548.572,6551.779,92.509,0.0,0.0,0.754,22.919,28
2024-02-20 02:15:00,6548.624,6551.756,92.473,0.0,0.0,0.653,23.004,28
2024-02-20 02:20:00,6548.714,6551.786,93.112,0.0,4368.933,0.568,23.084,28
2024-02-20 02:25:00,6548.72,6551.811,93.759,0.0,6553.389,0.486,23.1,28
2024-02-20 02:30:00,6548.72,6551.8,94.216,0.0,6553.299,0.37,23.109,28
2024-02-20 02:35:00,6548.798,6551.81,94.488,0.0,6553.203,0.286,23.198,28
2024-02-20 02:40:00,6548.909,6551.798,94.658,0.0,6553.101,0.192,23.293,28
2024-02-20 02:45:00,6548.821,6551.806,94.72,0.0,6553.0,0.113,23.3,28
2024-02-20 02:50:00,6548.721,6551.835,94.811,0.0,6552.914,0.041,23.301,28
2024-02-20 02:55:00,6548.722,6551.782,94.879,0.0,6552.842,0.0,23.398,28
2024-02-20 03:00:00,6548.719,6551.751,94.8,0.0,6552.76,0.0,23.4,28
2024-02-20 03:05:00,6548.54,6551.537,94.645,0.0,6552.693,0.0,23.4,28
2024-02-20 03:10:00,6548.558,6551.53,94.366,0.0,6552.605,6553.4,23.461,28
2024-02-20 03:15:00,6548.544,6551.488,94.464,0.0,6552.527,6553.395,23.5,28
2024-02-20 03:20:00,6548.429,6551.383,94.637,0.0,6552.466,6553.317,23.5,28
2024-02-20 03:25:00,6548.388,6551.393,94.744,0.0,6552.395,6553.255,23.5,28
2024-02-20 03:30:00,6548.483,6551.463,95.015,0.0,6552.308,6553.194,23.591,28
2024-02-20 03:35:00,6548.607,6551.498,95.343,0.0,6552.249,6553.112,23.615,28
2024-02-20 03:40:00,6548.684,6551.572,95.608,0.0,6552.152,6553.024,23.695,28
2024-02-20 03:45:00,6548.589,6551.539,95.861,0.0,6552.096,6552.988,23.703,28
2024-02-20 03:50:00,6548.496,6551.499,96.024,0.0,6552.018,6552.919,23.797,28
2024-02-20 03:55:00,6548.583,6551.496,96.1,0.0,6551.978,6552.878,23.831,28
2024-02-20 04:00:00,6548.673,6551.454,96.198,0.0,6551.907,6552.818,23.866,28
2024-02-20 04:05:00,6548.595,6551.426,96.2,0.0,6551.856,6552.785,23.899,28
2024-02-20 04:10:00,6548.442,6551.336,96.2,0.0,6551.8,6552.716,23.9,28
2024-02-20 04:15:00,6548.297,6551.265,96.2,0.0,6551.737,6552.684,23.9,28
2024-02-20 04:20:00,6548.077,6551.064,96.196,0.0,6551.695,6552.604,23.9,28
2024-02-20 04:25:00,6548.085,6550.915,96.083,0.0,6551.618,6552.558,23.984,28
2024-02-20 04:30:00,6548.101,6550.933,96.012,0.0,6551.584,6552.503,24.007,28
2024-02-20 04:35:00,6548.356,6551.102,96.157,0.0,6551.514,6552.475,24.096,28
2024-02-20 04:40:00,6548.593,6551.258,96.461,0.0,6551.494,6552.422,24.172,28
2024-02-20 04:45:00,6548.597,6551.25,96.718,0.0,6551.429,6552.404,24.18,28
2024-02-20 04:50:00,6548.608,6551.351,96.878,0.0,6551.401,6552.387,24.2,28
2024-02-20 04:55:00,6548.786,6551.462,97.043,0.0,6551.384,6552.363,24.276,28
2024-02-20 05:00:00,6548.761,6551.41,97.1,0.0,6551.336,6552.349,24.3,28
2024-02-20 05:05:00,6548.767,6551.477,97.1,0.0,6551.302,6552.322,24.3,28
2024-02-20 05:10:00,6548.758,6551.477,97.1,0.0,6551.295,6552.308,24.326,28
2024-02-20 05:15:00,6549.002,6551.582,97.101,0.0,6551.284,6552.301,24.475,28
2024-02-20 05:20:00,6549.102,6551.615,97.192,0.0,6551.27,6552.305,24.505,28
2024-02-20 05:25:00,6549.128,6551.655,97.121,0.0,6551.255,6552.303,24.6,28
2024-02-20 05:30:00,6549.199,6551.697,96.998,0.0,6551.228,6552.305,24.672,28
2024-02-20 05:35:00,6549.088,6551.667,96.807,0.0,6551.216,6552.31,24.687,28
2024-02-20 05:40:00,6548.951,6551.586,96.587,0.0,6551.206,6552.301,24.619,28
2024-02-20 05:45:00,6548.827,6551.571,96.365,0.0,6551.185,6552.3,24.678,28
2024-02-20 05:50:00,6548.619,6551.452,96.188,0.0,6551.154,6552.284,24.7,28
2024-02-20 05:55:00,6548.389,6551.371,96.07,0.0,6551.114,6552.232,24.703,28
2024-02-20 06:00:00,6548.411,6551.297,96.027,0.0,6551.103,6552.182,24.796,28
2024-02-20 06:05:00,6548.414,6551.243,96.106,0.0,6551.094,6552.125,24.801,28
2024-02-20 06:10:00,6548.33,6551.125,96.208,0.0,6551.047,6552.101,24.805,28
2024-02-20 06:15:00,6548.186,6551.085,96.223,0.0,6551.004,6552.064,24.849,28
2024-02-20 06:20:00,6547.998,6550.947,96.3,0.0,6550.994,6552.011,24.874,28
2024-02-20 06:25:00,6547.788,6550.843,96.3,0.0,6550.935,6551.979,24.833,28
2024-02-20 06:30:00,6547.824,6550.718,96.3,0.0,6550.9,6551.912,24.9,28
2024-02-20 06:35:00,6548.031,6550.729,96.329,0.0,6550.876,6551.891,24.991,28
2024-02-20 06:40:00,6548.393,6550.997,96.643,0.0,6550.829,6551.862,25.107,28
2024-02-20 06:45:00,6548.649,6551.1,97.03,0.0,6550.809,6551.856,25.152,28
2024-02-20 06:50:00,6548.872,6551.277,97.271,0.0,6550.802,6551.86,25.2,28
2024-02-20 06:55:00,6548.908,6551.34,97.412,0.0,6550.806,6551.875,25.11,28
2024-02-20 07:00:00,6548.772,6551.313,97.443,0.0,6550.917,6551.938,25.289,28
2024-02-20 07:05:00,6548.677,6551.256,97.4,0.0,6551.191,6552.235,25.753,28
2024-02-20 07:10:00,6548.62,6551.157,97.336,0.0,6551.711,6552.823,26.112,28
2024-02-20 07:15:00,6548.581,6551.046,97.222,153027.243,6552.411,2097.132,26.41,28
2024-02-20 07:20:00,6548.889,6551.021,97.11,182155.085,6553.127,0.666,26.641,28
2024-02-20 07:25:00,6549.5,6551.06,97.1,182131.285,218.62,1.31,26.744,28
2024-02-20 07:30:00,6550.071,6551.021,97.1,182103.194,0.855,1.909,26.929,28
2024-02-20 07:35:00,6550.717,6551.084,97.1,182071.897,1.552,2.495,27.061,28
2024-02-20 07:40:00,6551.518,6551.183,97.187,182034.695,2.281,3.06,27.218,28
2024-02-20 07:45:00,6552.462,6551.406,97.256,181988.703,3.142,3.72,27.366,28
2024-02-20 07:50:00,3931.941,6551.809,97.46,181927.799,4.037,4.515,27.532,28
2024-02-20 07:55:00,0.024,6552.05,97.712,181834.975,4.979,5.351,27.708,28
2024-02-20 08:00:00,0.168,6552.387,97.981,181713.873,6.04,6.333,28.006,28
2024-02-20 08:05:00,1.259,6552.737,98.1,181568.993,7.258,7.517,28.339,28
2024-02-20 08:10:00,3.264,6116.326,98.246,181418.893,8.49,8.765,28.723,28
2024-02-20 08:15:00,4.932,0.157,98.433,181198.031,9.738,9.996,29.225,28
2024-02-20 08:20:00,6.57,0.744,98.576,180808.127,11.057,11.307,29.756,28
2024-02-20 08:25:00,7.897,1.206,98.723,180188.155,12.4,12.628,30.286,28
2024-02-20 08:30:00,9.409,1.93,98.877,179198.793,13.783,14.056,30.924,28
2024-02-20 08:35:00,10.381,2.763,99.01,177709.048,15.164,15.582,31.511,28
2024-02-20 08:40:00,10.553,3.425,99.009,177249.074,16.445,16.975,31.922,28
2024-02-20 08:45:00,11.328,3.563,97.724,174911.207,17.723,18.295,32.32,28
2024-02-20 08:50:00,12.525,3.875,90.14,79106.374,18.862,19.514,32.65,28
2024-02-20 08:55:00,14.462,4.427,86.025,4510.888,20.229,20.899,33.04,28
2024-02-20 09:00:00,16.315,4.955,83.771,2702.501,21.645,22.311,33.662,28
2024-02-20 09:05:00,17.963,5.858,85.033,2061.995,23.093,24.055,34.258,28
2024-02-20 09:10:00,19.402,6.4,81.122,1839.833,24.599,25.962,34.847,28
2024-02-20 09:15:00,22.197,7.308,77.646,1573.677,26.172,27.921,35.536,28
2024-02-20 09:20:00,25.432,7.931,74.022,1366.945,27.897,30.253,36.384,28
2024-02-20 09:25:00,27.524,8.937,72.288,1234.345,29.751,32.797,37.126,28
2024-02-20 09:30:00,27.451,10.216,70.39,854.034,31.401,34.821,37.444,28
2024-02-20 09:35:00,26.191,10.848,65.402,1409.85,32.513,35.381,36.993,28
2024-02-20 09:40:00,28.129,11.253,61.809,1078.677,34.081,37.05,37.162,28
2024-02-20 09:45:00,28.146,11.499,59.425,1295.298,35.54,38.639,37.194,28
2024-02-20 09:50:00,29.81,11.695,58.875,1177.696,37.3,40.666,37.559,28
2024-02-20 09:55:00,31.158,12.339,58.754,1165.202,39.139,42.744,37.859,28
2024-02-20 10:00:00,32.145,12.884,56.384,1117.285,40.996,44.917,37.937,28
2024-02-20 10:05:00,33.134,13.527,55.21,1072.317,42.77,46.987,37.72,28
2024-02-20 10:10:00,33.812,14.025,53.483,1062.913,44.424,48.849,37.138,28
2024-02-20 10:15:00,34.892,14.874,52.012,1036.587,45.886,50.389,35.978,28
2024-02-20 10:20:00,35.253,15.132,49.863,1038.135,47.104,51.654,35.065,28
2024-02-20 10:25:00,36.036,15.694,49.041,1038.339,48.177,52.809,34.35,28
2024-02-20 10:30:00,36.378,15.866,48.142,1024.041,49.166,53.934,33.705,28
2024-02-20 10:35:00,37.514,16.283,46.6,982.593,49.743,54.61,31.917,28
2024-02-20 10:40:00,37.232,15.212,45.427,1000.03,48.612,52.918,23.907,28
2024-02-20 10:45:00,37.322,15.329,46.824,1014.895,48.158,52.147,20.904,28
2024-02-20 10:50:00,38.042,16.058,47.442,1019.905,47.99,52.085,19.753,28
2024-02-20 10:55:00,38.834,16.478,45.215,1000.739,47.957,52.277,19.071,28
2024-02-20 11:00:00,40.078,17.04,44.412,966.12,48.079,52.517,18.574,28
2024-02-20 11:05:00,40.973,17.991,43.03,958.319,48.287,52.895,18.134,28
2024-02-20 11:10:00,41.841,18.645,42.116,927.6,48.627,53.353,17.702,28
2024-02-20 11:15:00,41.219,18.007,40.672,943.226,48.915,53.819,17.249,28
2024-02-20 11:20:00,42.144,18.829,41.548,938.924,49.268,54.344,16.933,28
2024-02-20 11:25:00,41.075,18.412,38.74,963.11,49.645,54.824,16.477,28
2024-02-20 11:30:00,39.435,17.777,39.46,1033.337,49.896,55.32,16.153,28
2024-02-20 11:35:00,39.738,17.5,40.061,1038.759,50.177,55.756,15.818,28
2024-02-20 11:40:00,41.305,18.064,40.425,991.106,50.547,56.117,15.556,28
