time,ambient_temp1,ambient_temp2,ambient_rh,ir,inv_temp1,inv_temp2,inv_rh,deviceID
2024-01-27 00:00:00,14.063,15.512,99.1,607.115,17.593,18.311,45.356,28
2024-01-27 00:05:00,13.845,15.424,99.109,0.0,17.501,18.216,45.4,28
2024-01-27 00:10:00,13.511,15.218,99.057,552.041,17.401,18.136,45.427,28
2024-01-27 00:15:00,13.409,15.151,99.041,674.026,17.311,18.039,45.502,28
2024-01-27 00:20:00,13.342,15.066,99.076,0.0,17.211,17.945,45.598,28
2024-01-27 00:25:00,13.231,14.934,99.1,0.0,17.127,17.855,45.663,28
2024-01-27 00:30:00,13.274,14.906,99.119,607.217,17.024,17.76,45.731,28
2024-01-27 00:35:00,13.158,14.859,99.2,607.254,16.938,17.656,45.797,28
2024-01-27 00:40:00,13.03,14.68,99.147,607.226,16.854,17.572,45.793,28
2024-01-27 00:45:00,13.078,14.794,99.23,0.0,16.765,17.49,45.871,28
2024-01-27 00:50:00,12.994,14.696,99.315,0.0,16.644,17.402,45.889,28
2024-01-27 00:55:00,13.004,14.728,99.43,607.263,16.563,17.323,45.905,28
2024-01-27 01:00:00,12.977,14.67,99.511,607.226,16.474,17.235,45.986,28
2024-01-27 01:05:00,13.132,14.845,99.669,0.0,16.394,17.156,46.066,28
2024-01-27 01:10:00,13.081,14.749,99.733,607.217,16.305,17.083,46.1,28
2024-01-27 01:15:00,12.99,14.591,99.771,0.0,16.226,17.012,46.1,28
2024-01-27 01:20:00,13.017,14.552,99.742,0.0,16.147,16.927,46.141,28
2024-01-27 01:25:00,13.103,14.69,99.887,0.0,16.084,16.864,46.2,28
2024-01-27 01:30:00,13.098,14.604,99.995,0.0,16.004,16.805,46.2,28
2024-01-27 01:35:00,12.863,14.426,99.9,0.0,15.935,16.744,46.2,28
2024-01-27 01:40:00,12.705,14.248,99.9,0.0,15.87,16.636,46.256,28
2024-01-27 01:45:00,12.715,14.27,99.976,0.0,15.795,16.568,46.319,28
2024-01-27 01:50:00,12.907,14.322,100.01,0.0,15.704,16.497,46.401,28
2024-01-27 01:55:00,13.158,14.228,100.092,607.263,15.612,16.438,46.404,28
2024-01-27 02:00:00,13.416,14.343,100.136,0.0,15.585,16.401,46.4,28
2024-01-27 02:05:00,13.634,14.401,100.2,0.0,15.528,16.386,46.321,28
2024-01-27 02:10:00,13.699,14.401,100.2,0.0,15.5,16.374,46.196,28
2024-01-27 02:15:00,13.729,14.415,100.259,0.0,15.492,16.37,46.066,28
2024-01-27 02:20:00,13.713,14.412,100.3,607.235,15.458,16.367,45.95,28
2024-01-27 02:25:00,13.676,14.333,100.3,607.235,15.412,16.347,45.839,28
