time,ambient_temp1,ambient_temp2,ambient_rh,ir,inv_temp1,inv_temp2,inv_rh,deviceID
2023-10-29 00:00:00,13.646,15.431,98.8,0.0,18.306,18.968,35.46,28
2023-10-29 00:05:00,13.518,15.36,98.815,0.0,18.185,18.859,35.575,28
2023-10-29 00:10:00,13.396,15.319,98.864,607.161,18.068,18.758,35.626,28
2023-10-29 00:15:00,13.381,15.244,98.92,0.0,17.957,18.633,35.735,28
2023-10-29 00:20:00,13.28,15.083,98.936,0.0,17.848,18.498,35.8,28
2023-10-29 00:25:00,12.981,14.782,98.659,0.0,17.728,18.396,35.8,28
2023-10-29 00:30:00,12.75,14.53,98.349,607.272,17.584,18.285,35.895,28
2023-10-29 00:35:00,12.773,14.569,98.377,607.282,17.471,18.174,35.971,28
2023-10-29 00:40:00,12.8,14.64,98.63,0.0,17.357,18.063,36.091,28
2023-10-29 00:45:00,12.746,14.551,98.81,0.0,17.247,17.957,36.135,28
2023-10-29 00:50:00,12.814,14.63,98.969,0.0,17.134,17.849,36.295,28
2023-10-29 00:55:00,12.927,14.77,99.162,607.272,17.035,17.755,36.391,28
2023-10-29 01:00:00,12.92,14.713,99.237,674.747,16.937,17.628,36.486,28
2023-10-29 01:05:00,12.931,14.746,99.355,0.0,16.834,17.534,36.53,28
2023-10-29 01:10:00,13.024,14.693,99.402,0.0,16.736,17.441,36.675,28
2023-10-29 01:15:00,13.048,14.702,99.5,0.0,16.608,17.364,36.779,28
2023-10-29 01:20:00,13.017,14.71,99.546,1821.78,16.524,17.29,36.806,28
2023-10-29 01:25:00,13.078,14.714,99.607,0.0,16.444,17.206,36.898,28
2023-10-29 01:30:00,12.901,14.597,99.66,0.0,16.361,17.124,36.942,28
2023-10-29 01:35:00,12.834,14.593,99.656,0.0,16.285,17.061,37.029,28
2023-10-29 01:40:00,12.726,14.46,99.7,0.0,16.2,16.989,37.1,28
2023-10-29 01:45:00,12.609,14.384,99.7,607.282,16.115,16.908,37.177,28
2023-10-29 01:50:00,12.59,14.385,99.741,0.0,16.033,16.834,37.258,28
2023-10-29 01:55:00,12.602,14.378,99.8,674.757,15.972,16.78,37.37,28
2023-10-29 02:00:00,12.612,14.373,99.878,0.0,15.898,16.676,37.451,28
2023-10-29 02:05:00,12.639,14.355,99.9,0.0,15.823,16.609,37.5,28
2023-10-29 02:10:00,12.495,14.222,99.9,0.0,15.751,16.542,37.531,28
2023-10-29 02:15:00,12.375,14.132,99.9,0.0,15.652,16.487,37.6,28
2023-10-29 02:20:00,12.246,14.013,99.9,607.263,15.587,16.407,37.648,28
2023-10-29 02:25:00,12.189,13.974,99.9,0.0,15.506,16.337,37.709,28
2023-10-29 02:30:00,12.024,13.846,99.905,0.0,15.441,16.279,37.796,28
2023-10-29 02:35:00,12.044,13.77,99.902,0.0,15.388,16.206,37.804,28
2023-10-29 02:40:00,12.036,13.774,99.999,0.0,15.306,16.147,37.9,28
2023-10-29 02:45:00,12.084,13.911,100.0,0.0,15.25,16.099,37.966,28
