time,ambient_temp1,ambient_temp2,ambient_rh,ir,inv_temp1,inv_temp2,inv_rh,deviceID
2024-03-05 00:00:00,9.515,11.422,99.8,1159.356,13.379,14.102,39.001,28
2024-03-05 00:05:00,9.516,11.393,99.805,0.0,13.285,14.018,39.107,28
2024-03-05 00:10:00,9.487,11.443,99.9,0.0,13.198,13.936,39.2,28
2024-03-05 00:15:00,9.339,11.302,99.9,0.0,13.098,13.844,39.218,28
2024-03-05 00:20:00,9.271,11.197,99.9,0.0,13.011,13.736,39.304,28
2024-03-05 00:25:00,9.223,11.177,99.9,0.0,12.895,13.646,39.357,28
2024-03-05 00:30:00,9.168,11.118,99.984,0.0,12.802,13.572,39.4,28
2024-03-05 00:35:00,9.045,11.069,99.99,0.0,12.71,13.493,39.449,28
2024-03-05 00:40:00,9.026,11.084,100.077,0.0,12.624,13.413,39.513,28
2024-03-05 00:45:00,8.908,10.909,100.09,0.0,12.557,13.343,39.6,28
2024-03-05 00:50:00,8.711,10.854,100.085,0.0,12.48,13.27,39.645,28
2024-03-05 00:55:00,8.779,10.83,100.1,0.0,12.391,13.19,39.732,28
2024-03-05 01:00:00,8.717,10.739,100.148,0.0,12.307,13.109,39.8,28
2024-03-05 01:05:00,8.476,10.575,100.133,0.0,12.221,13.028,39.824,28
2024-03-05 01:10:00,8.206,10.466,100.1,0.0,12.138,12.955,39.893,28
2024-03-05 01:15:00,8.152,10.418,100.152,0.0,12.052,12.823,39.945,28
2024-03-05 01:20:00,8.007,10.156,100.14,0.0,11.969,12.732,40.003,28
2024-03-05 01:25:00,7.957,10.197,100.155,0.0,11.854,12.65,40.095,28
2024-03-05 01:30:00,7.982,10.138,100.2,0.0,11.778,12.569,40.1,28
2024-03-05 01:35:00,7.866,10.002,100.201,0.0,11.697,12.498,40.109,28
2024-03-05 01:40:00,7.699,9.979,100.25,0.0,11.604,12.414,40.129,28
2024-03-05 01:45:00,7.595,10.025,100.282,0.0,11.518,12.323,40.158,28
2024-03-05 01:50:00,7.52,9.93,100.3,0.0,11.434,12.238,40.256,28
2024-03-05 01:55:00,7.51,9.777,100.3,0.0,11.358,12.158,40.364,28
2024-03-05 02:00:00,7.366,9.598,100.3,0.0,11.276,12.069,40.4,28
2024-03-05 02:05:00,7.228,9.468,100.3,0.0,11.187,11.99,40.414,28
2024-03-05 02:10:00,7.009,9.326,100.3,0.0,11.099,11.875,40.5,28
2024-03-05 02:15:00,6.826,9.249,100.324,0.0,10.976,11.769,40.522,28
2024-03-05 02:20:00,6.634,9.116,100.397,0.0,10.879,11.668,40.598,28
2024-03-05 02:25:00,6.602,9.027,100.35,0.0,10.789,11.575,40.658,28
2024-03-05 02:30:00,6.634,9.075,100.381,0.0,10.695,11.489,40.7,28
2024-03-05 02:35:00,6.672,9.155,100.433,0.0,10.603,11.392,40.733,28
2024-03-05 02:40:00,6.755,9.186,100.515,0.0,10.511,11.3,40.8,28
2024-03-05 02:45:00,6.73,8.997,100.518,0.0,10.429,11.225,40.8,28
2024-03-05 02:50:00,6.694,8.847,100.498,0.0,10.353,11.155,40.8,28
2024-03-05 02:55:00,6.775,9.042,100.568,0.0,10.267,11.07,40.879,28
2024-03-05 03:00:00,6.835,9.129,100.601,0.0,10.192,10.968,40.998,28
2024-03-05 03:05:00,6.716,9.098,100.601,0.0,10.106,10.893,41.0,28
2024-03-05 03:10:00,6.672,9.067,100.651,0.0,10.03,10.808,41.008,28
2024-03-05 03:15:00,6.627,8.913,100.696,0.0,9.917,10.75,41.096,28
2024-03-05 03:20:00,6.584,8.903,100.684,0.0,9.849,10.686,41.1,28
2024-03-05 03:25:00,6.724,8.87,100.7,0.0,9.79,10.609,41.143,28
2024-03-05 03:30:00,6.733,8.704,100.7,0.0,9.711,10.567,41.2,28
2024-03-05 03:35:00,6.538,8.572,100.697,0.0,9.657,10.5,41.2,28
2024-03-05 03:40:00,6.614,8.67,100.686,0.0,9.592,10.45,41.2,28
2024-03-05 03:45:00,6.62,8.711,100.76,0.0,9.524,10.399,41.242,28
2024-03-05 03:50:00,6.564,8.704,100.8,0.0,9.467,10.339,41.3,28
2024-03-05 03:55:00,6.494,8.659,100.8,0.0,9.403,10.298,41.32,28
2024-03-05 04:00:00,6.568,8.572,100.8,0.0,9.345,10.238,41.395,28
2024-03-05 04:05:00,6.527,8.497,100.8,0.0,9.298,10.196,41.4,28
2024-03-05 04:10:00,6.36,8.376,100.8,0.0,9.229,10.132,41.4,28
2024-03-05 04:15:00,6.282,8.339,100.8,0.0,9.189,10.094,41.4,28
2024-03-05 04:20:00,6.406,8.388,100.805,0.0,9.129,10.02,41.479,28
2024-03-05 04:25:00,6.387,8.313,100.801,0.0,9.084,9.954,41.499,28
2024-03-05 04:30:00,6.353,8.416,100.881,0.0,9.015,9.904,41.529,28
2024-03-05 04:35:00,6.378,8.44,100.978,0.0,8.946,9.865,41.601,28
2024-03-05 04:40:00,6.271,8.3,100.926,0.0,8.901,9.823,41.624,28
2024-03-05 04:45:00,5.988,8.217,100.9,0.0,8.858,9.787,41.6,28
2024-03-05 04:50:00,5.929,8.159,100.952,0.0,8.8,9.722,41.643,28
2024-03-05 04:55:00,5.68,7.921,100.9,0.0,8.741,9.679,41.7,28
2024-03-05 05:00:00,5.471,7.765,100.896,0.0,8.691,9.605,41.744,28
2024-03-05 05:05:00,5.441,7.685,100.9,0.0,8.612,9.515,41.861,28
2024-03-05 05:10:00,5.299,7.588,100.905,0.0,8.565,9.467,41.905,28
2024-03-05 05:15:00,5.301,7.662,100.945,0.0,8.502,9.398,41.997,28
2024-03-05 05:20:00,5.299,7.551,101.0,0.0,8.438,9.32,42.039,28
2024-03-05 05:25:00,5.371,7.545,101.0,607.254,8.387,9.276,42.1,28
2024-03-05 05:30:00,5.373,7.599,101.0,0.0,8.315,9.216,42.1,28
2024-03-05 05:35:00,5.405,7.636,101.058,0.0,8.274,9.175,42.112,28
2024-03-05 05:40:00,5.517,7.59,101.1,0.0,8.206,9.104,42.116,28
2024-03-05 05:45:00,5.675,7.54,101.1,0.0,8.172,9.064,42.1,28
2024-03-05 05:50:00,5.651,7.472,101.096,0.0,8.1,9.002,42.076,28
2024-03-05 05:55:00,5.44,7.368,101.048,0.0,8.028,8.943,42.02,28
2024-03-05 06:00:00,5.315,7.242,101.099,0.0,7.995,8.9,42.054,28
2024-03-05 06:05:00,5.241,7.343,101.1,0.0,7.923,8.847,42.1,28
2024-03-05 06:10:00,5.068,7.266,101.1,0.0,7.895,8.8,42.1,28
2024-03-05 06:15:00,4.809,7.127,101.1,0.0,7.829,8.745,42.1,28
2024-03-05 06:20:00,4.686,6.903,101.097,0.0,7.791,8.698,42.111,28
2024-03-05 06:25:00,4.682,6.888,101.091,0.0,7.713,8.617,42.211,28
2024-03-05 06:30:00,4.782,6.812,101.1,0.0,7.689,8.587,42.3,28
2024-03-05 06:35:00,4.995,7.014,101.133,0.0,7.613,8.51,42.326,28
2024-03-05 06:40:00,5.321,7.269,101.234,0.0,7.616,8.505,42.559,28
2024-03-05 06:45:00,5.506,7.285,101.279,0.0,7.738,8.632,43.137,28
2024-03-05 06:50:00,5.617,7.313,101.2,0.0,8.167,9.162,43.796,28
2024-03-05 06:55:00,5.467,7.204,101.2,51401.705,8.757,9.911,44.311,28
2024-03-05 07:00:00,5.483,7.08,101.2,182170.019,9.394,10.604,44.602,28
2024-03-05 07:05:00,5.627,7.17,101.2,182145.217,10.03,11.24,44.846,28
2024-03-05 07:10:00,5.952,7.253,101.201,182070.445,10.632,11.816,44.973,28
2024-03-05 07:15:00,6.395,7.527,101.305,182089.337,11.239,12.358,45.057,28
2024-03-05 07:20:00,6.618,7.601,101.332,182052.704,11.792,12.837,45.103,28
2024-03-05 07:25:00,6.952,7.643,101.306,181930.58,12.345,13.304,45.101,28
2024-03-05 07:30:00,7.575,7.739,101.384,181788.011,12.861,13.765,45.1,28
2024-03-05 07:35:00,8.468,8.009,101.371,181575.928,13.434,14.26,45.185,28
2024-03-05 07:40:00,9.449,8.323,101.4,181282.228,14.052,14.809,45.207,28
2024-03-05 07:45:00,10.44,8.668,101.416,180806.258,14.693,15.426,45.3,28
2024-03-05 07:50:00,11.579,9.065,101.432,179615.151,15.384,16.117,45.447,28
2024-03-05 07:55:00,12.491,9.482,101.48,176955.875,16.164,16.888,45.618,28
2024-03-05 08:00:00,13.247,9.796,101.5,165049.224,17.025,17.72,45.851,28
2024-03-05 08:05:00,13.949,10.129,101.5,61100.074,17.922,18.643,46.126,28
2024-03-05 08:10:00,14.812,10.424,101.5,14156.929,18.873,19.596,46.528,28
2024-03-05 08:15:00,16.243,10.752,101.5,4374.559,19.855,20.571,46.971,28
2024-03-05 08:20:00,17.18,11.023,101.5,3732.46,20.91,21.606,47.403,28
2024-03-05 08:25:00,18.25,11.292,101.5,3437.919,22.009,22.715,47.886,28
2024-03-05 08:30:00,19.753,11.584,101.5,2503.669,23.216,23.961,48.445,28
2024-03-05 08:35:00,20.683,11.768,101.468,2330.049,24.497,25.289,49.038,28
2024-03-05 08:40:00,22.297,12.259,101.488,1928.707,25.847,26.694,49.659,28
2024-03-05 08:45:00,23.295,12.797,101.5,1645.127,27.283,28.207,50.187,28
2024-03-05 08:50:00,24.618,13.499,101.519,1503.883,28.773,29.775,50.6,28
2024-03-05 08:55:00,25.818,14.206,101.5,1388.144,30.313,31.408,50.97,28
2024-03-05 09:00:00,26.953,14.976,101.5,1254.109,31.92,33.146,51.273,28
2024-03-05 09:05:00,27.482,15.517,101.416,1032.367,33.586,34.943,51.546,28
2024-03-05 09:10:00,28.646,16.109,101.253,933.5,35.235,36.7,51.706,28
2024-03-05 09:15:00,30.595,16.734,100.137,909.743,36.894,38.445,51.8,28
2024-03-05 09:20:00,32.041,17.569,95.515,894.459,38.579,40.248,51.845,28
2024-03-05 09:25:00,31.774,17.949,85.31,876.186,40.217,41.999,51.721,28
2024-03-05 09:30:00,32.17,18.326,81.631,946.338,41.707,43.535,51.501,28
2024-03-05 09:35:00,34.039,19.114,79.312,901.102,43.227,45.145,51.018,28
2024-03-05 09:40:00,35.337,19.888,76.134,856.381,44.471,46.57,50.251,28
2024-03-05 09:45:00,35.414,20.298,72.776,838.889,45.378,47.633,49.396,28
2024-03-05 09:50:00,36.038,20.669,71.553,856.976,46.038,48.139,48.69,28
2024-03-05 09:55:00,37.441,21.208,70.362,825.807,46.691,48.905,48.196,28
2024-03-05 10:00:00,38.165,21.798,68.586,817.215,47.323,49.905,47.823,28
2024-03-05 10:05:00,39.331,22.597,66.973,792.155,47.986,50.869,47.438,28
2024-03-05 10:10:00,39.641,22.447,64.587,766.001,48.665,51.67,46.813,28
2024-03-05 10:15:00,40.215,22.838,64.804,771.582,49.257,52.277,46.099,28
2024-03-05 10:20:00,40.609,23.455,63.557,707.409,49.024,51.824,40.937,28
2024-03-05 10:25:00,40.636,23.962,61.727,736.609,48.315,50.394,33.857,28
2024-03-05 10:30:00,40.678,24.447,60.059,739.147,48.073,50.034,31.343,28
2024-03-05 10:35:00,41.644,24.466,59.365,789.613,48.115,50.249,30.179,28
2024-03-05 10:40:00,43.479,25.205,58.448,762.413,48.561,51.053,29.313,28
2024-03-05 10:45:00,44.885,25.886,56.091,778.314,49.218,51.962,28.426,28
2024-03-05 10:50:00,46.076,26.687,54.979,683.399,49.985,52.909,27.576,28
2024-03-05 10:55:00,45.285,26.947,52.308,695.161,50.464,53.08,26.518,28
2024-03-05 11:00:00,44.626,26.454,51.33,777.886,50.855,53.307,25.655,28
2024-03-05 11:05:00,45.706,26.168,53.897,773.246,51.424,53.995,25.003,28
2024-03-05 11:10:00,47.919,27.047,53.222,779.138,52.159,54.902,24.39,28
2024-03-05 11:15:00,49.203,27.54,51.228,748.848,53.032,55.934,23.567,28
2024-03-05 11:20:00,48.696,27.478,50.31,715.126,53.687,56.395,22.71,28
2024-03-05 11:25:00,47.526,26.349,51.14,753.928,54.071,56.629,22.063,28
2024-03-05 11:30:00,48.352,26.396,52.536,670.975,54.448,56.918,21.616,28
2024-03-05 11:35:00,45.407,26.515,51.936,543.351,54.259,56.417,21.417,28
2024-03-05 11:40:00,43.655,27.015,51.466,759.667,53.685,55.376,21.476,28
2024-03-05 11:45:00,46.446,27.327,50.15,800.098,53.905,55.634,21.168,28
2024-03-05 11:50:00,46.466,27.001,49.145,670.31,54.386,56.323,20.526,28
2024-03-05 11:55:00,45.841,27.659,49.408,602.999,54.319,56.027,20.308,28
2024-03-05 12:00:00,45.657,28.275,48.071,652.192,54.078,55.454,20.187,28
2024-03-05 12:05:00,46.071,28.971,45.246,634.912,54.063,55.319,19.936,28
2024-03-05 12:10:00,45.947,29.701,43.855,624.343,54.053,55.252,19.683,28
2024-03-05 12:15:00,45.709,29.609,41.372,669.5,54.062,55.204,19.415,28
2024-03-05 12:20:00,45.25,29.085,41.944,674.884,54.189,55.33,19.17,28
2024-03-05 12:25:00,44.755,28.32,41.638,638.58,54.196,55.371,18.926,28
2024-03-05 12:30:00,43.561,27.943,43.872,624.803,53.98,55.073,18.801,28
2024-03-05 12:35:00,43.116,27.515,43.831,650.801,53.725,54.687,18.794,28
2024-03-05 12:40:00,43.99,27.744,45.092,680.308,53.6,54.502,18.7,28
2024-03-05 12:45:00,43.976,28.085,42.933,704.467,53.635,54.627,18.543,28
2024-03-05 12:50:00,44.134,28.477,42.743,681.434,53.739,54.838,18.315,28
2024-03-05 12:55:00,44.368,28.479,42.111,677.353,53.799,54.911,18.161,28
2024-03-05 13:00:00,44.517,28.733,42.32,608.847,53.847,54.941,18.042,28
2024-03-05 13:05:00,44.437,28.861,42.675,690.943,53.759,54.789,17.963,28
2024-03-05 13:10:00,46.631,29.282,42.303,733.313,54.074,55.244,17.836,28
2024-03-05 13:15:00,48.787,29.704,42.229,716.012,54.796,56.284,17.472,28
2024-03-05 13:20:00,48.576,29.605,41.527,690.573,55.408,57.019,17.116,28
2024-03-05 13:25:00,47.539,29.081,40.165,713.74,55.693,57.298,16.869,28
2024-03-05 13:30:00,48.214,29.152,42.896,775.09,55.976,57.635,16.722,28
2024-03-05 13:35:00,49.589,29.344,42.051,743.95,56.61,58.589,16.517,28
2024-03-05 13:40:00,49.578,29.066,42.316,738.442,57.078,59.23,16.218,28
2024-03-05 13:45:00,48.504,28.85,41.742,737.181,57.421,59.623,16.022,28
2024-03-05 13:50:00,48.027,28.803,42.468,725.775,57.514,59.68,15.899,28
2024-03-05 13:55:00,49.161,29.482,42.001,716.936,57.572,59.684,15.8,28
2024-03-05 14:00:00,48.465,29.447,40.977,738.795,57.731,59.91,15.658,28
2024-03-05 14:05:00,49.759,29.434,41.037,716.384,57.924,60.14,15.449,28
2024-03-05 14:10:00,51.119,30.172,39.602,675.646,58.163,60.398,15.281,28
2024-03-05 14:15:00,51.985,31.042,38.724,653.057,58.338,60.497,15.057,28
2024-03-05 14:20:00,51.961,31.707,36.864,636.869,58.434,60.476,14.876,28
2024-03-05 14:25:00,50.895,31.85,35.835,578.874,58.394,60.277,14.722,28
2024-03-05 14:30:00,49.486,31.858,35.586,584.216,58.072,59.673,14.638,28
2024-03-05 14:35:00,47.245,30.89,36.392,645.538,57.646,59.026,14.692,28
2024-03-05 14:40:00,47.093,30.929,37.472,617.473,57.357,58.628,14.771,28
2024-03-05 14:45:00,45.705,30.748,36.833,520.651,56.942,58.103,14.8,28
2024-03-05 14:50:00,43.332,30.231,37.746,505.543,56.149,56.977,14.933,28
2024-03-05 14:55:00,41.799,30.208,37.623,522.737,55.346,55.919,15.142,28
2024-03-05 15:00:00,40.084,29.662,37.918,524.2,54.552,54.965,15.268,28
2024-03-05 15:05:00,38.192,28.963,38.773,433.863,53.682,53.975,15.43,28
2024-03-05 15:10:00,35.784,28.544,38.932,371.514,52.654,52.786,15.689,28
2024-03-05 15:15:00,34.001,28.059,39.683,362.194,51.612,51.525,16.045,28
2024-03-05 15:20:00,33.019,27.773,40.998,394.877,50.718,50.497,16.285,28
2024-03-05 15:25:00,32.43,27.321,41.43,400.746,50.016,49.779,16.483,28
2024-03-05 15:30:00,32.03,27.077,42.426,382.325,49.481,49.284,16.637,28
2024-03-05 15:35:00,31.032,26.455,42.318,388.165,48.971,48.832,16.805,28
2024-03-05 15:40:00,30.361,26.151,42.788,347.209,48.448,48.253,17.014,28
2024-03-05 15:45:00,29.467,25.856,43.579,303.434,47.906,47.655,17.16,28
2024-03-05 15:50:00,28.497,25.619,43.656,260.268,47.294,47.015,17.322,28
2024-03-05 15:55:00,27.594,25.333,43.664,246.711,46.662,46.339,17.474,28
2024-03-05 16:00:00,27.086,25.148,43.652,246.234,46.028,45.679,17.646,28
2024-03-05 16:05:00,26.591,24.829,43.018,248.618,45.383,45.059,17.794,28
2024-03-05 16:10:00,26.195,24.61,43.28,245.546,44.78,44.431,17.95,28
2024-03-05 16:15:00,26.01,24.423,43.795,252.189,44.165,43.851,18.144,28
2024-03-05 16:20:00,25.906,24.23,44.13,255.649,43.595,43.292,18.277,28
2024-03-05 16:25:00,25.919,24.197,44.679,255.464,43.069,42.803,18.409,28
2024-03-05 16:30:00,25.961,24.198,44.485,249.033,42.611,42.364,18.5,28
2024-03-05 16:35:00,25.778,24.079,43.177,237.684,42.164,41.98,18.591,28
2024-03-05 16:40:00,25.633,24.035,43.849,228.722,41.742,41.569,18.683,28
2024-03-05 16:45:00,25.544,23.982,43.913,227.737,41.359,41.23,18.748,28
2024-03-05 16:50:00,25.318,23.896,44.48,205.915,41.008,40.895,18.805,28
2024-03-05 16:55:00,24.992,23.755,44.172,193.606,40.63,40.535,18.9,28
2024-03-05 17:00:00,24.719,23.651,44.483,189.586,40.268,40.185,19.024,28
2024-03-05 17:05:00,24.503,23.555,45.139,178.311,39.926,39.862,19.116,28
2024-03-05 17:10:00,24.165,23.395,45.065,159.184,39.576,39.514,19.205,28
2024-03-05 17:15:00,23.788,23.219,45.142,139.131,39.227,39.2,19.319,28
2024-03-05 17:20:00,23.36,23.06,45.861,114.379,38.861,38.829,19.408,28
2024-03-05 17:25:00,22.95,22.899,46.183,94.907,38.473,38.472,19.515,28
2024-03-05 17:30:00,22.549,22.708,46.858,72.16,38.118,38.106,19.626,28
2024-03-05 17:35:00,22.156,22.514,47.301,56.631,37.731,37.737,19.73,28
2024-03-05 17:40:00,21.825,22.348,48.069,43.294,37.364,37.388,19.84,28
2024-03-05 17:45:00,21.514,22.205,48.334,31.695,37.029,37.081,19.933,28
2024-03-05 17:50:00,21.182,22.044,49.225,15.938,36.689,36.753,20.026,28
2024-03-05 17:55:00,20.862,21.887,49.79,1.023,36.468,36.605,20.347,28
2024-03-05 18:00:00,20.513,21.748,50.649,0.0,36.551,36.796,21.693,28
2024-03-05 18:05:00,20.187,21.618,51.869,0.0,36.593,36.81,22.741,28
2024-03-05 18:10:00,19.958,21.521,52.201,0.0,36.609,36.791,23.43,28
2024-03-05 18:15:00,19.702,21.39,52.351,0.0,36.576,36.693,23.886,28
2024-03-05 18:20:00,19.41,21.16,53.702,0.0,36.407,36.352,24.112,28
2024-03-05 18:25:00,19.145,20.87,54.777,0.028,36.089,35.8,24.249,28
2024-03-05 18:30:00,18.903,20.516,55.013,0.0,35.662,35.228,24.174,28
