time,ambient_temp1,ambient_temp2,ambient_rh,ir,inv_temp1,inv_temp2,inv_rh,deviceID
2023-10-14 00:00:00,18.085,18.322,95.908,0.0,20.408,21.232,45.001,28
2023-10-14 00:05:00,18.026,18.349,95.326,0.028,20.336,21.155,45.131,28
2023-10-14 00:10:00,17.988,18.367,94.399,0.0,20.244,21.065,45.274,28
2023-10-14 00:15:00,17.934,18.309,94.743,0.0,20.176,20.975,45.394,28
2023-10-14 00:20:00,17.921,18.229,95.743,0.009,20.103,20.905,45.491,28
2023-10-14 00:25:00,17.91,18.127,96.51,0.009,20.022,20.821,45.51,28
2023-10-14 00:30:00,17.901,18.099,96.704,0.0,19.963,20.761,45.584,28
2023-10-14 00:35:00,17.9,18.1,96.37,0.0,19.9,20.704,45.6,28
2023-10-14 00:40:00,17.9,18.104,96.182,0.025,19.839,20.668,45.6,28
2023-10-14 00:45:00,17.905,18.126,95.859,0.0,19.799,20.62,45.574,28
2023-10-14 00:50:00,17.902,18.119,96.416,0.158,19.758,20.608,45.493,28
2023-10-14 00:55:00,17.897,18.091,96.975,0.0,19.703,20.578,45.424,28
2023-10-14 01:00:00,17.901,18.084,97.3,0.037,19.688,20.542,45.4,28
2023-10-14 01:05:00,17.907,18.076,97.579,0.009,19.639,20.516,45.4,28
2023-10-14 01:10:00,17.924,18.015,97.78,0.008,19.602,20.5,45.389,28
2023-10-14 01:15:00,17.906,17.96,97.995,0.0,19.556,20.45,45.436,28
2023-10-14 01:20:00,17.878,17.898,98.143,0.0,19.506,20.416,45.543,28
2023-10-14 01:25:00,17.868,17.897,98.328,0.0,19.479,20.367,45.663,28
2023-10-14 01:30:00,17.904,17.914,98.503,0.0,19.417,20.319,45.705,28
2023-10-14 01:35:00,17.966,17.988,98.645,0.009,19.4,20.291,45.798,28
2023-10-14 01:40:00,17.99,18.001,98.721,0.0,19.381,20.269,45.8,28
2023-10-14 01:45:00,17.999,18.001,98.839,0.009,19.344,20.249,45.8,28
2023-10-14 01:50:00,17.978,17.999,98.887,0.0,19.309,20.223,45.8,28
2023-10-14 01:55:00,17.941,18.0,98.9,0.0,19.297,20.202,45.861,28
2023-10-14 02:00:00,17.898,17.96,98.786,0.009,19.264,20.183,45.93,28
2023-10-14 02:05:00,17.89,17.968,98.641,0.009,19.218,20.124,46.047,28
2023-10-14 02:10:00,17.864,17.926,98.481,0.0,19.2,20.101,46.231,28
2023-10-14 02:15:00,17.828,17.944,98.351,0.0,19.169,20.069,46.3,28
2023-10-14 02:20:00,17.855,17.948,98.262,0.019,19.122,20.024,46.3,28
2023-10-14 02:25:00,17.895,17.991,98.317,0.0,19.106,20.006,46.3,28
2023-10-14 02:30:00,17.923,18.0,98.453,0.008,19.1,20.0,46.3,28
2023-10-14 02:35:00,17.935,18.008,98.557,0.0,19.079,19.996,46.297,28
2023-10-14 02:40:00,17.915,18.023,98.635,0.02,19.047,19.995,46.292,28
2023-10-14 02:45:00,17.9,18.051,98.785,0.0,19.014,19.987,46.3,28
2023-10-14 02:50:00,17.913,18.081,98.923,0.035,19.008,19.976,46.3,28
2023-10-14 02:55:00,17.964,18.086,99.034,0.009,18.999,19.969,46.3,28
2023-10-14 03:00:00,17.995,18.084,99.126,0.009,18.994,19.957,46.3,28
2023-10-14 03:05:00,17.996,18.027,99.163,0.0,18.977,19.936,46.375,28
2023-10-14 03:10:00,17.989,18.001,99.108,0.028,18.962,19.911,46.48,28
2023-10-14 03:15:00,17.977,18.001,99.158,0.0,18.923,19.901,46.6,28
2023-10-14 03:20:00,17.983,18.0,99.2,0.0,18.914,19.888,46.6,28
2023-10-14 03:25:00,17.994,18.002,99.242,0.0,18.905,19.875,46.65,28
2023-10-14 03:30:00,18.005,18.043,99.315,0.0,18.899,19.87,46.636,28
2023-10-14 03:35:00,18.052,18.097,99.4,0.008,18.898,19.866,46.611,28
2023-10-14 03:40:00,18.094,18.101,99.4,0.0,18.894,19.871,46.6,28
2023-10-14 03:45:00,18.112,18.141,99.469,0.0,18.898,19.872,46.6,28
2023-10-14 03:50:00,18.132,18.189,99.5,0.009,18.884,19.887,46.6,28
2023-10-14 03:55:00,18.102,18.187,99.446,0.0,18.883,19.89,46.623,28
2023-10-14 04:00:00,18.097,18.188,99.4,0.0,18.875,19.891,46.7,28
2023-10-14 04:05:00,18.1,18.198,99.338,0.0,18.877,19.89,46.749,28
2023-10-14 04:10:00,18.095,18.199,99.242,0.0,18.873,19.889,46.84,28
2023-10-14 04:15:00,18.096,18.2,99.191,0.0,18.864,19.892,46.863,28
2023-10-14 04:20:00,18.101,18.2,99.149,0.009,18.876,19.896,46.9,28
2023-10-14 04:25:00,18.104,18.202,99.2,0.009,18.875,19.9,46.936,28
2023-10-14 04:30:00,18.105,18.21,99.2,0.01,18.885,19.9,47.0,28
2023-10-14 04:35:00,18.112,18.207,99.2,0.009,18.88,19.903,47.0,28
2023-10-14 04:40:00,18.123,18.207,99.2,0.021,18.884,19.903,47.0,28
2023-10-14 04:45:00,18.165,18.248,99.2,0.0,18.89,19.905,46.989,28
2023-10-14 04:50:00,18.192,18.289,99.272,0.019,18.89,19.903,46.994,28
2023-10-14 04:55:00,18.205,18.301,99.3,0.0,18.894,19.904,47.0,28
2023-10-14 05:00:00,18.247,18.306,99.353,0.01,18.897,19.907,47.0,28
2023-10-14 05:05:00,18.295,18.358,99.4,0.009,18.898,19.919,47.0,28
2023-10-14 05:10:00,18.301,18.396,99.439,0.0,18.904,19.924,47.0,28
2023-10-14 05:15:00,18.311,18.4,99.549,0.0,18.908,19.935,47.0,28
2023-10-14 05:20:00,18.335,18.402,99.617,0.0,18.911,19.948,47.0,28
2023-10-14 05:25:00,18.343,18.42,99.7,0.0,18.917,19.951,47.0,28
2023-10-14 05:30:00,18.351,18.429,99.7,0.009,18.92,19.945,47.002,28
2023-10-14 05:35:00,18.373,18.459,99.723,0.02,18.927,19.947,47.096,28
2023-10-14 05:40:00,18.376,18.467,99.8,0.009,18.938,19.954,47.1,28
2023-10-14 05:45:00,18.392,18.484,99.8,0.0,18.941,19.955,47.1,28
2023-10-14 05:50:00,18.402,18.498,99.8,0.0,18.951,19.964,47.137,28
2023-10-14 05:55:00,18.408,18.5,99.8,0.0,18.966,19.977,47.2,28
2023-10-14 06:00:00,18.403,18.5,99.844,0.0,18.976,19.977,47.261,28
2023-10-14 06:05:00,18.396,18.5,99.902,0.009,18.973,19.986,47.456,28
2023-10-14 06:10:00,18.387,18.5,99.997,0.008,18.963,19.973,47.667,28
2023-10-14 06:15:00,18.347,18.5,100.0,0.008,18.949,19.96,47.93,28
2023-10-14 06:20:00,18.315,18.498,99.909,0.008,18.926,19.923,48.19,28
2023-10-14 06:25:00,18.314,18.499,99.9,0.0,18.916,19.914,48.295,28
2023-10-14 06:30:00,18.311,18.497,99.9,0.0,18.904,19.9,48.34,28
2023-10-14 06:35:00,18.315,18.5,99.9,0.0,18.909,19.9,48.461,28
2023-10-14 06:40:00,18.343,18.5,99.914,0.028,18.9,19.887,48.576,28
2023-10-14 06:45:00,18.368,18.5,100.0,0.009,18.901,19.893,48.846,28
2023-10-14 06:50:00,18.383,18.506,100.0,0.0,18.901,19.882,49.038,28
2023-10-14 06:55:00,18.391,18.507,100.0,0.0,18.9,19.872,49.133,28
2023-10-14 07:00:00,18.389,18.51,100.0,0.019,18.896,19.863,49.194,28
2023-10-14 07:05:00,18.396,18.524,100.001,0.009,18.897,19.844,49.356,28
2023-10-14 07:10:00,18.397,18.529,100.003,0.0,18.891,19.843,49.488,28
2023-10-14 07:15:00,18.399,18.532,100.001,0.0,18.897,19.837,49.6,28
2023-10-14 07:20:00,18.39,18.5,100.0,0.021,18.893,19.831,49.837,28
2023-10-14 07:25:00,18.367,18.499,99.97,0.009,18.9,19.836,49.969,28
2023-10-14 07:30:00,18.321,18.478,99.892,0.0,18.915,19.86,50.302,28
2023-10-14 07:35:00,18.275,18.436,99.8,0.01,19.014,19.924,50.818,28
2023-10-14 07:40:00,18.2,18.401,99.723,0.0,19.21,20.098,51.465,28
2023-10-14 07:45:00,18.115,18.398,99.619,0.019,19.564,20.527,52.058,28
2023-10-14 07:50:00,18.107,18.323,99.529,0.0,20.098,21.188,52.573,28
2023-10-14 07:55:00,18.2,18.3,99.444,0.037,20.651,21.836,52.921,28
2023-10-14 08:00:00,18.294,18.3,99.394,2.647,21.19,22.389,53.168,28
2023-10-14 08:05:00,18.301,18.282,99.103,14.216,21.729,22.88,53.387,28
2023-10-14 08:10:00,18.33,18.21,98.841,75.595,22.2,23.263,53.574,28
2023-10-14 08:15:00,18.423,18.2,98.8,109.029,22.697,23.629,53.77,28
2023-10-14 08:20:00,18.463,18.2,98.709,99.357,23.118,23.95,53.8,28
2023-10-14 08:25:00,18.489,18.197,98.7,116.005,23.528,24.263,53.796,28
2023-10-14 08:30:00,18.512,18.182,98.665,119.3,23.913,24.58,53.725,28
