time,ambient_temp1,ambient_temp2,ambient_rh,ir,inv_temp1,inv_temp2,inv_rh,deviceID
2023-12-12 00:00:00,6551.602,0.617,99.8,0.0,1.913,2.758,33.359,28
2023-12-12 00:05:00,6551.656,0.592,99.872,0.0,1.845,2.686,33.417,28
2023-12-12 00:10:00,6551.685,0.575,99.9,0.0,1.771,2.606,33.485,28
2023-12-12 00:15:00,6551.822,0.507,99.9,0.0,1.69,2.546,33.478,28
2023-12-12 00:20:00,6552.185,0.396,99.9,0.0,1.604,2.48,33.495,28
2023-12-12 00:25:00,6552.214,0.332,99.943,0.0,1.531,2.404,33.526,28
2023-12-12 00:30:00,6551.667,0.203,99.929,0.0,1.47,2.325,33.595,28
2023-12-12 00:35:00,6551.311,0.107,99.981,0.0,1.352,2.218,33.6,28
2023-12-12 00:40:00,6551.084,0.092,99.958,0.0,1.288,2.14,33.618,28
2023-12-12 00:45:00,6550.886,0.001,100.0,0.0,1.202,2.079,33.696,28
2023-12-12 00:50:00,6550.82,0.0,99.998,0.0,1.126,1.994,33.7,28
2023-12-12 00:55:00,6551.073,0.0,100.003,0.0,1.078,1.925,33.736,28
2023-12-12 01:00:00,6551.291,0.054,100.094,0.0,1.003,1.887,33.794,28
2023-12-12 01:05:00,6551.384,0.067,100.1,0.0,0.942,1.821,33.77,28
2023-12-12 01:10:00,6551.443,0.005,100.122,0.0,0.894,1.795,33.715,28
2023-12-12 01:15:00,6551.415,0.009,100.2,0.0,0.819,1.739,33.727,28
2023-12-12 01:20:00,6551.32,0.0,100.2,0.0,0.781,1.698,33.8,28
2023-12-12 01:25:00,6551.274,0.0,100.2,0.0,0.707,1.651,33.8,28
2023-12-12 01:30:00,6551.272,0.0,100.2,0.0,0.666,1.597,33.858,28
2023-12-12 01:35:00,6551.339,0.0,100.266,0.0,0.607,1.549,33.977,28
2023-12-12 01:40:00,6551.246,3276.7,100.3,0.0,0.568,1.501,34.0,28
2023-12-12 01:45:00,6551.08,6553.4,100.3,0.0,0.505,1.468,34.0,28
2023-12-12 01:50:00,6551.121,6553.398,100.3,0.0,0.471,1.392,34.036,28
2023-12-12 01:55:00,6550.949,6553.24,100.3,0.0,0.391,1.324,34.023,28
2023-12-12 02:00:00,6550.652,6553.074,100.3,0.0,0.316,1.292,34.005,28
2023-12-12 02:05:00,6550.412,6553.0,100.3,0.0,0.269,1.207,34.037,28
2023-12-12 02:10:00,6550.136,6552.974,100.308,0.0,0.202,1.157,34.1,28
2023-12-12 02:15:00,6550.182,6553.001,100.4,0.0,0.127,1.096,34.174,28
2023-12-12 02:20:00,6550.11,6553.0,100.4,0.0,0.091,1.021,34.2,28
2023-12-12 02:25:00,6549.96,6552.856,100.4,0.0,0.012,0.961,34.26,28
2023-12-12 02:30:00,6549.822,6552.711,100.4,0.0,0.0,0.893,34.3,28
2023-12-12 02:35:00,6549.924,6552.781,100.442,0.0,0.0,0.814,34.348,28
2023-12-12 02:40:00,6550.023,6552.8,100.5,0.0,0.0,0.766,34.347,28
2023-12-12 02:45:00,6549.929,6552.781,100.497,0.0,6553.4,0.7,34.398,28
2023-12-12 02:50:00,6549.752,6552.676,100.5,0.0,6553.399,0.634,34.4,28
2023-12-12 02:55:00,6549.566,6552.474,100.49,0.0,6553.348,0.583,34.4,28
2023-12-12 03:00:00,6549.523,6552.463,100.5,0.0,6553.29,0.502,34.42,28
2023-12-12 03:05:00,6549.597,6552.491,100.505,0.0,6553.215,0.443,34.5,28
2023-12-12 03:10:00,6549.46,6552.35,100.546,0.0,6553.154,0.347,34.5,28
2023-12-12 03:15:00,6549.236,6552.211,100.5,0.0,6553.07,0.291,34.508,28
2023-12-12 03:20:00,6549.226,6552.276,100.543,0.0,6552.994,0.209,34.564,28
2023-12-12 03:25:00,6549.316,6552.216,100.501,0.0,6552.934,0.153,34.6,28
2023-12-12 03:30:00,6549.301,6552.201,100.5,0.0,6552.886,0.095,34.608,28
2023-12-12 03:35:00,6549.397,6552.381,100.576,0.0,6552.808,0.029,34.7,28
2023-12-12 03:40:00,6549.474,6552.37,100.6,0.0,6552.767,0.001,34.7,28
2023-12-12 03:45:00,6549.594,6552.35,100.6,0.0,6552.704,0.0,34.7,28
2023-12-12 03:50:00,6549.483,6552.272,100.6,0.0,6552.667,0.0,34.7,28
2023-12-12 03:55:00,6549.528,6552.298,100.6,0.0,6552.605,0.0,34.7,28
2023-12-12 04:00:00,6549.547,6552.266,100.666,0.0,6552.576,0.0,34.7,28
2023-12-12 04:05:00,6549.638,6552.303,100.7,0.0,6552.51,6553.4,34.738,28
2023-12-12 04:10:00,6549.686,6552.3,100.7,0.0,6552.492,6553.4,34.709,28
2023-12-12 04:15:00,6549.605,6552.294,100.7,0.0,6552.431,6553.4,34.741,28
2023-12-12 04:20:00,6549.547,6552.174,100.7,0.0,6552.403,6553.396,34.795,28
2023-12-12 04:25:00,6549.392,6552.203,100.7,0.0,6552.375,6553.376,34.785,28
2023-12-12 04:30:00,6549.293,6552.17,100.7,0.0,6552.311,6553.326,34.8,28
2023-12-12 04:35:00,6549.294,6552.107,100.7,0.0,6552.298,6553.296,34.8,28
2023-12-12 04:40:00,6549.179,6552.088,100.738,0.0,6552.249,6553.254,34.8,28
2023-12-12 04:45:00,6549.098,6552.095,100.788,0.0,6552.186,6553.201,34.802,28
2023-12-12 04:50:00,6549.136,6552.103,100.8,0.0,6552.122,6553.19,34.896,28
2023-12-12 04:55:00,6549.251,6552.027,100.779,0.0,6552.1,6553.141,34.9,28
2023-12-12 05:00:00,6549.151,6552.082,100.8,0.0,6552.082,6553.091,34.9,28
2023-12-12 05:05:00,6548.922,6551.966,100.8,0.0,6552.011,6553.035,34.9,28
2023-12-12 05:10:00,6548.766,6551.838,100.755,0.0,6551.997,6552.999,34.9,28
2023-12-12 05:15:00,6548.799,6551.894,100.798,0.0,6551.942,6552.944,34.966,28
2023-12-12 05:20:00,6548.897,6551.95,100.8,0.0,6551.903,6552.899,35.001,28
2023-12-12 05:25:00,6549.05,6551.88,100.8,0.0,6551.881,6552.882,35.061,28
2023-12-12 05:30:00,6548.972,6551.783,100.8,0.0,6551.826,6552.844,35.001,28
2023-12-12 05:35:00,6548.862,6551.693,100.8,0.0,6551.799,6552.805,35.0,28
2023-12-12 05:40:00,6548.897,6551.704,100.837,0.0,6551.782,6552.787,35.006,28
2023-12-12 05:45:00,6548.816,6551.654,100.801,0.0,6551.712,6552.728,35.059,28
2023-12-12 05:50:00,6548.716,6551.656,100.8,0.0,6551.698,6552.707,35.099,28
2023-12-12 05:55:00,6548.804,6551.748,100.853,0.0,6551.667,6552.692,35.107,28
