time,ambient_temp1,ambient_temp2,ambient_rh,ir,inv_temp1,inv_temp2,inv_rh,deviceID
2024-03-31 00:00:00,14.591,17.901,43.713,0.056,19.142,19.969,17.196,28
2024-03-31 00:05:00,14.551,17.725,44.342,0.056,19.056,19.879,17.242,28
2024-03-31 00:10:00,14.438,17.64,44.863,0.0,18.963,19.789,17.342,28
2024-03-31 00:15:00,14.632,17.831,44.631,0.0,18.885,19.701,17.424,28
2024-03-31 00:20:00,14.488,17.808,44.656,0.074,18.804,19.617,17.499,28
2024-03-31 00:25:00,14.478,17.772,44.901,0.0,18.73,19.519,17.501,28
2024-03-31 00:30:00,14.268,17.597,45.651,0.0,18.636,19.436,17.614,28
2024-03-31 00:35:00,14.026,17.372,45.531,0.0,18.516,19.345,17.66,28
2024-03-31 00:40:00,13.914,17.263,45.852,0.0,18.435,19.255,17.752,28
2024-03-31 00:45:00,13.739,17.152,46.284,0.0,18.343,19.157,17.82,28
2024-03-31 00:50:00,13.802,17.218,46.305,0.0,18.244,19.074,17.908,28
2024-03-31 00:55:00,13.878,17.207,46.964,0.0,18.178,18.986,17.993,28
2024-03-31 01:00:00,13.782,17.122,47.658,0.0,18.09,18.9,18.079,28
2024-03-31 01:05:00,13.593,17.077,47.316,0.0,18.003,18.81,18.1,28
2024-03-31 01:10:00,13.468,17.017,47.434,606.846,17.915,18.723,18.161,28
2024-03-31 01:15:00,13.453,16.935,47.794,0.0,17.825,18.639,18.2,28
2024-03-31 01:20:00,13.434,16.863,48.493,607.133,17.744,18.517,18.258,28
2024-03-31 01:25:00,13.361,16.825,49.687,607.198,17.625,18.441,18.346,28
2024-03-31 01:30:00,13.097,16.646,50.286,607.096,17.543,18.359,18.476,28
2024-03-31 01:35:00,12.686,16.273,52.55,0.0,17.45,18.255,18.57,28
2024-03-31 01:40:00,12.209,15.857,54.118,0.0,17.333,18.142,18.689,28
2024-03-31 01:45:00,12.144,15.747,52.69,607.272,17.244,18.019,18.886,28
2024-03-31 01:50:00,12.201,15.665,52.997,607.245,17.138,17.9,19.02,28
2024-03-31 01:55:00,12.11,15.575,53.437,0.0,17.034,17.783,19.137,28
2024-03-31 02:00:00,11.876,15.388,54.67,607.282,16.927,17.646,19.21,28
2024-03-31 02:05:00,11.717,15.137,55.48,0.0,16.807,17.52,19.309,28
2024-03-31 02:10:00,11.506,14.91,56.795,607.282,16.661,17.385,19.433,28
2024-03-31 02:15:00,11.267,14.629,57.233,0.0,16.534,17.252,19.549,28
2024-03-31 02:20:00,11.134,14.463,56.925,0.0,16.412,17.121,19.644,28
2024-03-31 02:25:00,11.024,14.344,58.147,0.0,16.283,16.98,19.732,28
2024-03-31 02:30:00,10.715,14.076,60.055,0.0,16.151,16.843,19.832,28
2024-03-31 02:35:00,10.459,13.874,60.38,0.0,16.02,16.675,19.947,28
2024-03-31 02:40:00,10.216,13.569,61.553,0.0,15.873,16.518,20.105,28
2024-03-31 02:45:00,10.047,13.426,62.351,0.0,15.733,16.364,20.234,28
2024-03-31 02:50:00,9.856,13.228,63.3,0.0,15.566,16.224,20.342,28
2024-03-31 02:55:00,9.794,13.08,64.102,0.0,15.431,16.074,20.487,28
2024-03-31 03:00:00,9.702,12.949,64.808,0.0,15.278,15.928,20.592,28
2024-03-31 03:05:00,9.445,12.649,66.943,607.282,15.146,15.777,20.655,28
2024-03-31 03:10:00,9.426,12.598,67.769,0.0,15.005,15.601,20.774,28
2024-03-31 03:15:00,9.564,12.628,68.792,0.0,14.865,15.468,20.895,28
2024-03-31 03:20:00,9.406,12.577,70.551,0.0,14.7,15.333,21.048,28
2024-03-31 03:25:00,9.263,12.527,75.32,0.0,14.557,15.199,21.213,28
2024-03-31 03:30:00,9.249,12.565,77.876,0.0,14.427,15.058,21.447,28
2024-03-31 03:35:00,9.202,12.511,77.455,0.0,14.291,14.938,21.672,28
2024-03-31 03:40:00,9.045,12.365,75.347,0.0,14.161,14.797,21.825,28
2024-03-31 03:45:00,8.85,12.233,75.494,0.0,14.042,14.658,21.963,28
2024-03-31 03:50:00,8.666,12.093,76.455,0.0,13.911,14.539,22.082,28
2024-03-31 03:55:00,8.444,11.838,76.557,0.0,13.751,14.414,22.197,28
2024-03-31 04:00:00,8.263,11.611,76.451,0.0,13.622,14.279,22.335,28
2024-03-31 04:05:00,8.118,11.392,75.587,0.0,13.493,14.158,22.466,28
2024-03-31 04:10:00,8.008,11.323,75.612,0.0,13.362,14.035,22.588,28
2024-03-31 04:15:00,7.969,11.27,75.921,0.0,13.241,13.915,22.704,28
2024-03-31 04:20:00,7.858,11.122,75.587,0.0,13.109,13.755,22.803,28
