time,ambient_temperature,relative_humidity,weather_condition
2022-03-15 00:56:00,11,50,Fair
2022-03-15 01:56:00,6,71,Fair
2022-03-15 02:56:00,4,79,Fair
2022-03-15 03:56:00,4,79,Fair
2022-03-15 04:56:00,4,82,Fair
2022-03-15 05:56:00,3,86,Fair
2022-03-15 06:56:00,3,86,Fair
2022-03-15 07:56:00,3,86,Fair
2022-03-15 08:56:00,6,82,Patches of Fog
2022-03-15 09:56:00,11,66,Patches of Fog
2022-03-15 10:56:00,16,60,Fair
2022-03-15 11:56:00,19,52,Fair
2022-03-15 12:56:00,19,51,Mostly Cloudy
2022-03-15 13:56:00,21,44,Mostly Cloudy
2022-03-15 14:56:00,21,41,Cloudy
2022-03-15 15:56:00,21,41,Mostly Cloudy
2022-03-15 16:56:00,21,41,Mostly Cloudy
2022-03-15 17:56:00,21,42,Cloudy
2022-03-15 18:56:00,20,45,Mostly Cloudy
2022-03-15 19:56:00,19,48,Cloudy
2022-03-15 20:56:00,18,52,Cloudy
2022-03-15 21:56:00,18,56,Cloudy
2022-03-15 22:56:00,17,65,Mostly Cloudy
2022-03-15 23:56:00,17,65,Cloudy
