time,ambient_temperature,relative_humidity,weather_condition
2022-04-03 00:56:00,11,77,Fair
2022-04-03 01:56:00,9,83,Fair
2022-04-03 02:56:00,8,89,Fair
2022-04-03 03:56:00,7,90,Fair
2022-04-03 04:56:00,7,90,Fair
2022-04-03 05:56:00,7,89,Fair
2022-04-03 06:56:00,7,85,Fair
2022-04-03 07:56:00,7,86,Fair
2022-04-03 08:56:00,14,57,Fair
2022-04-03 09:56:00,17,43,Fair
2022-04-03 10:56:00,19,36,Fair
2022-04-03 11:56:00,20,33,Fair
2022-04-03 12:56:00,21,30,Fair
2022-04-03 13:56:00,22,29,Fair
2022-04-03 14:56:00,22,28,Fair
2022-04-03 15:56:00,23,19,Fair
2022-04-03 16:56:00,23,17,Fair
2022-04-03 17:56:00,23,21,Fair
2022-04-03 18:56:00,23,20,Fair
2022-04-03 19:56:00,21,27,Fair
2022-04-03 20:56:00,16,42,Fair
2022-04-03 21:56:00,14,53,Fair
2022-04-03 22:56:00,11,69,Fair
2022-04-03 23:56:00,10,71,Fair
