time,ambient_temperature,relative_humidity,weather_condition
2023-03-22 00:56:00,7,63,Fair
2023-03-22 01:56:00,6,65,Partly Cloudy
2023-03-22 02:56:00,4,76,Partly Cloudy
2023-03-22 03:56:00,6,68,Partly Cloudy
2023-03-22 04:56:00,6,76,Cloudy
2023-03-22 05:56:00,6,76,Cloudy
2023-03-22 06:56:00,7,71,Cloudy
2023-03-22 07:56:00,8,68,Haze
2023-03-22 08:56:00,9,68,Cloudy
2023-03-22 09:56:00,11,71,Cloudy
2023-03-22 10:56:00,14,69,Mostly Cloudy
2023-03-22 11:32:00,16,64,Cloudy
2023-03-22 11:46:00,17,60,Mostly Cloudy
2023-03-22 11:56:00,17,58,Mostly Cloudy
2023-03-22 12:56:00,19,52,Mostly Cloudy
2023-03-22 13:32:00,19,54,Mostly Cloudy
2023-03-22 13:56:00,18,61,Cloudy
2023-03-22 14:36:00,16,83,Light Rain
2023-03-22 14:56:00,15,93,Light Rain
2023-03-22 15:18:00,14,97,Rain
2023-03-22 15:44:00,14,97,Light Rain
2023-03-22 15:56:00,15,93,Light Rain
2023-03-22 16:56:00,15,93,Fog
2023-03-22 17:23:00,15,90,Cloudy
2023-03-22 17:56:00,14,93,Cloudy
2023-03-22 18:56:00,14,97,Cloudy
2023-03-22 19:56:00,14,96,Cloudy
2023-03-22 20:56:00,14,96,Cloudy
2023-03-22 21:56:00,14,96,Cloudy
2023-03-22 22:56:00,14,96,Cloudy
2023-03-22 23:56:00,14,100,Cloudy
