time,ambient_temperature,relative_humidity,weather_condition
2023-06-13 00:56:00,22,75,Fair
2023-06-13 01:56:00,20,84,Fair
2023-06-13 02:56:00,19,87,Fair
2023-06-13 03:56:00,19,84,Fair
2023-06-13 04:56:00,18,87,Fair
2023-06-13 05:56:00,18,81,Partly Cloudy
2023-06-13 06:56:00,18,84,Partly Cloudy
2023-06-13 07:56:00,20,78,Fair
2023-06-13 08:56:00,22,68,Fair
2023-06-13 09:56:00,24,57,Fair
2023-06-13 10:56:00,26,48,Fair
2023-06-13 11:56:00,27,42,Fair
2023-06-13 12:56:00,28,42,Fair
2023-06-13 13:56:00,28,42,Fair
2023-06-13 14:56:00,29,40,Fair
2023-06-13 15:56:00,30,36,Partly Cloudy
2023-06-13 16:56:00,28,41,Mostly Cloudy
2023-06-13 17:56:00,28,45,Mostly Cloudy
2023-06-13 18:56:00,27,45,Mostly Cloudy
2023-06-13 19:56:00,26,52,Partly Cloudy
2023-06-13 20:56:00,24,60,Partly Cloudy
2023-06-13 21:56:00,23,64,Partly Cloudy
2023-06-13 22:56:00,22,68,Partly Cloudy
2023-06-13 23:56:00,21,76,Partly Cloudy
