time,ambient_temperature,relative_humidity,weather_condition
2024-01-20 00:56:00,-1,64,Fair
2024-01-20 01:56:00,-3,75,Fair
2024-01-20 02:56:00,-3,78,Fair
2024-01-20 03:56:00,-4,84,Fair
2024-01-20 04:56:00,-2,67,Fair
2024-01-20 05:56:00,-2,58,Fair
2024-01-20 06:56:00,-2,58,Fair
2024-01-20 07:56:00,-2,56,Fair
2024-01-20 08:56:00,-2,51,Fair
2024-01-20 09:56:00,-1,45,Fair
2024-01-20 10:56:00,0,44,Fair
2024-01-20 11:56:00,1,38,Fair
2024-01-20 12:56:00,2,35,Fair
2024-01-20 13:56:00,3,33,Fair
2024-01-20 14:56:00,3,30,Fair
2024-01-20 15:56:00,3,28,Fair
2024-01-20 16:56:00,3,28,Fair
2024-01-20 17:56:00,1,31,Fair
2024-01-20 18:56:00,0,34,Fair
2024-01-20 19:56:00,-1,37,Fair
2024-01-20 20:56:00,-1,38,Fair
2024-01-20 21:56:00,-2,39,Fair
2024-01-20 22:56:00,-3,41,Fair
2024-01-20 23:56:00,-4,45,Fair
