time,ambient_temperature,relative_humidity,weather_condition
2022-04-15 00:56:00,18,81,Fair
2022-04-15 01:56:00,19,57,Fair
2022-04-15 02:56:00,18,52,Fair
2022-04-15 03:56:00,17,56,Fair
2022-04-15 04:56:00,15,60,Fair
2022-04-15 05:56:00,14,56,Fair
2022-04-15 06:56:00,11,77,Fair
2022-04-15 07:56:00,13,72,Mostly Cloudy
2022-04-15 08:56:00,17,38,Partly Cloudy
2022-04-15 09:56:00,19,25,Partly Cloudy
2022-04-15 10:56:00,21,21,Partly Cloudy
2022-04-15 11:56:00,22,21,Fair
2022-04-15 12:56:00,23,18,Fair
2022-04-15 13:56:00,23,18,Fair
2022-04-15 14:56:00,24,19,Partly Cloudy
2022-04-15 15:56:00,25,21,Partly Cloudy
2022-04-15 16:56:00,24,22,Partly Cloudy
2022-04-15 17:56:00,24,24,Partly Cloudy
2022-04-15 18:56:00,23,29,Partly Cloudy
2022-04-15 19:56:00,21,35,Partly Cloudy
2022-04-15 20:56:00,21,36,Partly Cloudy
2022-04-15 21:56:00,17,52,Partly Cloudy
2022-04-15 22:56:00,17,50,Partly Cloudy
2022-04-15 23:56:00,16,53,Partly Cloudy
