time,ambient_temperature,relative_humidity,weather_condition
2022-02-21 00:56:00,6,71,Fair
2022-02-21 01:56:00,6,79,Fair
2022-02-21 02:56:00,5,79,Fair
2022-02-21 03:56:00,6,79,Fair
2022-02-21 04:56:00,4,86,Mostly Cloudy
2022-02-21 05:56:00,4,86,Partly Cloudy
2022-02-21 06:56:00,4,89,Fair
2022-02-21 07:56:00,6,85,Patches of Fog
2022-02-21 08:56:00,8,80,Partly Cloudy
2022-02-21 09:56:00,12,71,Partly Cloudy
2022-02-21 10:56:00,16,60,Fair
2022-02-21 11:56:00,19,56,Fair
2022-02-21 12:56:00,21,51,Mostly Cloudy
2022-02-21 13:56:00,21,51,Cloudy
2022-02-21 14:56:00,21,49,Mostly Cloudy
2022-02-21 15:56:00,21,51,Cloudy
2022-02-21 16:56:00,21,53,Cloudy
2022-02-21 17:56:00,20,55,Cloudy
2022-02-21 18:56:00,18,63,Cloudy
2022-02-21 19:56:00,17,80,Light Rain
2022-02-21 20:56:00,16,90,Light Rain
2022-02-21 21:56:00,14,97,Cloudy
2022-02-21 22:56:00,14,97,Mostly Cloudy
2022-02-21 23:56:00,14,97,Partly Cloudy
