time,ambient_temperature,relative_humidity,weather_condition
2023-07-01 00:56:00,26,81,Partly Cloudy
2023-07-01 01:56:00,25,88,Fair
2023-07-01 02:56:00,24,91,Smoke
2023-07-01 03:56:00,24,87,Smoke
2023-07-01 04:56:00,24,90,Smoke
2023-07-01 05:56:00,23,91,Smoke
2023-07-01 06:56:00,24,87,Mostly Cloudy
2023-07-01 07:56:00,24,85,Mostly Cloudy
2023-07-01 08:56:00,27,76,Mostly Cloudy
2023-07-01 09:56:00,28,74,Haze
2023-07-01 10:56:00,30,65,Haze
2023-07-01 11:56:00,32,59,Haze
2023-07-01 12:56:00,32,55,Mostly Cloudy
2023-07-01 13:56:00,33,53,Haze
2023-07-01 14:56:00,33,53,Partly Cloudy
2023-07-01 15:56:00,34,50,Partly Cloudy
2023-07-01 16:56:00,33,52,Cloudy
2023-07-01 17:56:00,33,52,Partly Cloudy
2023-07-01 18:56:00,33,52,Fair
2023-07-01 19:56:00,32,57,Haze
2023-07-01 20:56:00,30,65,Haze
2023-07-01 21:56:00,28,74,Haze
2023-07-01 22:56:00,28,76,Haze
2023-07-01 23:56:00,27,79,Partly Cloudy
