time,ambient_temperature,relative_humidity,weather_condition
2022-07-03 00:56:00,26,81,Partly Cloudy
2022-07-03 01:56:00,24,91,Fair
2022-07-03 02:56:00,24,87,Fair
2022-07-03 03:56:00,24,87,Fair
2022-07-03 04:56:00,24,90,Fair
2022-07-03 05:56:00,24,90,Fair
2022-07-03 06:56:00,24,87,Partly Cloudy
2022-07-03 07:56:00,26,84,Partly Cloudy
2022-07-03 08:56:00,27,79,Fair
2022-07-03 09:56:00,30,70,Fair
2022-07-03 10:56:00,31,65,Fair
2022-07-03 11:56:00,33,61,Partly Cloudy
2022-07-03 12:56:00,34,57,Partly Cloudy
2022-07-03 13:56:00,33,55,Mostly Cloudy
2022-07-03 14:56:00,33,55,Mostly Cloudy
2022-07-03 15:56:00,34,52,Partly Cloudy
2022-07-03 16:56:00,34,50,Mostly Cloudy
2022-07-03 17:56:00,34,52,Thunder in the Vicinity
2022-07-03 18:36:00,28,74,Thunder
2022-07-03 18:56:00,27,67,Thunder
2022-07-03 19:09:00,24,85,T-Storm
2022-07-03 19:32:00,25,90,Mostly Cloudy
2022-07-03 19:56:00,24,94,Mostly Cloudy
2022-07-03 20:56:00,26,84,Thunder in the Vicinity
2022-07-03 21:29:00,26,84,Thunder
2022-07-03 21:43:00,25,90,Heavy T-Storm
2022-07-03 21:46:00,24,94,Heavy T-Storm
2022-07-03 21:51:00,24,94,Heavy T-Storm
2022-07-03 21:56:00,24,96,Heavy T-Storm
2022-07-03 22:00:00,24,97,Heavy T-Storm
2022-07-03 22:09:00,24,97,T-Storm
2022-07-03 22:24:00,24,94,Light Rain
2022-07-03 22:33:00,24,94,Light Rain with Thunder
2022-07-03 22:56:00,24,94,Light Rain
2022-07-03 23:56:00,23,93,Mostly Cloudy
