time,ambient_temperature,relative_humidity,weather_condition
2022-06-20 00:56:00,17,75,Fair
2022-06-20 01:56:00,17,70,Fair
2022-06-20 02:56:00,15,81,Fair
2022-06-20 03:56:00,15,81,Fair
2022-06-20 04:56:00,14,84,Fair
2022-06-20 05:56:00,14,87,Fair
2022-06-20 06:56:00,14,87,Fair
2022-06-20 07:56:00,19,66,Fair
2022-06-20 08:56:00,23,55,Fair
2022-06-20 09:56:00,26,58,Fair
2022-06-20 10:56:00,27,52,Fair
2022-06-20 11:56:00,28,44,Fair
2022-06-20 12:56:00,29,37,Fair
2022-06-20 13:56:00,31,35,Fair
2022-06-20 14:56:00,32,32,Fair
2022-06-20 15:56:00,33,29,Fair
2022-06-20 16:56:00,33,32,Fair
2022-06-20 17:56:00,32,31,Partly Cloudy
2022-06-20 18:56:00,32,32,Partly Cloudy
2022-06-20 19:56:00,29,44,Mostly Cloudy
2022-06-20 20:56:00,27,50,Partly Cloudy
2022-06-20 21:56:00,27,50,Partly Cloudy
2022-06-20 22:56:00,26,56,Partly Cloudy
2022-06-20 23:56:00,26,54,Mostly Cloudy
