time,ambient_temperature,relative_humidity,weather_condition
2023-02-03 00:56:00,8,97,Light Rain
2023-02-03 01:09:00,8,97,Light Rain
2023-02-03 01:42:00,8,97,Light Rain
2023-02-03 01:56:00,8,100,Light Rain
2023-02-03 02:56:00,8,100,Light Rain
2023-02-03 03:56:00,8,100,Light Rain
2023-02-03 04:56:00,9,96,Light Rain
2023-02-03 05:56:00,9,96,Light Rain
2023-02-03 06:56:00,9,96,Light Rain
2023-02-03 07:22:00,9,93,Light Rain
2023-02-03 07:56:00,9,83,Light Rain
2023-02-03 08:56:00,8,66,Cloudy
2023-02-03 09:56:00,8,59,Cloudy
2023-02-03 10:56:00,9,50,Partly Cloudy
2023-02-03 11:56:00,11,45,Partly Cloudy
2023-02-03 12:56:00,12,43,Partly Cloudy
2023-02-03 13:56:00,13,36,Fair
2023-02-03 14:56:00,13,24,Fair
2023-02-03 15:56:00,13,24,Light Rain
2023-02-03 16:56:00,12,23,Fair
2023-02-03 17:56:00,11,26,Fair
2023-02-03 18:56:00,9,29,Fair
2023-02-03 19:56:00,8,33,Fair
2023-02-03 20:56:00,7,44,Fair
2023-02-03 21:56:00,6,49,Fair
2023-02-03 22:56:00,6,51,Fair
2023-02-03 23:56:00,5,47,Fair
