time,ambient_temperature,relative_humidity,weather_condition
2024-02-02 00:56:00,3,86,Fair
2024-02-02 01:56:00,3,89,Fair
2024-02-02 02:56:00,2,89,Partly Cloudy
2024-02-02 03:56:00,2,89,Partly Cloudy
2024-02-02 04:56:00,2,93,Mostly Cloudy
2024-02-02 05:56:00,3,89,Mostly Cloudy
2024-02-02 06:56:00,3,93,Cloudy
2024-02-02 07:56:00,3,93,Cloudy
2024-02-02 08:56:00,4,89,Mostly Cloudy
2024-02-02 09:56:00,8,74,Mostly Cloudy
2024-02-02 10:56:00,12,57,Mostly Cloudy
2024-02-02 11:56:00,16,41,Partly Cloudy
2024-02-02 12:56:00,18,39,Mostly Cloudy
2024-02-02 13:56:00,19,37,Mostly Cloudy
2024-02-02 14:56:00,21,35,Partly Cloudy
2024-02-02 15:56:00,21,35,Fair
2024-02-02 16:56:00,21,33,Fair
2024-02-02 17:56:00,18,41,Fair
2024-02-02 18:56:00,12,69,Fair
2024-02-02 19:56:00,11,74,Fair
2024-02-02 20:56:00,10,74,Fair
2024-02-02 21:56:00,9,80,Fair
2024-02-02 22:56:00,13,59,Partly Cloudy
2024-02-02 23:56:00,12,59,Fair
