time,ambient_temperature,relative_humidity,weather_condition
2024-02-11 00:56:00,15,87,Mostly Cloudy
2024-02-11 01:56:00,14,89,Mostly Cloudy
2024-02-11 02:56:00,15,87,Mostly Cloudy
2024-02-11 03:56:00,16,83,Mostly Cloudy
2024-02-11 04:56:00,16,83,Mostly Cloudy
2024-02-11 05:56:00,14,90,Cloudy
2024-02-11 06:56:00,16,83,Mostly Cloudy
2024-02-11 07:56:00,16,83,Cloudy
2024-02-11 08:56:00,17,81,Cloudy
2024-02-11 09:56:00,18,78,Cloudy
2024-02-11 10:56:00,19,81,Cloudy
2024-02-11 11:56:00,18,87,Cloudy
2024-02-11 12:46:00,18,84,Cloudy
2024-02-11 12:56:00,18,87,Light Rain
2024-02-11 13:56:00,19,84,Cloudy
2024-02-11 14:56:00,19,84,Cloudy
2024-02-11 15:56:00,18,96,Cloudy
2024-02-11 16:05:00,18,93,Cloudy
2024-02-11 16:29:00,18,93,Cloudy
2024-02-11 16:56:00,18,93,Cloudy
2024-02-11 17:46:00,18,96,Cloudy
2024-02-11 17:56:00,18,96,Cloudy
2024-02-11 18:56:00,18,96,Cloudy
2024-02-11 19:52:00,17,100,Cloudy
2024-02-11 19:56:00,17,100,Cloudy
2024-02-11 20:23:00,17,100,Cloudy
2024-02-11 20:45:00,17,100,Cloudy
2024-02-11 20:56:00,17,100,Cloudy
2024-02-11 21:34:00,17,100,Rain
2024-02-11 21:56:00,17,100,Heavy Rain
2024-02-11 22:56:00,17,100,Rain
2024-02-11 23:56:00,17,100,Light Rain
