time,ambient_temperature,relative_humidity,weather_condition
2022-06-19 00:56:00,25,37,Fair
2022-06-19 01:56:00,24,41,Fair
2022-06-19 02:56:00,23,42,Fair
2022-06-19 03:56:00,22,45,Fair
2022-06-19 04:56:00,21,46,Fair
2022-06-19 05:56:00,20,50,Fair
2022-06-19 06:56:00,19,52,Fair
2022-06-19 07:56:00,21,49,Fair
2022-06-19 08:56:00,23,38,Fair
2022-06-19 09:56:00,24,35,Fair
2022-06-19 10:56:00,25,36,Fair
2022-06-19 11:56:00,26,34,Fair
2022-06-19 12:56:00,27,33,Partly Cloudy
2022-06-19 13:56:00,28,29,Partly Cloudy
2022-06-19 14:56:00,28,31,Partly Cloudy
2022-06-19 15:56:00,29,27,Partly Cloudy
2022-06-19 16:56:00,31,24,Mostly Cloudy
2022-06-19 17:56:00,31,20,Mostly Cloudy
2022-06-19 18:56:00,30,20,Partly Cloudy
2022-06-19 19:56:00,29,21,Partly Cloudy
2022-06-19 20:56:00,26,31,Mostly Cloudy
2022-06-19 21:56:00,23,42,Partly Cloudy
2022-06-19 22:56:00,23,38,Partly Cloudy
2022-06-19 23:56:00,19,57,Partly Cloudy
