time,ambient_temperature,relative_humidity,weather_condition
2022-11-02 00:56:00,14,93,Partly Cloudy
2022-11-02 01:56:00,12,96,Fair
2022-11-02 02:56:00,12,97,Mostly Cloudy
2022-11-02 03:56:00,12,93,Partly Cloudy
2022-11-02 04:56:00,12,93,Fair
2022-11-02 05:56:00,12,93,Mostly Cloudy
2022-11-02 06:56:00,12,96,Partly Cloudy
2022-11-02 07:56:00,12,96,Patches of Fog
2022-11-02 08:56:00,13,93,Mostly Cloudy
2022-11-02 09:56:00,17,75,Partly Cloudy
2022-11-02 10:56:00,19,66,Partly Cloudy
2022-11-02 11:56:00,21,61,Fair
2022-11-02 12:56:00,22,57,Fair
2022-11-02 13:56:00,24,50,Partly Cloudy
2022-11-02 14:56:00,25,48,Mostly Cloudy
2022-11-02 15:56:00,24,46,Mostly Cloudy
2022-11-02 16:56:00,24,50,Mostly Cloudy
2022-11-02 17:56:00,22,64,Light Rain
2022-11-02 18:56:00,21,65,Mostly Cloudy
2022-11-02 19:56:00,19,73,Mostly Cloudy
2022-11-02 20:56:00,19,73,Partly Cloudy
2022-11-02 21:56:00,19,73,Mostly Cloudy
2022-11-02 22:56:00,18,75,Mostly Cloudy
2022-11-02 23:56:00,17,78,Mostly Cloudy
