time,ambient_temperature,relative_humidity,weather_condition
2022-03-05 00:38:00,11,74,Mostly Cloudy
2022-03-05 00:56:00,11,71,Mostly Cloudy
2022-03-05 01:56:00,12,66,Cloudy
2022-03-05 02:34:00,12,66,Cloudy
2022-03-05 02:56:00,12,66,Cloudy
2022-03-05 03:56:00,13,64,Cloudy
2022-03-05 04:56:00,12,66,Cloudy
2022-03-05 05:56:00,12,69,Cloudy
2022-03-05 06:56:00,12,69,Mostly Cloudy
2022-03-05 07:26:00,12,66,Mostly Cloudy
2022-03-05 07:45:00,12,66,Cloudy
2022-03-05 07:56:00,12,66,Cloudy
2022-03-05 08:56:00,14,72,Cloudy
2022-03-05 09:13:00,14,72,Cloudy
2022-03-05 09:49:00,14,72,Cloudy
2022-03-05 09:56:00,14,72,Cloudy
2022-03-05 10:29:00,15,72,Cloudy
2022-03-05 10:56:00,16,70,Cloudy
2022-03-05 11:56:00,18,70,Cloudy
2022-03-05 12:14:00,19,65,Cloudy
2022-03-05 12:51:00,20,64,Mostly Cloudy
2022-03-05 12:56:00,21,63,Mostly Cloudy
2022-03-05 13:56:00,22,59,Mostly Cloudy
2022-03-05 14:56:00,24,55,Mostly Cloudy
2022-03-05 15:56:00,25,46,Fair
2022-03-05 16:56:00,25,45,Partly Cloudy
2022-03-05 17:56:00,24,50,Partly Cloudy
2022-03-05 18:56:00,22,53,Partly Cloudy
2022-03-05 19:56:00,21,59,Fair
2022-03-05 20:56:00,21,65,Fair
2022-03-05 21:56:00,19,73,Fair
2022-03-05 22:56:00,18,81,Fair
2022-03-05 23:56:00,18,84,Fair
