time,ambient_temperature,relative_humidity,weather_condition
2023-10-06 00:56:00,19,93,Partly Cloudy
2023-10-06 01:56:00,19,93,Partly Cloudy
2023-10-06 02:56:00,18,100,Fair
2023-10-06 03:56:00,18,97,Mostly Cloudy
2023-10-06 04:56:00,18,97,Cloudy
2023-10-06 05:56:00,19,93,Cloudy
2023-10-06 06:56:00,19,96,Cloudy
2023-10-06 07:56:00,19,96,Cloudy
2023-10-06 08:56:00,21,90,Cloudy
2023-10-06 09:45:00,22,87,Cloudy
2023-10-06 09:56:00,22,87,Cloudy
2023-10-06 10:06:00,22,84,Cloudy
2023-10-06 10:56:00,23,81,Cloudy
2023-10-06 11:56:00,24,79,Cloudy
2023-10-06 12:56:00,25,71,Cloudy
2023-10-06 13:56:00,26,66,Mostly Cloudy
2023-10-06 14:56:00,27,62,Partly Cloudy
2023-10-06 15:56:00,28,56,Partly Cloudy
2023-10-06 16:56:00,29,44,Partly Cloudy
2023-10-06 17:56:00,28,46,Partly Cloudy
2023-10-06 18:56:00,27,50,Fair
2023-10-06 19:56:00,24,69,Fair
2023-10-06 20:56:00,22,76,Fair
2023-10-06 21:56:00,22,81,Fair
2023-10-06 22:56:00,21,81,Partly Cloudy
2023-10-06 23:56:00,20,90,Partly Cloudy
