time,ambient_temperature,relative_humidity,weather_condition
2023-05-16 00:56:00,20,73,Fair
2023-05-16 01:56:00,19,79,Fair
2023-05-16 02:56:00,19,81,Fair
2023-05-16 03:56:00,18,84,Fair
2023-05-16 04:56:00,18,87,Fair
2023-05-16 05:56:00,17,90,Partly Cloudy
2023-05-16 06:56:00,17,93,Mostly Cloudy
2023-05-16 07:56:00,19,87,Mostly Cloudy
2023-05-16 08:56:00,21,84,Mostly Cloudy
2023-05-16 09:56:00,24,71,Mostly Cloudy
2023-05-16 10:56:00,26,64,Mostly Cloudy
2023-05-16 11:56:00,28,60,Mostly Cloudy
2023-05-16 12:56:00,28,58,Mostly Cloudy
2023-05-16 13:56:00,29,56,Mostly Cloudy
2023-05-16 14:56:00,29,53,Mostly Cloudy
2023-05-16 15:56:00,30,53,Mostly Cloudy
2023-05-16 16:56:00,31,51,Mostly Cloudy
2023-05-16 17:56:00,29,55,Mostly Cloudy
2023-05-16 18:56:00,28,58,Mostly Cloudy
2023-05-16 19:56:00,27,62,Mostly Cloudy
2023-05-16 20:56:00,26,68,Mostly Cloudy
2023-05-16 21:56:00,24,76,Mostly Cloudy
2023-05-16 22:56:00,25,76,Mostly Cloudy
2023-05-16 23:56:00,25,76,Cloudy
