time,ambient_temperature,relative_humidity,weather_condition
2022-01-24 00:56:00,4,57,Fair
2022-01-24 01:56:00,3,60,Fair
2022-01-24 02:56:00,1,70,Fair
2022-01-24 03:56:00,1,72,Fair
2022-01-24 04:56:00,-2,82,Fair
2022-01-24 05:56:00,-1,79,Fair
2022-01-24 06:56:00,-2,85,Fair
2022-01-24 07:56:00,-2,82,Fair
2022-01-24 08:56:00,3,68,Fair
2022-01-24 09:56:00,7,55,Fair
2022-01-24 10:56:00,8,50,Fair
2022-01-24 11:56:00,11,41,Fair
2022-01-24 12:56:00,12,37,Fair
2022-01-24 13:56:00,13,31,Fair
2022-01-24 14:56:00,13,32,Fair
2022-01-24 15:56:00,14,31,Fair
2022-01-24 16:56:00,14,29,Partly Cloudy
2022-01-24 17:56:00,12,32,Partly Cloudy
2022-01-24 18:56:00,7,52,Partly Cloudy
2022-01-24 19:56:00,6,58,Partly Cloudy
2022-01-24 20:56:00,4,67,Partly Cloudy
2022-01-24 21:56:00,3,70,Fair
2022-01-24 22:56:00,3,76,Partly Cloudy
2022-01-24 23:56:00,2,79,Fair
