time,ambient_temperature,relative_humidity,weather_condition
2023-06-23 00:06:00,23,93,Light Rain
2023-06-23 00:56:00,22,90,Rain
2023-06-23 01:56:00,21,97,Light Rain
2023-06-23 02:56:00,21,93,Cloudy
2023-06-23 03:56:00,21,93,Cloudy
2023-06-23 04:56:00,21,93,Cloudy
2023-06-23 05:56:00,21,96,Cloudy
2023-06-23 06:56:00,21,93,Mostly Cloudy
2023-06-23 07:10:00,21,96,Mostly Cloudy
2023-06-23 07:56:00,21,96,Mostly Cloudy
2023-06-23 08:27:00,21,93,Mostly Cloudy
2023-06-23 08:56:00,22,90,Cloudy
2023-06-23 09:04:00,22,90,Cloudy
2023-06-23 09:54:00,22,94,Cloudy
2023-06-23 09:56:00,22,93,Cloudy
2023-06-23 10:11:00,22,91,Cloudy
2023-06-23 10:25:00,23,87,Cloudy
2023-06-23 10:56:00,23,87,Cloudy
2023-06-23 11:56:00,24,82,Cloudy
2023-06-23 12:31:00,25,79,Mostly Cloudy
2023-06-23 12:56:00,26,74,Cloudy
2023-06-23 13:30:00,26,72,Cloudy
2023-06-23 13:56:00,26,72,Cloudy
2023-06-23 14:09:00,26,74,Mostly Cloudy
2023-06-23 14:28:00,27,67,Mostly Cloudy
2023-06-23 14:56:00,28,67,Mostly Cloudy
2023-06-23 15:56:00,28,65,Mostly Cloudy
2023-06-23 16:56:00,28,60,Partly Cloudy
2023-06-23 17:56:00,28,65,Cloudy
2023-06-23 18:56:00,29,56,Partly Cloudy
2023-06-23 19:56:00,28,65,Partly Cloudy
2023-06-23 20:56:00,26,74,Mostly Cloudy
2023-06-23 21:56:00,26,74,Mostly Cloudy
2023-06-23 22:56:00,24,87,Partly Cloudy
2023-06-23 23:56:00,23,91,Cloudy
