time,ambient_temperature,relative_humidity,weather_condition
2024-03-21 00:56:00,13,57,Fair
2024-03-21 01:56:00,12,59,Fair
2024-03-21 02:56:00,11,66,Fair
2024-03-21 03:56:00,8,80,Fair
2024-03-21 04:56:00,8,80,Fair
2024-03-21 05:56:00,9,80,Fair
2024-03-21 06:56:00,7,86,Fair
2024-03-21 07:56:00,7,89,Partly Cloudy
2024-03-21 08:56:00,9,83,Haze
2024-03-21 09:56:00,15,64,Haze
2024-03-21 10:56:00,19,36,Fair
2024-03-21 11:56:00,21,31,Fair
2024-03-21 12:56:00,22,30,Fair
2024-03-21 13:56:00,23,29,Fair
2024-03-21 14:56:00,23,29,Fair
2024-03-21 15:56:00,23,27,Partly Cloudy
2024-03-21 16:56:00,24,28,Partly Cloudy
2024-03-21 17:56:00,23,28,Partly Cloudy
2024-03-21 18:56:00,22,31,Partly Cloudy
2024-03-21 19:56:00,20,37,Partly Cloudy
2024-03-21 20:56:00,19,45,Fair
2024-03-21 21:56:00,18,54,Fair
2024-03-21 22:56:00,16,58,Fair
2024-03-21 23:56:00,16,60,Mostly Cloudy
