time,ambient_temperature,relative_humidity,weather_condition
2023-07-20 00:56:00,26,74,Mostly Cloudy
2023-07-20 01:56:00,26,77,Cloudy
2023-07-20 02:56:00,25,84,Partly Cloudy
2023-07-20 03:56:00,25,84,Fair
2023-07-20 04:56:00,24,94,Cloudy
2023-07-20 05:56:00,24,91,Cloudy
2023-07-20 06:56:00,25,88,Mostly Cloudy
2023-07-20 07:56:00,26,84,Partly Cloudy
2023-07-20 08:56:00,28,74,Fair
2023-07-20 09:56:00,30,67,Fair
2023-07-20 10:56:00,32,59,Fair
2023-07-20 11:56:00,32,61,Fair
2023-07-20 12:56:00,34,56,Partly Cloudy
2023-07-20 13:56:00,34,56,Fair
2023-07-20 14:56:00,34,54,Mostly Cloudy
2023-07-20 15:56:00,35,49,Partly Cloudy
2023-07-20 16:56:00,35,49,Partly Cloudy
2023-07-20 17:56:00,35,49,Partly Cloudy
2023-07-20 18:56:00,33,54,Partly Cloudy
2023-07-20 19:56:00,33,55,Partly Cloudy
2023-07-20 20:53:00,32,59,Thunder in the Vicinity
2023-07-20 20:56:00,32,59,Thunder in the Vicinity
2023-07-20 21:23:00,31,63,Light Rain with Thunder
2023-07-20 21:56:00,26,82,T-Storm
2023-07-20 22:27:00,25,90,Light Rain
2023-07-20 22:56:00,25,90,Mostly Cloudy
2023-07-20 23:56:00,24,87,Mostly Cloudy
