time,ambient_temperature,relative_humidity,weather_condition
2023-05-08 00:56:00,22,73,Cloudy
2023-05-08 01:12:00,22,70,Mostly Cloudy
2023-05-08 01:56:00,21,73,Mostly Cloudy
2023-05-08 02:56:00,21,75,Cloudy
2023-05-08 03:56:00,19,79,Mostly Cloudy
2023-05-08 04:56:00,19,79,Cloudy
2023-05-08 05:56:00,19,84,Cloudy
2023-05-08 06:56:00,18,87,Cloudy
2023-05-08 07:56:00,20,81,Mostly Cloudy
2023-05-08 08:56:00,21,78,Mostly Cloudy
2023-05-08 09:56:00,23,68,Mostly Cloudy
2023-05-08 10:56:00,24,64,Mostly Cloudy
2023-05-08 11:56:00,27,60,Mostly Cloudy
2023-05-08 12:56:00,25,64,Mostly Cloudy
2023-05-08 13:56:00,24,71,Light Rain
2023-05-08 14:56:00,24,79,Mostly Cloudy
2023-05-08 15:56:00,26,69,Partly Cloudy
2023-05-08 16:56:00,29,53,Partly Cloudy
2023-05-08 17:56:00,29,51,Partly Cloudy
2023-05-08 18:56:00,28,51,Partly Cloudy
2023-05-08 19:56:00,27,54,Partly Cloudy
2023-05-08 20:56:00,25,62,Partly Cloudy
2023-05-08 21:56:00,23,71,Partly Cloudy
2023-05-08 22:56:00,22,78,Fair
2023-05-08 23:56:00,22,84,Partly Cloudy
