time,ambient_temperature,relative_humidity,weather_condition
2024-01-09 00:56:00,8,76,Light Rain
2024-01-09 01:56:00,7,89,Cloudy
2024-01-09 02:16:00,6,97,Light Rain
2024-01-09 02:56:00,6,97,Light Rain
2024-01-09 03:16:00,6,100,Light Rain
2024-01-09 03:56:00,6,100,Light Rain
2024-01-09 04:56:00,7,100,Light Rain
2024-01-09 05:18:00,7,100,Light Rain
2024-01-09 05:56:00,8,100,Mist
2024-01-09 06:56:00,9,100,Light Rain
2024-01-09 07:56:00,11,100,Light Rain
2024-01-09 08:14:00,12,100,Light Rain
2024-01-09 08:56:00,14,97,Rain
2024-01-09 09:41:00,15,100,Heavy Rain / Fog
2024-01-09 09:56:00,16,97,Rain
2024-01-09 10:56:00,18,93,Light Rain / Windy
2024-01-09 11:56:00,19,90,Cloudy / Windy
2024-01-09 12:21:00,19,93,Heavy Rain / Windy
2024-01-09 12:56:00,19,93,Rain / Windy
2024-01-09 13:28:00,19,93,Heavy Rain / Windy
2024-01-09 13:56:00,19,93,Heavy Rain / Windy
2024-01-09 14:38:00,19,93,Heavy Rain / Windy
2024-01-09 14:46:00,19,97,Heavy Rain / Windy / Fog
2024-01-09 14:52:00,19,100,Light Rain / Windy
2024-01-09 14:56:00,19,93,Light Rain / Windy
2024-01-09 15:05:00,19,93,Patches of Fog
2024-01-09 15:56:00,17,96,Rain / Windy
2024-01-09 16:33:00,16,90,Light Rain
2024-01-09 16:56:00,14,87,Light Rain / Windy
2024-01-09 17:56:00,13,84,Mostly Cloudy
2024-01-09 18:56:00,13,83,Partly Cloudy
2024-01-09 19:56:00,12,89,Fair
2024-01-09 20:56:00,11,86,Mostly Cloudy
2024-01-09 21:56:00,11,83,Light Rain
2024-01-09 22:56:00,10,93,Cloudy
2024-01-09 23:56:00,10,86,Mostly Cloudy
