time,ambient_temperature,relative_humidity,weather_condition
2023-06-15 00:56:00,21,87,Cloudy
2023-06-15 01:56:00,21,90,Cloudy
2023-06-15 02:56:00,21,90,Cloudy
2023-06-15 03:56:00,22,87,Cloudy
2023-06-15 04:56:00,22,84,Cloudy
2023-06-15 05:56:00,21,87,Mostly Cloudy
2023-06-15 06:56:00,21,90,Mostly Cloudy
2023-06-15 07:03:00,21,90,Mostly Cloudy
2023-06-15 07:56:00,22,84,Mostly Cloudy
2023-06-15 08:56:00,24,74,Mostly Cloudy
2023-06-15 09:48:00,24,74,Mostly Cloudy
2023-06-15 09:56:00,24,74,Mostly Cloudy
2023-06-15 10:34:00,26,68,Partly Cloudy
2023-06-15 10:56:00,25,71,Mostly Cloudy
2023-06-15 11:56:00,26,68,Mostly Cloudy
2023-06-15 12:56:00,26,66,Mostly Cloudy
2023-06-15 13:56:00,26,69,Mostly Cloudy
2023-06-15 14:56:00,27,65,Mostly Cloudy
2023-06-15 15:56:00,27,65,Mostly Cloudy
2023-06-15 16:56:00,27,64,Mostly Cloudy
2023-06-15 17:56:00,27,62,Mostly Cloudy
2023-06-15 18:56:00,27,64,Mostly Cloudy
2023-06-15 19:56:00,26,66,Mostly Cloudy
2023-06-15 20:56:00,24,74,Fair
2023-06-15 21:56:00,23,79,Partly Cloudy
2023-06-15 22:56:00,23,81,Fair
2023-06-15 23:56:00,22,84,Partly Cloudy
