time,ambient_temperature,relative_humidity,weather_condition
2023-07-15 00:56:00,25,88,Partly Cloudy
2023-07-15 01:56:00,24,91,Fair
2023-07-15 02:56:00,25,90,Fair
2023-07-15 03:56:00,24,94,Fair
2023-07-15 04:56:00,24,94,Fair
2023-07-15 05:56:00,24,96,Partly Cloudy
2023-07-15 06:11:00,24,96,Mostly Cloudy
2023-07-15 06:45:00,24,94,Mostly Cloudy
2023-07-15 06:56:00,24,97,Mostly Cloudy
2023-07-15 07:56:00,26,90,Mostly Cloudy
2023-07-15 08:25:00,27,87,Mostly Cloudy
2023-07-15 08:56:00,27,87,Cloudy
2023-07-15 09:54:00,28,84,Mostly Cloudy
2023-07-15 09:56:00,28,82,Mostly Cloudy
2023-07-15 10:56:00,30,74,Mostly Cloudy
2023-07-15 11:26:00,29,77,Thunder in the Vicinity
2023-07-15 11:46:00,29,74,Mostly Cloudy
2023-07-15 11:56:00,30,74,Mostly Cloudy
2023-07-15 12:13:00,31,72,Thunder in the Vicinity
2023-07-15 12:45:00,28,85,Light Rain
2023-07-15 12:56:00,28,82,T-Storm
2023-07-15 13:15:00,29,80,Mostly Cloudy
2023-07-15 13:56:00,31,69,Thunder in the Vicinity
2023-07-15 14:17:00,28,85,Light Rain
2023-07-15 14:26:00,28,82,Thunder in the Vicinity
2023-07-15 14:44:00,28,85,Light Rain with Thunder
2023-07-15 14:56:00,27,90,Thunder
2023-07-15 15:23:00,27,82,Mostly Cloudy
2023-07-15 15:35:00,27,79,Thunder
2023-07-15 15:56:00,27,81,Thunder
2023-07-15 16:56:00,26,87,Thunder in the Vicinity
2023-07-15 17:16:00,26,87,Mostly Cloudy
2023-07-15 17:56:00,27,79,Mostly Cloudy
2023-07-15 18:56:00,27,79,Mostly Cloudy
2023-07-15 19:56:00,27,85,Mostly Cloudy
2023-07-15 20:56:00,26,88,Mostly Cloudy
2023-07-15 21:13:00,26,88,Thunder in the Vicinity
2023-07-15 21:56:00,26,90,Light Rain
2023-07-15 22:04:00,26,94,Cloudy
2023-07-15 22:56:00,26,96,Partly Cloudy
2023-07-15 23:56:00,24,91,Partly Cloudy
