time,ambient_temperature,relative_humidity,weather_condition
2022-11-07 00:19:00,21,97,Mostly Cloudy
2022-11-07 00:56:00,21,96,Fair
2022-11-07 01:56:00,20,96,Fair
2022-11-07 02:56:00,19,96,Mostly Cloudy
2022-11-07 03:56:00,19,100,Cloudy
2022-11-07 04:56:00,19,97,Cloudy
2022-11-07 05:56:00,19,97,Cloudy
2022-11-07 06:56:00,19,100,Patches of Fog
2022-11-07 07:05:00,19,100,Patches of Fog
2022-11-07 07:30:00,18,100,Patches of Fog
2022-11-07 07:56:00,20,96,Patches of Fog
2022-11-07 08:56:00,23,84,Partly Cloudy
2022-11-07 09:56:00,24,76,Partly Cloudy
2022-11-07 10:56:00,26,66,Partly Cloudy
2022-11-07 11:56:00,27,62,Partly Cloudy
2022-11-07 12:56:00,28,58,Partly Cloudy
2022-11-07 13:56:00,28,60,Partly Cloudy
2022-11-07 14:56:00,28,58,Partly Cloudy
2022-11-07 15:11:00,27,64,Cloudy
2022-11-07 15:20:00,28,62,Mostly Cloudy
2022-11-07 15:56:00,27,67,Partly Cloudy
2022-11-07 16:56:00,25,74,Partly Cloudy
2022-11-07 17:56:00,23,82,Fair
2022-11-07 18:56:00,22,87,Partly Cloudy
2022-11-07 19:56:00,22,90,Fair
2022-11-07 20:56:00,21,90,Partly Cloudy
2022-11-07 21:56:00,22,90,Partly Cloudy
2022-11-07 22:56:00,22,90,Partly Cloudy
2022-11-07 23:56:00,21,90,Fair
