time,ambient_temperature,relative_humidity,weather_condition
2023-10-03 00:56:00,16,93,Fair
2023-10-03 01:56:00,16,93,Fair
2023-10-03 02:56:00,15,93,Fair
2023-10-03 03:56:00,14,97,Fair
2023-10-03 04:56:00,14,96,Fair
2023-10-03 05:56:00,13,97,Fair
2023-10-03 06:56:00,13,97,Fair
2023-10-03 07:56:00,13,97,Patches of Fog
2023-10-03 08:56:00,17,93,Fair
2023-10-03 09:56:00,22,66,Fair
2023-10-03 10:56:00,24,58,Haze
2023-10-03 11:56:00,26,50,Fair
2023-10-03 12:56:00,27,47,Fair
2023-10-03 13:56:00,28,44,Fair
2023-10-03 14:56:00,29,40,Fair
2023-10-03 15:56:00,29,40,Fair
2023-10-03 16:56:00,29,43,Fair
2023-10-03 17:56:00,28,46,Fair
2023-10-03 18:56:00,26,56,Fair
2023-10-03 19:56:00,25,56,Fair
2023-10-03 20:56:00,22,73,Fair
2023-10-03 21:56:00,21,76,Fair
2023-10-03 22:56:00,19,84,Fair
2023-10-03 23:56:00,18,90,Fair
