time,ambient_temperature,relative_humidity,weather_condition
2023-04-15 00:56:00,18,93,Mostly Cloudy
2023-04-15 01:56:00,16,93,Fair
2023-04-15 02:56:00,16,97,Fair
2023-04-15 03:56:00,14,97,Fair
2023-04-15 04:05:00,14,97,Fair
2023-04-15 04:23:00,14,100,Mostly Cloudy
2023-04-15 04:25:00,14,100,Fog
2023-04-15 04:29:00,14,100,Fog
2023-04-15 04:56:00,14,100,Mostly Cloudy
2023-04-15 05:56:00,14,96,Fair
2023-04-15 06:56:00,13,97,Fair
2023-04-15 07:56:00,14,97,Fair
2023-04-15 08:56:00,18,87,Fair
2023-04-15 09:56:00,21,68,Fair
2023-04-15 10:56:00,24,57,Fair
2023-04-15 11:56:00,25,50,Partly Cloudy
2023-04-15 12:56:00,26,47,Partly Cloudy
2023-04-15 13:56:00,27,43,Partly Cloudy
2023-04-15 14:56:00,27,42,Partly Cloudy
2023-04-15 15:56:00,27,42,Partly Cloudy
2023-04-15 16:56:00,28,42,Partly Cloudy
2023-04-15 17:56:00,27,42,Mostly Cloudy
2023-04-15 18:56:00,26,46,Partly Cloudy
2023-04-15 19:56:00,23,53,Partly Cloudy
2023-04-15 20:56:00,22,61,Fair
2023-04-15 21:56:00,20,70,Fair
2023-04-15 22:56:00,18,80,Fair
2023-04-15 23:56:00,17,81,Partly Cloudy
