time,ambient_temperature,relative_humidity,weather_condition
2023-05-25 00:56:00,16,60,Mostly Cloudy
2023-05-25 01:56:00,16,58,Mostly Cloudy
2023-05-25 02:56:00,16,57,Mostly Cloudy
2023-05-25 03:56:00,14,74,Mostly Cloudy
2023-05-25 04:56:00,13,74,Partly Cloudy
2023-05-25 05:56:00,12,77,Mostly Cloudy
2023-05-25 06:56:00,11,86,Partly Cloudy
2023-05-25 07:56:00,15,72,Mostly Cloudy
2023-05-25 08:56:00,18,56,Cloudy
2023-05-25 09:56:00,20,52,Mostly Cloudy
2023-05-25 10:56:00,22,43,Cloudy
2023-05-25 11:56:00,24,32,Mostly Cloudy
2023-05-25 12:56:00,26,27,Smoke
2023-05-25 13:56:00,27,28,Mostly Cloudy
2023-05-25 14:56:00,28,28,Partly Cloudy
2023-05-25 15:56:00,28,26,Partly Cloudy
2023-05-25 16:56:00,28,28,Partly Cloudy
2023-05-25 17:56:00,27,33,Partly Cloudy
2023-05-25 18:56:00,26,39,Partly Cloudy
2023-05-25 19:56:00,24,48,Partly Cloudy
2023-05-25 20:56:00,23,52,Partly Cloudy
2023-05-25 21:56:00,23,53,Partly Cloudy
2023-05-25 22:56:00,22,61,Light Rain
2023-05-25 23:56:00,21,65,Partly Cloudy
