time,ambient_temperature,relative_humidity,weather_condition
2024-03-20 00:56:00,7,49,Fair
2024-03-20 01:56:00,7,51,Fair
2024-03-20 02:56:00,7,49,Fair
2024-03-20 03:56:00,7,51,Fair
2024-03-20 04:56:00,7,51,Fair
2024-03-20 05:56:00,7,51,Fair
2024-03-20 06:56:00,6,58,Fair
2024-03-20 07:56:00,5,60,Fair
2024-03-20 08:56:00,9,48,Fair
2024-03-20 09:56:00,14,33,Fair
2024-03-20 10:56:00,16,31,Fair
2024-03-20 11:56:00,18,28,Fair
2024-03-20 12:56:00,21,27,Partly Cloudy
2024-03-20 13:56:00,22,27,Partly Cloudy
2024-03-20 14:56:00,23,28,Fair
2024-03-20 15:56:00,24,25,Fair
2024-03-20 16:56:00,24,25,Smoke
2024-03-20 17:56:00,23,25,Partly Cloudy
2024-03-20 18:56:00,22,28,Partly Cloudy
2024-03-20 19:56:00,19,34,Smoke
2024-03-20 20:56:00,18,40,Fair
2024-03-20 21:56:00,17,43,Fair
2024-03-20 22:56:00,16,47,Fair
2024-03-20 23:56:00,14,55,Fair
