time,ambient_temperature,relative_humidity,weather_condition
2023-04-08 00:56:00,9,93,Cloudy
2023-04-08 01:56:00,9,90,Cloudy
2023-04-08 02:56:00,9,89,Cloudy
2023-04-08 03:56:00,9,89,Cloudy
2023-04-08 04:56:00,9,93,Light Rain
2023-04-08 05:14:00,9,93,Light Rain
2023-04-08 05:56:00,8,97,Light Rain
2023-04-08 05:58:00,8,97,Light Rain
2023-04-08 06:13:00,8,97,Light Rain
2023-04-08 06:33:00,8,97,Light Rain
2023-04-08 06:46:00,8,97,Light Rain
2023-04-08 06:56:00,8,93,Light Rain
2023-04-08 07:41:00,8,93,Light Rain
2023-04-08 07:56:00,8,97,Light Rain
2023-04-08 08:22:00,8,97,Light Rain
2023-04-08 08:37:00,8,97,Light Rain
2023-04-08 08:56:00,8,93,Light Rain
2023-04-08 09:13:00,8,93,Light Rain
2023-04-08 09:56:00,8,93,Cloudy
2023-04-08 10:56:00,8,93,Rain
2023-04-08 11:12:00,8,90,Rain
2023-04-08 11:42:00,8,96,Heavy Rain
2023-04-08 11:56:00,8,93,Heavy Rain
2023-04-08 12:19:00,8,93,Rain
2023-04-08 12:56:00,8,89,Rain
2023-04-08 13:03:00,8,93,Heavy Rain
2023-04-08 13:26:00,7,90,Heavy Rain
2023-04-08 13:56:00,7,93,Rain
2023-04-08 14:15:00,7,93,Light Rain
2023-04-08 14:56:00,7,93,Heavy Rain
2023-04-08 15:18:00,7,93,Light Rain
2023-04-08 15:43:00,7,96,Heavy Rain
2023-04-08 15:56:00,7,93,Heavy Rain
2023-04-08 16:56:00,7,93,Rain
2023-04-08 17:16:00,7,96,Heavy Rain
2023-04-08 17:39:00,7,96,Heavy Rain
2023-04-08 17:56:00,7,96,Heavy Rain
2023-04-08 18:56:00,7,93,Rain
2023-04-08 19:56:00,9,86,Heavy Rain
2023-04-08 20:56:00,8,93,Rain
2023-04-08 21:56:00,8,89,Light Rain
2023-04-08 22:56:00,7,93,Rain
2023-04-08 23:56:00,7,93,Light Rain
