time,ambient_temperature,relative_humidity,weather_condition
2022-10-19 00:56:00,7,55,Fair
2022-10-19 01:56:00,6,60,Fair
2022-10-19 02:56:00,3,73,Fair
2022-10-19 03:56:00,2,85,Fair
2022-10-19 04:56:00,2,85,Fair
2022-10-19 05:56:00,1,89,Fair
2022-10-19 06:56:00,1,85,Fair
2022-10-19 07:56:00,1,85,Fair
2022-10-19 08:56:00,4,76,Fair
2022-10-19 09:56:00,9,58,Fair
2022-10-19 10:56:00,11,43,Fair
2022-10-19 11:56:00,13,40,Fair
2022-10-19 12:56:00,14,36,Fair
2022-10-19 13:56:00,14,37,Fair
2022-10-19 14:56:00,15,35,Fair
2022-10-19 15:56:00,16,35,Fair
2022-10-19 16:56:00,17,34,Fair
2022-10-19 17:56:00,15,36,Fair
2022-10-19 18:56:00,13,45,Fair
2022-10-19 19:56:00,11,59,Fair
2022-10-19 20:56:00,8,73,Fair
2022-10-19 21:56:00,6,82,Fair
2022-10-19 22:56:00,6,85,Fair
2022-10-19 23:56:00,5,86,Fair
