time,ambient_temperature,relative_humidity,weather_condition
2024-03-14 00:56:00,10,74,Smoke
2024-03-14 01:56:00,9,83,Smoke
2024-03-14 02:56:00,8,83,Smoke
2024-03-14 03:56:00,9,83,Smoke
2024-03-14 04:56:00,7,90,Smoke
2024-03-14 05:56:00,8,86,Smoke
2024-03-14 06:56:00,7,89,Smoke
2024-03-14 07:56:00,6,93,Smoke
2024-03-14 08:56:00,10,83,Haze
2024-03-14 09:56:00,14,67,Haze
2024-03-14 10:56:00,18,52,Haze
2024-03-14 11:56:00,23,41,Haze
2024-03-14 12:56:00,24,38,Haze
2024-03-14 13:56:00,26,34,Smoke
2024-03-14 14:56:00,28,28,Fair
2024-03-14 15:56:00,28,26,Fair
2024-03-14 16:56:00,28,26,Fair
2024-03-14 17:56:00,28,26,Partly Cloudy
2024-03-14 18:56:00,26,31,Partly Cloudy
2024-03-14 19:56:00,24,36,Partly Cloudy
2024-03-14 20:56:00,22,42,Partly Cloudy
2024-03-14 21:56:00,19,52,Partly Cloudy
2024-03-14 22:56:00,19,48,Fair
2024-03-14 23:56:00,18,48,Fair
