time,ambient_temperature,relative_humidity,weather_condition
2023-01-09 00:56:00,13,69,Cloudy
2023-01-09 01:36:00,12,75,Cloudy
2023-01-09 01:56:00,12,75,Cloudy
2023-01-09 02:56:00,11,86,Cloudy
2023-01-09 03:37:00,11,86,Cloudy
2023-01-09 03:56:00,11,86,Cloudy
2023-01-09 04:56:00,11,86,Cloudy
2023-01-09 05:56:00,11,86,Cloudy
2023-01-09 06:30:00,10,89,Partly Cloudy
2023-01-09 06:56:00,10,89,Fair
2023-01-09 07:03:00,9,93,Mostly Cloudy
2023-01-09 07:56:00,9,93,Cloudy
2023-01-09 08:34:00,9,90,Mostly Cloudy
2023-01-09 08:56:00,9,86,Cloudy
2023-01-09 09:56:00,10,80,Mostly Cloudy
2023-01-09 10:15:00,11,74,Mostly Cloudy
2023-01-09 10:56:00,11,71,Mostly Cloudy
2023-01-09 11:56:00,12,59,Mostly Cloudy
2023-01-09 12:56:00,13,53,Fair
2023-01-09 13:56:00,14,47,Fair
2023-01-09 14:56:00,15,46,Partly Cloudy
2023-01-09 15:56:00,14,49,Fair
2023-01-09 16:56:00,14,49,Fair
2023-01-09 17:56:00,12,57,Fair
2023-01-09 18:56:00,9,74,Fair
2023-01-09 19:56:00,7,82,Fair
2023-01-09 20:56:00,5,89,Fair
2023-01-09 21:56:00,4,89,Fair
2023-01-09 22:56:00,4,89,Fair
2023-01-09 23:56:00,4,93,Mostly Cloudy
