time,ambient_temperature,relative_humidity,weather_condition
2022-11-11 00:56:00,22,93,Light Rain
2022-11-11 01:56:00,22,97,Light Rain
2022-11-11 02:56:00,22,97,Cloudy
2022-11-11 03:56:00,22,97,Heavy Rain
2022-11-11 04:29:00,22,93,Mostly Cloudy
2022-11-11 04:52:00,22,100,Heavy Rain
2022-11-11 04:56:00,22,97,Light Rain
2022-11-11 05:19:00,22,97,Light Rain
2022-11-11 05:26:00,22,97,Light Rain
2022-11-11 05:56:00,23,90,Cloudy
2022-11-11 06:56:00,23,90,Cloudy
2022-11-11 07:56:00,22,91,Light Rain
2022-11-11 08:56:00,23,87,Cloudy
2022-11-11 09:29:00,23,87,Light Rain
2022-11-11 09:41:00,23,87,Light Rain
2022-11-11 09:56:00,23,90,Cloudy
2022-11-11 10:29:00,23,90,Cloudy
2022-11-11 10:56:00,23,87,Light Rain / Windy
2022-11-11 11:03:00,23,90,Light Rain
2022-11-11 11:56:00,22,91,Light Rain
2022-11-11 12:11:00,22,93,Light Rain
2022-11-11 12:18:00,23,88,Cloudy
2022-11-11 12:30:00,23,87,Cloudy
2022-11-11 12:43:00,23,87,Light Rain
2022-11-11 12:54:00,21,88,Heavy Rain
2022-11-11 12:56:00,21,93,Rain
2022-11-11 13:03:00,21,96,Light Rain
2022-11-11 13:12:00,21,93,Light Rain
2022-11-11 13:17:00,21,93,Light Rain
2022-11-11 13:21:00,21,93,Light Rain
2022-11-11 13:37:00,22,90,Light Rain
2022-11-11 13:56:00,22,90,Cloudy
2022-11-11 14:56:00,21,90,Light Rain
2022-11-11 15:17:00,21,90,Light Rain
2022-11-11 15:24:00,21,90,Light Rain
2022-11-11 15:33:00,21,93,Light Rain
2022-11-11 15:56:00,21,93,Light Rain
2022-11-11 16:56:00,20,96,Light Rain
2022-11-11 17:56:00,20,93,Cloudy
2022-11-11 18:56:00,20,93,Cloudy
2022-11-11 19:56:00,20,93,Cloudy
2022-11-11 20:56:00,20,96,Cloudy
2022-11-11 21:56:00,20,93,Cloudy
2022-11-11 22:56:00,20,93,Cloudy
2022-11-11 23:56:00,19,97,Cloudy
