time,ambient_temperature,relative_humidity,weather_condition
2022-08-01 00:56:00,25,71,Fair
2022-08-01 01:56:00,24,76,Fair
2022-08-01 02:56:00,24,76,Fair
2022-08-01 03:56:00,23,79,Fair
2022-08-01 04:56:00,23,81,Fair
2022-08-01 05:56:00,23,87,Fair
2022-08-01 06:56:00,23,85,Partly Cloudy
2022-08-01 07:56:00,24,84,Partly Cloudy
2022-08-01 08:56:00,26,74,Partly Cloudy
2022-08-01 09:56:00,28,72,Fair
2022-08-01 10:56:00,32,55,Fair
2022-08-01 11:56:00,33,52,Partly Cloudy
2022-08-01 12:56:00,34,47,Partly Cloudy
2022-08-01 13:56:00,34,45,Partly Cloudy
2022-08-01 14:56:00,35,43,Mostly Cloudy
2022-08-01 15:32:00,32,57,T-Storm / Windy
2022-08-01 15:51:00,28,70,Light Rain with Thunder
2022-08-01 15:56:00,26,82,T-Storm
2022-08-01 16:23:00,26,87,Thunder in the Vicinity
2022-08-01 16:35:00,27,81,Mostly Cloudy
2022-08-01 16:56:00,27,85,Mostly Cloudy
2022-08-01 17:56:00,29,76,Partly Cloudy
2022-08-01 18:56:00,29,65,Mostly Cloudy
2022-08-01 19:56:00,28,74,Mostly Cloudy
2022-08-01 20:56:00,27,79,Mostly Cloudy
2022-08-01 21:56:00,26,82,Mostly Cloudy
2022-08-01 22:56:00,26,79,Cloudy
2022-08-01 23:56:00,26,72,Cloudy
