time,ambient_temperature,relative_humidity,weather_condition
2023-02-10 00:56:00,17,93,Cloudy
2023-02-10 01:56:00,17,90,Cloudy
2023-02-10 02:56:00,16,93,Cloudy
2023-02-10 03:56:00,16,93,Cloudy
2023-02-10 04:23:00,15,100,Mostly Cloudy
2023-02-10 04:45:00,16,96,Cloudy
2023-02-10 04:56:00,16,96,Cloudy
2023-02-10 05:26:00,16,87,Cloudy
2023-02-10 05:56:00,16,90,Cloudy
2023-02-10 06:56:00,14,87,Cloudy
2023-02-10 07:11:00,14,84,Mostly Cloudy
2023-02-10 07:56:00,14,81,Cloudy
2023-02-10 08:23:00,14,84,Mostly Cloudy
2023-02-10 08:56:00,16,75,Mostly Cloudy
2023-02-10 09:56:00,18,67,Mostly Cloudy
2023-02-10 10:56:00,21,57,Mostly Cloudy
2023-02-10 11:31:00,20,56,Cloudy
2023-02-10 11:56:00,19,61,Cloudy
2023-02-10 12:56:00,19,61,Cloudy
2023-02-10 13:33:00,19,66,Cloudy
2023-02-10 13:56:00,19,66,Cloudy
2023-02-10 14:56:00,19,66,Mostly Cloudy
2023-02-10 15:56:00,19,68,Mostly Cloudy
2023-02-10 16:56:00,19,66,Cloudy
2023-02-10 17:56:00,17,67,Cloudy
2023-02-10 18:56:00,14,81,Light Rain
2023-02-10 19:56:00,13,90,Light Rain
2023-02-10 20:56:00,14,89,Cloudy
2023-02-10 21:56:00,13,93,Cloudy
2023-02-10 22:56:00,14,89,Cloudy
2023-02-10 23:56:00,13,97,Cloudy
