time,ambient_temperature,relative_humidity,weather_condition
2022-09-04 00:56:00,23,93,Fair
2022-09-04 01:56:00,23,93,Fair
2022-09-04 02:56:00,23,96,Partly Cloudy
2022-09-04 03:23:00,23,93,Smoke
2022-09-04 03:56:00,23,97,Smoke
2022-09-04 04:56:00,24,94,Cloudy
2022-09-04 05:04:00,24,94,Cloudy
2022-09-04 05:56:00,23,97,Cloudy
2022-09-04 06:56:00,23,93,Partly Cloudy
2022-09-04 07:56:00,24,94,Mostly Cloudy
2022-09-04 08:32:00,24,94,Mostly Cloudy
2022-09-04 08:56:00,25,90,Mostly Cloudy
2022-09-04 09:56:00,27,81,Mostly Cloudy
2022-09-04 10:56:00,28,74,Mostly Cloudy
2022-09-04 11:19:00,28,69,Mostly Cloudy
2022-09-04 11:56:00,29,67,Mostly Cloudy
2022-09-04 12:23:00,29,63,Mostly Cloudy
2022-09-04 12:56:00,30,59,Mostly Cloudy
2022-09-04 13:56:00,30,59,Mostly Cloudy
2022-09-04 14:56:00,32,53,Mostly Cloudy
2022-09-04 15:56:00,31,57,Fair
2022-09-04 16:56:00,32,40,Partly Cloudy
2022-09-04 17:56:00,30,51,Partly Cloudy
2022-09-04 18:56:00,29,61,Mostly Cloudy
2022-09-04 19:56:00,28,65,Cloudy
2022-09-04 20:56:00,27,72,Mostly Cloudy
2022-09-04 21:56:00,26,74,Cloudy
2022-09-04 22:56:00,26,77,Mostly Cloudy
2022-09-04 23:56:00,25,84,Partly Cloudy
