time,ambient_temperature,relative_humidity,weather_condition
2023-05-15 00:56:00,22,76,Partly Cloudy
2023-05-15 01:56:00,22,76,Cloudy
2023-05-15 02:56:00,22,76,Cloudy
2023-05-15 03:36:00,22,73,Cloudy
2023-05-15 03:47:00,22,73,Cloudy
2023-05-15 03:56:00,22,73,Cloudy
2023-05-15 04:17:00,22,73,Cloudy
2023-05-15 04:56:00,21,78,Light Rain
2023-05-15 05:14:00,21,78,Cloudy
2023-05-15 05:56:00,21,78,Cloudy
2023-05-15 06:29:00,21,78,Cloudy
2023-05-15 06:56:00,21,84,Cloudy
2023-05-15 07:56:00,21,76,Mostly Cloudy
2023-05-15 08:56:00,22,57,Mostly Cloudy
2023-05-15 09:56:00,23,48,Mostly Cloudy
2023-05-15 10:56:00,25,43,Partly Cloudy
2023-05-15 11:56:00,26,42,Mostly Cloudy
2023-05-15 12:56:00,27,39,Mostly Cloudy
2023-05-15 13:56:00,27,38,Mostly Cloudy
2023-05-15 14:56:00,28,32,Mostly Cloudy
2023-05-15 15:56:00,28,33,Partly Cloudy
2023-05-15 16:56:00,29,33,Partly Cloudy
2023-05-15 17:56:00,28,34,Partly Cloudy
2023-05-15 18:56:00,27,34,Partly Cloudy
2023-05-15 19:56:00,26,36,Partly Cloudy
2023-05-15 20:56:00,24,51,Partly Cloudy
2023-05-15 21:56:00,22,53,Partly Cloudy
2023-05-15 22:56:00,21,57,Partly Cloudy
2023-05-15 23:56:00,21,65,Partly Cloudy
