time,ambient_temperature,relative_humidity,weather_condition
2023-08-16 00:56:00,26,76,Cloudy
2023-08-16 01:56:00,24,82,Cloudy
2023-08-16 02:56:00,24,85,Fair
2023-08-16 03:56:00,24,90,Light Rain
2023-08-16 04:56:00,23,96,Partly Cloudy
2023-08-16 05:38:00,23,97,Cloudy
2023-08-16 05:56:00,23,93,Cloudy
2023-08-16 06:29:00,23,97,Cloudy
2023-08-16 06:56:00,23,97,Cloudy
2023-08-16 07:56:00,24,91,Mostly Cloudy
2023-08-16 08:56:00,25,88,Cloudy
2023-08-16 09:56:00,26,77,Mostly Cloudy
2023-08-16 10:56:00,28,67,Mostly Cloudy
2023-08-16 11:56:00,29,59,Partly Cloudy
2023-08-16 12:56:00,30,59,Partly Cloudy
2023-08-16 13:56:00,29,61,Mostly Cloudy
2023-08-16 14:56:00,31,57,Cloudy
2023-08-16 15:56:00,31,57,Mostly Cloudy
2023-08-16 16:56:00,31,61,Mostly Cloudy
2023-08-16 17:56:00,31,57,Mostly Cloudy
2023-08-16 18:56:00,30,63,Partly Cloudy
2023-08-16 19:56:00,28,77,Partly Cloudy
2023-08-16 20:56:00,27,85,Partly Cloudy
2023-08-16 21:56:00,26,84,Partly Cloudy
2023-08-16 22:56:00,25,90,Fair
2023-08-16 23:56:00,24,91,Fair
