time,ambient_temperature,relative_humidity,weather_condition
2023-04-10 00:56:00,11,50,Fair
2023-04-10 01:56:00,10,52,Fair
2023-04-10 02:56:00,9,54,Fair
2023-04-10 03:56:00,9,52,Fair
2023-04-10 04:56:00,8,50,Fair
2023-04-10 05:56:00,7,53,Fair
2023-04-10 06:56:00,6,60,Fair
2023-04-10 07:56:00,7,53,Partly Cloudy
2023-04-10 08:56:00,10,44,Partly Cloudy
2023-04-10 09:56:00,12,37,Mostly Cloudy
2023-04-10 10:56:00,13,29,Mostly Cloudy
2023-04-10 11:56:00,15,29,Mostly Cloudy
2023-04-10 12:56:00,16,26,Mostly Cloudy
2023-04-10 13:56:00,17,26,Mostly Cloudy
2023-04-10 14:56:00,18,24,Mostly Cloudy
2023-04-10 15:56:00,19,25,Mostly Cloudy
2023-04-10 16:56:00,19,24,Mostly Cloudy
2023-04-10 17:56:00,19,23,Mostly Cloudy
2023-04-10 18:56:00,18,26,Haze
2023-04-10 19:56:00,16,31,Smoke
2023-04-10 20:56:00,14,42,Partly Cloudy
2023-04-10 21:56:00,11,61,Smoke
2023-04-10 22:56:00,7,76,Smoke
2023-04-10 23:56:00,7,79,Haze
