time,ambient_temperature,relative_humidity,weather_condition
2024-02-22 00:56:00,3,86,Fair
2024-02-22 01:56:00,2,89,Fair
2024-02-22 02:56:00,1,92,Fair
2024-02-22 03:56:00,1,92,Fair
2024-02-22 04:56:00,1,92,Partly Cloudy
2024-02-22 05:56:00,1,92,Partly Cloudy
2024-02-22 06:56:00,2,86,Partly Cloudy
2024-02-22 07:56:00,2,89,Partly Cloudy
2024-02-22 08:56:00,7,73,Haze
2024-02-22 09:56:00,13,45,Partly Cloudy
2024-02-22 10:56:00,16,36,Partly Cloudy
2024-02-22 11:56:00,18,33,Fair
2024-02-22 12:56:00,19,33,Partly Cloudy
2024-02-22 13:56:00,20,31,Mostly Cloudy
2024-02-22 14:56:00,20,32,Mostly Cloudy
2024-02-22 15:56:00,20,31,Mostly Cloudy
2024-02-22 16:56:00,19,33,Smoke
2024-02-22 17:56:00,18,37,Mostly Cloudy
2024-02-22 18:56:00,16,42,Mostly Cloudy
2024-02-22 19:56:00,15,44,Mostly Cloudy
2024-02-22 20:56:00,14,47,Partly Cloudy
2024-02-22 21:56:00,14,53,Mostly Cloudy
2024-02-22 22:56:00,14,56,Mostly Cloudy
2024-02-22 23:56:00,14,51,Cloudy
