time,ambient_temperature,relative_humidity,weather_condition
2024-03-19 00:56:00,8,32,Fair
2024-03-19 01:56:00,7,34,Fair
2024-03-19 02:56:00,6,37,Fair
2024-03-19 03:56:00,5,40,Fair
2024-03-19 04:56:00,4,41,Fair
2024-03-19 05:56:00,4,45,Fair
2024-03-19 06:56:00,3,47,Fair
2024-03-19 07:56:00,3,50,Fair
2024-03-19 08:56:00,5,45,Fair
2024-03-19 09:56:00,6,40,Fair
2024-03-19 10:56:00,7,39,Fair
2024-03-19 11:56:00,9,34,Fair
2024-03-19 12:56:00,11,33,Fair
2024-03-19 13:56:00,12,30,Fair
2024-03-19 14:56:00,14,26,Fair
2024-03-19 15:56:00,16,23,Fair
2024-03-19 16:56:00,16,23,Fair
2024-03-19 17:56:00,16,20,Smoke
2024-03-19 18:56:00,15,22,Fair
2024-03-19 19:56:00,13,29,Fair
2024-03-19 20:56:00,11,35,Fair
2024-03-19 21:56:00,9,42,Fair
2024-03-19 22:56:00,9,42,Fair
2024-03-19 23:56:00,8,44,Fair
