time,ambient_temperature,relative_humidity,weather_condition
2024-02-29 00:56:00,11,39,Mostly Cloudy
2024-02-29 01:56:00,10,38,Mostly Cloudy
2024-02-29 02:56:00,9,39,Cloudy
2024-02-29 03:56:00,8,39,Cloudy
2024-02-29 04:56:00,7,42,Cloudy
2024-02-29 05:56:00,6,49,Cloudy
2024-02-29 06:56:00,5,49,Cloudy
2024-02-29 07:56:00,6,47,Cloudy
2024-02-29 08:56:00,7,40,Cloudy
2024-02-29 09:56:00,8,36,Cloudy
2024-02-29 10:56:00,9,29,Cloudy
2024-02-29 11:56:00,10,29,Cloudy
2024-02-29 12:56:00,11,27,Cloudy
2024-02-29 13:56:00,12,27,Cloudy
2024-02-29 14:56:00,12,29,Cloudy
2024-02-29 15:56:00,12,30,Cloudy
2024-02-29 16:56:00,12,30,Cloudy
2024-02-29 17:56:00,11,34,Cloudy
2024-02-29 18:56:00,10,39,Cloudy
2024-02-29 19:56:00,10,39,Cloudy
2024-02-29 20:56:00,9,43,Cloudy
2024-02-29 21:56:00,9,44,Cloudy
2024-02-29 22:56:00,9,44,Cloudy
2024-02-29 23:56:00,9,46,Cloudy
