time,ambient_temperature,relative_humidity,weather_condition
2023-01-22 00:29:00,7,76,Cloudy
2023-01-22 00:56:00,6,76,Light Rain
2023-01-22 01:56:00,6,82,Light Rain
2023-01-22 02:37:00,6,82,Light Rain
2023-01-22 02:56:00,6,85,Light Rain
2023-01-22 03:56:00,6,89,Rain
2023-01-22 04:56:00,5,93,Light Rain
2023-01-22 05:35:00,5,93,Heavy Rain
2023-01-22 05:56:00,5,96,Heavy Rain
2023-01-22 06:56:00,5,100,Heavy Rain
2023-01-22 07:11:00,5,100,Heavy T-Storm
2023-01-22 07:20:00,5,100,Heavy Rain
2023-01-22 07:30:00,6,100,Heavy Rain
2023-01-22 07:52:00,6,100,Heavy Rain
2023-01-22 07:56:00,6,100,Heavy Rain
2023-01-22 08:25:00,6,100,Heavy Rain
2023-01-22 08:35:00,6,100,Rain
2023-01-22 08:51:00,7,100,Heavy Rain
2023-01-22 08:56:00,7,100,Heavy Rain
2023-01-22 09:04:00,7,100,Heavy Rain
2023-01-22 09:12:00,7,100,Heavy Rain
2023-01-22 09:19:00,7,100,Heavy Rain
2023-01-22 09:33:00,7,100,Rain
2023-01-22 09:56:00,7,100,Rain
2023-01-22 10:03:00,7,100,Rain
2023-01-22 10:56:00,8,100,Light Rain
2023-01-22 11:39:00,8,100,Rain
2023-01-22 11:56:00,8,100,Heavy Rain
2023-01-22 12:01:00,8,100,Heavy Rain
2023-01-22 12:11:00,8,100,Heavy Rain
2023-01-22 12:38:00,9,100,Rain
2023-01-22 12:56:00,9,100,Light Rain
2023-01-22 13:32:00,9,100,Light Rain
2023-01-22 13:56:00,9,100,Light Rain
2023-01-22 14:56:00,9,100,Light Rain
2023-01-22 15:03:00,9,100,Light Rain
2023-01-22 15:56:00,9,100,Fog
2023-01-22 16:05:00,9,100,Fog
2023-01-22 16:37:00,9,96,Light Rain
2023-01-22 16:51:00,9,93,Heavy Rain
2023-01-22 16:56:00,9,96,Light Rain
2023-01-22 17:11:00,9,96,Rain
2023-01-22 17:27:00,9,96,Rain
2023-01-22 17:36:00,9,96,Rain
2023-01-22 17:56:00,9,96,Light Rain
2023-01-22 18:40:00,9,96,Light Rain
2023-01-22 18:56:00,9,96,Rain
2023-01-22 19:56:00,8,100,Light Rain
2023-01-22 20:29:00,8,100,Cloudy
2023-01-22 20:56:00,8,100,Light Rain
2023-01-22 21:56:00,8,100,Cloudy
2023-01-22 22:23:00,8,100,Light Rain
2023-01-22 22:31:00,8,100,Cloudy
2023-01-22 22:46:00,7,100,Cloudy
2023-01-22 22:56:00,8,100,Light Rain
2023-01-22 23:32:00,7,100,Light Rain
2023-01-22 23:56:00,8,100,Mostly Cloudy
