time,ambient_temperature,relative_humidity,weather_condition
2022-12-01 00:56:00,8,46,Fair
2022-12-01 01:56:00,7,48,Fair
2022-12-01 02:56:00,6,58,Fair
2022-12-01 03:56:00,6,47,Fair
2022-12-01 04:56:00,4,49,Fair
2022-12-01 05:56:00,1,82,Fair
2022-12-01 06:56:00,-1,85,Fair
2022-12-01 07:56:00,0,85,Patches of Fog
2022-12-01 08:56:00,5,65,Fair
2022-12-01 09:56:00,8,36,Fair
2022-12-01 10:56:00,10,29,Fair
2022-12-01 11:56:00,11,30,Mostly Cloudy
2022-12-01 12:56:00,12,28,Mostly Cloudy
2022-12-01 13:56:00,13,25,Mostly Cloudy
2022-12-01 14:56:00,13,27,Mostly Cloudy
2022-12-01 15:56:00,13,29,Mostly Cloudy
2022-12-01 16:56:00,13,29,Partly Cloudy
2022-12-01 17:56:00,11,43,Partly Cloudy
2022-12-01 18:56:00,7,63,Partly Cloudy
2022-12-01 19:56:00,5,73,Partly Cloudy
2022-12-01 20:56:00,2,86,Partly Cloudy
2022-12-01 21:56:00,2,85,Fair
2022-12-01 22:56:00,1,89,Fair
2022-12-01 23:56:00,2,89,Partly Cloudy
