time,ambient_temperature,relative_humidity,weather_condition
2023-01-11 00:56:00,3,86,Partly Cloudy
2023-01-11 01:56:00,4,89,Fair
2023-01-11 02:56:00,2,89,Fair
2023-01-11 03:56:00,3,83,Fair
2023-01-11 04:56:00,1,92,Fair
2023-01-11 05:56:00,1,92,Fair
2023-01-11 06:56:00,2,89,Mostly Cloudy
2023-01-11 07:56:00,2,92,Mostly Cloudy
2023-01-11 08:56:00,6,80,Patches of Fog
2023-01-11 09:56:00,10,66,Fair
2023-01-11 10:56:00,12,53,Partly Cloudy
2023-01-11 11:37:00,14,47,Partly Cloudy
2023-01-11 11:56:00,15,48,Mostly Cloudy
2023-01-11 12:56:00,17,43,Mostly Cloudy
2023-01-11 13:56:00,18,40,Mostly Cloudy
2023-01-11 14:56:00,19,38,Mostly Cloudy
2023-01-11 15:56:00,19,42,Partly Cloudy
2023-01-11 16:56:00,18,45,Partly Cloudy
2023-01-11 17:56:00,16,54,Partly Cloudy
2023-01-11 18:56:00,14,62,Partly Cloudy
2023-01-11 19:56:00,14,60,Partly Cloudy
2023-01-11 20:56:00,14,62,Cloudy
2023-01-11 21:56:00,15,55,Mostly Cloudy
2023-01-11 22:56:00,14,60,Mostly Cloudy
2023-01-11 23:56:00,14,62,Cloudy
