time,ambient_temperature,relative_humidity,weather_condition
2023-03-21 00:56:00,1,82,Partly Cloudy
2023-03-21 01:56:00,1,85,Partly Cloudy
2023-03-21 02:56:00,1,85,Partly Cloudy
2023-03-21 03:56:00,0,85,Partly Cloudy
2023-03-21 04:56:00,-1,92,Fair
2023-03-21 05:56:00,-2,92,Fair
2023-03-21 06:56:00,-2,92,Fair
2023-03-21 07:56:00,-2,89,Fair
2023-03-21 08:56:00,1,85,Fair
2023-03-21 09:56:00,7,58,Fair
2023-03-21 10:56:00,11,41,Fair
2023-03-21 11:56:00,13,29,Partly Cloudy
2023-03-21 12:56:00,15,23,Partly Cloudy
2023-03-21 13:56:00,16,23,Partly Cloudy
2023-03-21 14:56:00,17,21,Fair
2023-03-21 15:56:00,17,19,Partly Cloudy
2023-03-21 16:56:00,18,19,Partly Cloudy
2023-03-21 17:56:00,17,20,Mostly Cloudy
2023-03-21 18:56:00,17,22,Partly Cloudy
2023-03-21 19:56:00,14,27,Partly Cloudy
2023-03-21 20:56:00,13,30,Partly Cloudy
2023-03-21 21:56:00,11,40,Fair
2023-03-21 22:56:00,11,38,Fair
2023-03-21 23:56:00,8,52,Fair
