time,ambient_temperature,relative_humidity,weather_condition
2022-05-21 00:56:00,27,69,Mostly Cloudy
2022-05-21 01:56:00,27,64,Mostly Cloudy
2022-05-21 02:56:00,26,66,Cloudy
2022-05-21 03:56:00,26,68,Cloudy
2022-05-21 04:56:00,24,74,Partly Cloudy
2022-05-21 05:56:00,24,73,Partly Cloudy
2022-05-21 06:56:00,24,76,Cloudy
2022-05-21 07:56:00,24,76,Mostly Cloudy
2022-05-21 08:56:00,26,74,Mostly Cloudy
2022-05-21 09:56:00,27,71,Mostly Cloudy
2022-05-21 10:56:00,28,65,Mostly Cloudy
2022-05-21 11:56:00,29,65,Mostly Cloudy
2022-05-21 12:21:00,31,61,Thunder in the Vicinity
2022-05-21 12:56:00,30,59,Thunder in the Vicinity
2022-05-21 13:40:00,27,72,Thunder
2022-05-21 13:56:00,23,82,Heavy T-Storm
2022-05-21 14:15:00,22,93,Heavy T-Storm
2022-05-21 14:24:00,22,93,Light Rain with Thunder
2022-05-21 14:47:00,21,97,Thunder
2022-05-21 14:56:00,21,97,Thunder
2022-05-21 15:18:00,22,93,Cloudy
2022-05-21 15:56:00,24,84,Cloudy
2022-05-21 16:56:00,24,82,Cloudy
2022-05-21 17:56:00,23,91,Mostly Cloudy
2022-05-21 18:56:00,24,90,Mostly Cloudy
2022-05-21 19:56:00,23,91,Mostly Cloudy
2022-05-21 20:56:00,23,87,Mostly Cloudy
2022-05-21 21:56:00,23,82,Partly Cloudy
2022-05-21 22:56:00,23,84,Partly Cloudy
2022-05-21 23:56:00,23,84,Mostly Cloudy
