time,ambient_temperature,relative_humidity,weather_condition
2022-04-22 00:56:00,16,75,Fair
2022-04-22 01:56:00,16,72,Fair
2022-04-22 02:56:00,16,78,Fair
2022-04-22 03:56:00,13,87,Fair
2022-04-22 04:56:00,12,90,Fair
2022-04-22 05:56:00,11,93,Fair
2022-04-22 06:56:00,11,93,Fair
2022-04-22 07:56:00,12,93,Fair
2022-04-22 08:56:00,17,80,Partly Cloudy
2022-04-22 09:56:00,21,61,Partly Cloudy
2022-04-22 10:56:00,23,53,Partly Cloudy
2022-04-22 11:56:00,24,50,Mostly Cloudy
2022-04-22 12:56:00,26,46,Mostly Cloudy
2022-04-22 13:56:00,27,42,Mostly Cloudy
2022-04-22 14:56:00,28,41,Fair
2022-04-22 15:56:00,28,42,Partly Cloudy
2022-04-22 16:56:00,28,39,Partly Cloudy
2022-04-22 17:56:00,28,41,Partly Cloudy
2022-04-22 18:56:00,27,43,Partly Cloudy
2022-04-22 19:56:00,25,50,Fair
2022-04-22 20:56:00,24,53,Fair
2022-04-22 21:56:00,22,61,Fair
2022-04-22 22:56:00,20,68,Fair
2022-04-22 23:56:00,19,68,Fair
