time,ambient_temperature,relative_humidity,weather_condition
2023-01-12 00:56:00,13,62,Mostly Cloudy
2023-01-12 01:56:00,13,62,Mostly Cloudy
2023-01-12 02:56:00,13,62,Partly Cloudy
2023-01-12 03:56:00,12,66,Mostly Cloudy
2023-01-12 04:12:00,13,67,Mostly Cloudy
2023-01-12 04:56:00,13,67,Cloudy
2023-01-12 05:56:00,14,69,Cloudy
2023-01-12 06:56:00,13,74,Mostly Cloudy
2023-01-12 07:56:00,12,80,Mostly Cloudy
2023-01-12 08:54:00,14,77,Mostly Cloudy
2023-01-12 08:56:00,14,77,Partly Cloudy
2023-01-12 09:56:00,17,75,Mostly Cloudy
2023-01-12 10:56:00,19,68,Mostly Cloudy
2023-01-12 11:56:00,22,61,Partly Cloudy
2023-01-12 12:56:00,21,65,Mostly Cloudy
2023-01-12 13:05:00,21,68,Mostly Cloudy
2023-01-12 13:32:00,21,68,Mostly Cloudy
2023-01-12 13:56:00,20,70,Mostly Cloudy
2023-01-12 14:24:00,19,75,Mostly Cloudy
2023-01-12 14:56:00,19,78,Cloudy
2023-01-12 15:17:00,19,76,Mostly Cloudy
2023-01-12 15:33:00,19,76,Mostly Cloudy
2023-01-12 15:56:00,19,76,Mostly Cloudy
2023-01-12 16:56:00,19,78,Mostly Cloudy
2023-01-12 17:56:00,18,81,Mostly Cloudy
2023-01-12 18:56:00,18,73,Cloudy
2023-01-12 19:56:00,18,67,Cloudy
2023-01-12 20:07:00,16,83,T-Storm
2023-01-12 20:25:00,15,90,Rain
2023-01-12 20:56:00,14,78,Light Rain
2023-01-12 21:56:00,14,100,Rain
2023-01-12 22:56:00,14,100,Cloudy
2023-01-12 23:56:00,14,100,Cloudy
