time,ambient_temperature,relative_humidity,weather_condition
2022-01-30 00:56:00,-4,49,Fair
2022-01-30 01:56:00,-6,63,Fair
2022-01-30 02:56:00,-6,63,Fair
2022-01-30 03:56:00,-7,68,Fair
2022-01-30 04:56:00,-6,60,Fair
2022-01-30 05:56:00,-6,68,Fair
2022-01-30 06:56:00,-7,71,Fair
2022-01-30 07:56:00,-6,68,Fair
2022-01-30 08:56:00,-2,56,Fair
2022-01-30 09:56:00,3,33,Fair
2022-01-30 10:56:00,6,26,Fair
2022-01-30 11:56:00,8,22,Fair
2022-01-30 12:56:00,9,22,Partly Cloudy
2022-01-30 13:56:00,12,22,Partly Cloudy
2022-01-30 15:00:00,13,20,Fair
2022-01-30 15:56:00,13,23,Fair
2022-01-30 16:56:00,12,26,Fair
2022-01-30 17:56:00,11,31,Fair
2022-01-30 18:56:00,9,34,Fair
2022-01-30 19:56:00,7,40,Fair
2022-01-30 20:56:00,4,53,Fair
2022-01-30 21:56:00,3,57,Fair
2022-01-30 22:56:00,3,57,Fair
2022-01-30 23:56:00,3,57,Fair
