time,ambient_temperature,relative_humidity,weather_condition
2023-12-18 00:56:00,12,83,Mostly Cloudy
2023-12-18 01:56:00,11,89,Mostly Cloudy
2023-12-18 02:56:00,11,86,Fair
2023-12-18 03:56:00,10,86,Fair
2023-12-18 04:56:00,9,89,Fair
2023-12-18 05:56:00,9,86,Fair
2023-12-18 06:56:00,8,86,Fair
2023-12-18 07:56:00,8,86,Fair
2023-12-18 08:56:00,9,74,Fair
2023-12-18 09:56:00,11,68,Fair
2023-12-18 10:56:00,13,62,Fair
2023-12-18 11:56:00,14,53,Fair
2023-12-18 12:56:00,15,49,Fair
2023-12-18 13:56:00,16,49,Fair
2023-12-18 14:56:00,16,42,Fair
2023-12-18 15:56:00,16,41,Fair
2023-12-18 16:56:00,14,44,Fair
2023-12-18 17:56:00,12,49,Fair
2023-12-18 18:56:00,12,48,Fair
2023-12-18 19:56:00,12,43,Fair / Windy
2023-12-18 20:56:00,11,46,Fair
2023-12-18 21:56:00,11,39,Fair / Windy
2023-12-18 22:56:00,7,42,Fair
2023-12-18 23:56:00,6,41,Fair
